        90x15_4_1000_41_1550                                 (90x15_4_1000_41_1550.dat)

         PROP RPM =       500

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2535      0.2149      12.752    1607.295     132.413  
         4.5        0.10      0.1223      0.2548      0.2188      12.985    1636.503     133.064  
         8.9        0.21      0.2395      0.2549      0.2234      13.264    1671.906     133.132  
        13.4        0.31      0.3491      0.2536      0.2288      13.571    1711.734     132.413  
        17.9        0.42      0.4530      0.2503      0.2321      13.772    1735.631     130.749  
        22.4        0.52      0.5459      0.2448      0.2354      13.973    1760.413     127.826  
        26.8        0.63      0.6263      0.2362      0.2376      14.094    1777.230     123.330  
        31.3        0.73      0.6943      0.2242      0.2373      14.081    1775.460     117.081  
        35.8        0.84      0.7508      0.2087      0.2335      13.853    1747.137     109.032  
        40.3        0.94      0.7990      0.1903      0.2250      13.355    1683.412      99.388  
        44.7        1.05      0.8400      0.1691      0.2114      12.544    1580.743      88.327  
        49.2        1.15      0.8692      0.1452      0.1930      11.451    1443.557      75.851  
        53.7        1.26      0.8924      0.1206      0.1703      10.106    1273.622      62.991  
        58.2        1.36      0.9089      0.0954      0.1432       8.498    1070.940      49.795  
        62.6        1.47      0.9159      0.0695      0.1114       6.614     833.740      36.262  
        67.1        1.57      0.9021      0.0429      0.0749       4.444     560.075      22.400  
        71.6        1.68      0.7912      0.0157      0.0333       1.978     249.326       8.197  



         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2537      0.2144      21.979    2309.160     190.818  
         4.5        0.09      0.1027      0.2550      0.2173      22.288    2341.022     191.807  
         8.9        0.17      0.2025      0.2556      0.2209      22.650    2379.081     192.212  
        13.4        0.26      0.2978      0.2551      0.2248      23.052    2421.564     191.830  
        17.9        0.35      0.3870      0.2533      0.2290      23.481    2466.703     190.481  
        22.4        0.44      0.4690      0.2500      0.2332      23.910    2511.842     188.008  
        26.8        0.52      0.5469      0.2454      0.2355      24.152    2536.624     184.523  
        31.3        0.61      0.6124      0.2381      0.2382      24.420    2564.946     179.083  
        35.8        0.70      0.6730      0.2291      0.2382      24.433    2565.831     172.249  
        40.3        0.79      0.7250      0.2175      0.2363      24.232    2545.475     163.616  
        44.7        0.87      0.7691      0.2036      0.2316      23.749    2495.025     153.117  
        49.2        0.96      0.8067      0.1875      0.2237      22.945    2409.173     141.000  
        53.7        1.05      0.8411      0.1697      0.2119      21.725    2281.722     127.624  
        58.2        1.14      0.8659      0.1498      0.1968      20.182    2119.754     112.652  
        62.6        1.22      0.8866      0.1294      0.1787      18.332    1925.037      97.297  
        67.1        1.31      0.9032      0.1085      0.1577      16.173    1698.458      81.583  
        71.6        1.40      0.9147      0.0872      0.1333      13.678    1436.476      65.554  
        76.1        1.49      0.9187      0.0653      0.1058      10.850    1139.976      49.143  
        80.5        1.57      0.9071      0.0431      0.0748       7.676     806.303      32.417  
        85.0        1.66      0.8401      0.0204      0.0404       4.144     435.191      15.354  



         PROP RPM =       700

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2535      0.2161      35.202    3169.452     259.430  
         4.5        0.07      0.0874      0.2547      0.2186      35.591    3204.855     260.778  
         8.9        0.15      0.1732      0.2555      0.2212      36.020    3243.798     261.453  
        13.4        0.22      0.2564      0.2555      0.2242      36.516    3287.167     261.678  
        17.9        0.30      0.3359      0.2548      0.2275      37.052    3335.846     260.778  
        22.4        0.37      0.4107      0.2530      0.2310      37.602    3386.295     258.980  
        26.8        0.45      0.4801      0.2500      0.2343      38.152    3434.975     255.833  
        31.3        0.52      0.5476      0.2460      0.2359      38.407    3458.872     251.786  
        35.8        0.60      0.6047      0.2400      0.2382      38.782    3491.619     245.716  
        40.3        0.67      0.6558      0.2325      0.2393      38.957    3508.436     238.073  
        44.7        0.75      0.7039      0.2235      0.2380      38.769    3490.734     228.856  
        49.2        0.82      0.7458      0.2127      0.2352      38.313    3449.136     217.683  
        53.7        0.90      0.7818      0.2000      0.2303      37.495    3376.560     204.779  
        58.2        0.97      0.8131      0.1858      0.2228      36.288    3266.810     190.233  
        62.6        1.05      0.8417      0.1704      0.2125      34.598    3115.463     174.384  
        67.1        1.12      0.8633      0.1532      0.1997      32.520    2927.827     156.894  
        71.6        1.20      0.8820      0.1358      0.1847      30.092    2709.213     139.022  
        76.1        1.27      0.8977      0.1180      0.1675      27.290    2456.967     120.790  
        80.5        1.35      0.9102      0.0998      0.1481      24.112    2171.088     102.198  
        85.0        1.42      0.9186      0.0814      0.1261      20.544    1849.806      83.269  
        89.5        1.50      0.9209      0.0625      0.1018      16.575    1493.121      63.981  
        94.0        1.57      0.9110      0.0433      0.0749      12.201    1098.378      44.355  
        98.4        1.65      0.8651      0.0238      0.0455       7.401     666.373      24.392  
       102.9        1.72      0.5159      0.0040      0.0133       2.174     195.690       4.087  



         PROP RPM =       800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2536      0.2159      52.474    4134.183     339.012  
         4.5        0.07      0.0768      0.2548      0.2178      52.943    4170.472     340.810  
         8.9        0.13      0.1526      0.2558      0.2199      53.453    4211.185     341.934  
        13.4        0.20      0.2269      0.2562      0.2223      54.043    4257.209     342.609  
        17.9        0.26      0.2987      0.2561      0.2250      54.700    4309.428     342.384  
        22.4        0.33      0.3636      0.2547      0.2299      55.880    4401.476     340.586  
        26.8        0.39      0.4280      0.2529      0.2327      56.551    4455.466     338.113  
        31.3        0.46      0.4883      0.2502      0.2354      57.208    4506.800     334.516  
        35.8        0.52      0.5440      0.2464      0.2378      57.798    4552.824     329.345  
        40.3        0.59      0.5988      0.2417      0.2384      57.959    4566.100     323.275  
        44.7        0.66      0.6448      0.2354      0.2395      58.240    4588.227     314.733  
        49.2        0.72      0.6862      0.2278      0.2396      58.240    4589.112     304.616  
        53.7        0.79      0.7260      0.2191      0.2377      57.785    4551.939     292.926  
        58.2        0.85      0.7587      0.2087      0.2348      57.060    4495.294     279.213  
        62.6        0.92      0.7895      0.1973      0.2295      55.800    4396.166     263.701  
        67.1        0.98      0.8167      0.1847      0.2226      54.110    4262.519     246.840  
        71.6        1.05      0.8421      0.1711      0.2133      51.857    4085.504     228.856  
        76.1        1.12      0.8612      0.1561      0.2022      49.162    3873.086     208.735  
        80.5        1.18      0.8781      0.1408      0.1895      46.051    3627.921     188.322  
        85.0        1.25      0.8928      0.1253      0.1750      42.537    3350.892     167.528  
        89.5        1.31      0.9053      0.1095      0.1588      38.581    3040.231     146.396  
        94.0        1.38      0.9150      0.0934      0.1406      34.196    2694.167     124.881  
        98.4        1.44      0.9214      0.0771      0.1207      29.355    2311.815     103.030  
       102.9        1.51      0.9227      0.0605      0.0989      24.031    1894.060      80.819  
       107.4        1.57      0.9141      0.0436      0.0751      18.251    1437.361      58.270  
       111.8        1.64      0.8804      0.0264      0.0493      11.978     943.490      35.362  



         PROP RPM =       900

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2537      0.2156      74.641    5227.251     429.385  
         4.5        0.06      0.0685      0.2550      0.2172      75.191    5265.309     431.408  
         8.9        0.12      0.1364      0.2561      0.2190      75.794    5307.792     433.432  
        13.4        0.17      0.2010      0.2563      0.2231      77.203    5406.921     433.657  
        17.9        0.23      0.2657      0.2564      0.2251      77.927    5457.370     433.881  
        22.4        0.29      0.3283      0.2561      0.2275      78.731    5513.130     433.207  
        26.8        0.35      0.3883      0.2551      0.2300      79.590    5574.200     431.633  
        31.3        0.41      0.4451      0.2535      0.2326      80.488    5636.155     428.936  
        35.8        0.47      0.4945      0.2506      0.2365      81.842    5730.858     423.990  
        40.3        0.52      0.5442      0.2472      0.2384      82.526    5779.537     418.370  
        44.7        0.58      0.5902      0.2429      0.2401      83.090    5818.480     410.951  
        49.2        0.64      0.6324      0.2376      0.2411      83.438    5843.263     402.183  
        53.7        0.70      0.6741      0.2316      0.2405      83.224    5828.216     391.842  
        58.2        0.76      0.7087      0.2241      0.2397      82.969    5810.515     379.253  
        62.6        0.82      0.7400      0.2155      0.2378      82.312    5763.606     364.640  
        67.1        0.87      0.7702      0.2061      0.2341      81.038    5674.213     348.679  
        71.6        0.93      0.7952      0.1954      0.2293      79.375    5558.268     330.694  
        76.1        0.99      0.8194      0.1841      0.2227      77.095    5398.070     311.360  
        80.5        1.05      0.8423      0.1720      0.2143      74.185    5195.388     290.903  
        85.0        1.11      0.8594      0.1586      0.2046      70.779    4957.303     268.422  
        89.5        1.17      0.8749      0.1450      0.1934      66.930    4686.470     245.491  
        94.0        1.22      0.8886      0.1312      0.1808      62.599    4383.774     222.021  
        98.4        1.28      0.9006      0.1172      0.1669      57.785    4046.561     198.282  
       102.9        1.34      0.9107      0.1029      0.1516      52.488    3675.715     174.182  
       107.4        1.40      0.9186      0.0885      0.1348      46.667    3268.580     149.723  
       111.8        1.46      0.9236      0.0738      0.1165      40.338    2825.158     124.904  



         PROP RPM =       1000

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2539      0.2155     102.306    6448.654     530.324  
         4.5        0.05      0.0618      0.2552      0.2169     102.977    6490.252     533.022  
         8.9        0.10      0.1219      0.2559      0.2204     104.640    6594.691     534.596  
        13.4        0.16      0.1821      0.2566      0.2220     105.391    6641.600     536.169  
        17.9        0.21      0.2413      0.2572      0.2238     106.249    6696.474     537.294  
        22.4        0.26      0.2959      0.2567      0.2277     108.126    6814.189     536.394  
        26.8        0.31      0.3513      0.2562      0.2298     109.065    6873.489     535.270  
        31.3        0.37      0.4046      0.2553      0.2318     110.084    6938.100     533.247  
        35.8        0.42      0.4553      0.2538      0.2340     111.130    7003.595     530.100  
        40.3        0.47      0.4993      0.2511      0.2376     112.820    7109.804     524.479  
        44.7        0.52      0.5442      0.2481      0.2393     113.625    7161.139     518.410  
        49.2        0.58      0.5861      0.2444      0.2407     114.295    7203.622     510.541  
        53.7        0.63      0.6249      0.2398      0.2417     114.764    7232.830     500.874  
        58.2        0.68      0.6606      0.2344      0.2421     114.939    7244.336     489.634  
        62.6        0.73      0.6934      0.2281      0.2417     114.764    7232.830     476.370  
