        55x43_5_400_46_60                                 (55x43_5_400_46_60.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2360      1.0353       0.335     105.589       2.752  
         4.5        0.43      0.1099      0.2611      1.0201       0.330     104.085       3.042  
         8.9        0.86      0.2479      0.3112      1.0783       0.349     110.015       3.626  
        13.4        1.29      0.3939      0.3780      1.2371       0.400     126.123       4.406  
        17.9        1.72      0.5164      0.4511      1.5013       0.486     153.118       5.258  
        22.4        2.15      0.6068      0.5228      1.8496       0.599     188.698       6.092  
        26.8        2.58      0.7028      0.5628      2.0639       0.668     210.471       6.558  
        31.3        3.01      0.7532      0.5228      2.0870       0.676     212.949       6.095  
        35.8        3.44      0.7868      0.4744      2.0712       0.671     211.356       5.528  
        40.3        3.87      0.8138      0.4232      2.0115       0.651     205.160       4.935  
        44.7        4.29      0.8343      0.3697      1.9031       0.616     194.185       4.307  
        49.2        4.72      0.8474      0.3131      1.7461       0.565     178.077       3.649  
        53.7        5.15      0.8508      0.2537      1.5366       0.498     156.747       2.956  
        58.2        5.58      0.8378      0.1913      1.2748       0.413     130.106       2.230  
        62.6        6.01      0.7889      0.1260      0.9601       0.311      97.978       1.468  
        67.1        6.44      0.6266      0.0574      0.5904       0.191      60.229       0.669  



         PROP RPM =       240

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2361      1.0341       0.579     151.879       3.963  
         4.5        0.36      0.0898      0.2553      1.0172       0.569     149.401       4.285  
         8.9        0.72      0.1999      0.2924      1.0468       0.586     153.737       4.908  
        13.4        1.07      0.3232      0.3438      1.1422       0.639     167.810       5.771  
        17.9        1.43      0.4406      0.4035      1.3114       0.733     192.592       6.771  
        22.4        1.79      0.5353      0.4643      1.5525       0.868     227.995       7.792  
        26.8        2.15      0.6095      0.5244      1.8471       1.033     271.364       8.799  
        31.3        2.51      0.6884      0.5616      2.0444       1.143     300.306       9.426  
        35.8        2.86      0.7429      0.5403      2.0821       1.165     305.882       9.067  
        40.3        3.22      0.7730      0.5004      2.0846       1.166     306.236       8.394  
        44.7        3.58      0.7986      0.4589      2.0565       1.150     302.076       7.702  
        49.2        3.94      0.8199      0.4159      1.9969       1.117     293.314       6.978  
        53.7        4.29      0.8369      0.3709      1.9031       1.065     279.684       6.225  
        58.2        4.65      0.8491      0.3241      1.7753       0.993     260.831       5.438  
        62.6        5.01      0.8556      0.2753      1.6121       0.902     236.846       4.620  
        67.1        5.37      0.8535      0.2246      1.4124       0.790     207.550       3.770  
        71.6        5.73      0.8367      0.1719      1.1761       0.658     172.767       2.884  
        76.1        6.08      0.7890      0.1169      0.9019       0.504     132.496       1.963  
        80.5        6.44      0.6543      0.0599      0.5896       0.330      86.613       1.005  
        85.0        6.80      0.0162      0.0006      0.2388       0.134      35.076       0.010  



         PROP RPM =       280

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2362      1.0333       0.918     206.576       5.395  
         4.5        0.31      0.0759      0.2516      1.0163       0.903     203.213       5.748  
         8.9        0.61      0.1669      0.2803      1.0310       0.916     206.134       6.405  
        13.4        0.92      0.2707      0.3210      1.0911       0.969     218.171       7.331  
        17.9        1.23      0.3766      0.3694      1.2036       1.069     240.652       8.437  
        22.4        1.53      0.4718      0.4217      1.3710       1.218     274.019       9.631  
        26.8        1.84      0.5483      0.4736      1.5902       1.413     318.007      10.822  
        31.3        2.15      0.6116      0.5256      1.8459       1.639     368.988      12.005  
        35.8        2.45      0.6811      0.5616      2.0237       1.798     404.656      12.830  
        40.3        2.76      0.7354      0.5527      2.0760       1.844     415.011      12.628  
        44.7        3.07      0.7625      0.5186      2.0870       1.853     417.313      11.850  
        49.2        3.37      0.7862      0.4837      2.0760       1.845     415.188      11.052  
        53.7        3.68      0.8067      0.4477      2.0432       1.816     408.550      10.229  
        58.2        3.99      0.8244      0.4104      1.9859       1.765     397.133       9.379  
        62.6        4.29      0.8389      0.3720      1.9043       1.691     380.759       8.498  
        67.1        4.60      0.8502      0.3320      1.7972       1.596     359.340       7.585  
        71.6        4.91      0.8576      0.2907      1.6633       1.478     332.611       6.641  
        76.1        5.22      0.8600      0.2479      1.5038       1.336     300.660       5.663  
        80.5        5.52      0.8545      0.2037      1.3162       1.170     263.221       4.654  
        85.0        5.83      0.8358      0.1580      1.1021       0.979     220.384       3.610  
        89.5        6.14      0.7902      0.1107      0.8598       0.764     171.881       2.529  
        94.0        6.44      0.6760      0.0618      0.5893       0.524     117.803       1.412  
        98.4        6.75      0.2625      0.0113      0.2904       0.258      58.079       0.258  



         PROP RPM =       320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2363      1.0325       1.369     269.682       7.050  
         4.5        0.27      0.0658      0.2491      1.0163       1.348     265.434       7.432  
         8.9        0.54      0.1429      0.2722      1.0224       1.356     267.027       8.120  
        13.4        0.81      0.2312      0.3048      1.0615       1.408     277.205       9.094  
        17.9        1.07      0.3249      0.3448      1.1393       1.511     297.562      10.285  
