        76x22_4_800_46_810                                 (76x22_4_800_46_810.dat)

         PROP RPM =       400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3200      0.4874       6.359    1001.904      54.381  
         4.5        0.16      0.1026      0.3275      0.4959       6.470    1019.606      55.663  
         8.9        0.31      0.2051      0.3375      0.5114       6.673    1051.469      57.371  
        13.4        0.47      0.3043      0.3498      0.5358       6.991    1101.918      59.439  
        17.9        0.62      0.4020      0.3627      0.5607       7.317    1153.252      61.643  
        22.4        0.78      0.4935      0.3724      0.5863       7.651    1205.472      63.306  
        26.8        0.93      0.5748      0.3762      0.6104       7.963    1255.036      63.958  
        31.3        1.09      0.6444      0.3724      0.6288       8.204    1292.209      63.306  
        35.8        1.24      0.7058      0.3609      0.6356       8.294    1306.370      61.328  
        40.3        1.40      0.7559      0.3407      0.6304       8.224    1295.749      57.911  
        44.7        1.55      0.7971      0.3134      0.6110       7.972    1255.921      53.257  
        49.2        1.71      0.8339      0.2821      0.5784       7.546    1188.655      47.952  
        53.7        1.86      0.8594      0.2462      0.5343       6.971    1098.378      41.837  
        58.2        2.02      0.8802      0.2093      0.4802       6.267     986.858      35.565  
        62.6        2.18      0.8956      0.1712      0.4159       5.427     855.071      29.090  
        67.1        2.33      0.9033      0.1321      0.3409       4.448     700.891      22.454  
        71.6        2.49      0.8964      0.0919      0.2548       3.326     524.053      15.617  
        76.1        2.64      0.8471      0.0505      0.1577       2.057     324.026       8.590  
        80.5        2.80      0.4596      0.0080      0.0489       0.638     100.456       1.364  



         PROP RPM =       480

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3201      0.4866      10.970    1440.016      78.323  
         4.5        0.13      0.0857      0.3262      0.4931      11.120    1460.373      79.852  
         8.9        0.26      0.1715      0.3341      0.5045      11.373    1493.121      81.763  
        13.4        0.39      0.2559      0.3435      0.5215      11.757    1543.570      84.079  
        17.9        0.52      0.3387      0.3546      0.5422      12.226    1605.525      86.776  
        22.4        0.65      0.4176      0.3647      0.5656      12.750    1674.561      89.272  
        26.8        0.78      0.4946      0.3728      0.5857      13.205    1733.861      91.250  
        31.3        0.91      0.5646      0.3771      0.6055      13.652    1792.276      92.307  
        35.8        1.04      0.6223      0.3750      0.6243      14.081    1848.036      91.790  
