        90x20_5_400_21_320                                 (90x20_5_400_21_320.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3014      0.3435       1.305     411.117      25.179  
         4.5        0.26      0.2251      0.3129      0.3648       1.385     436.607      26.145  
         8.9        0.52      0.4385      0.3209      0.3842       1.459     459.796      26.820  
        13.4        0.79      0.6128      0.3125      0.4016       1.525     480.596      26.123  
        17.9        1.05      0.7406      0.2816      0.3993       1.517     477.852      23.538  
        22.4        1.31      0.8278      0.2293      0.3636       1.381     435.103      19.160  
        26.8        1.57      0.8813      0.1646      0.2942       1.117     352.083      13.754  
        31.3        1.84      0.8984      0.0953      0.1949       0.740     233.306       7.965  
        35.8        2.10      0.7341      0.0222      0.0634       0.241      75.877       1.852  



         PROP RPM =       240

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3015      0.3423       2.246     589.902      36.284  
         4.5        0.22      0.1897      0.3111      0.3587       2.353     618.225      37.431  
         8.9        0.44      0.3693      0.3194      0.3783       2.484     652.123      38.442  
        13.4        0.66      0.5294      0.3189      0.3954       2.595     681.419      38.375  
        17.9        0.87      0.6607      0.3048      0.4036       2.649     695.669      36.689  
        22.4        1.09      0.7597      0.2746      0.3952       2.595     681.242      33.047  
        26.8        1.31      0.8297      0.2296      0.3632       2.384     626.102      27.629  
        31.3        1.53      0.8767      0.1760      0.3074       2.018     529.894      21.184  
        35.8        1.75      0.9014      0.1191      0.2312       1.518     398.461      14.332  
        40.3        1.97      0.8812      0.0595      0.1328       0.872     229.057       7.158  



         PROP RPM =       280

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3016      0.3413       3.558     800.815      49.391  
         4.5        0.19      0.1627      0.3096      0.3566       3.716     836.573      50.694  
         8.9        0.37      0.3228      0.3183      0.3697       3.853     867.285      52.133  
        13.4        0.56      0.4670      0.3210      0.3866       4.030     907.201      52.560  
        17.9        0.75      0.5928      0.3153      0.3989       4.157     935.524      51.639  
        22.4        0.94      0.6928      0.2980      0.4033       4.203     946.145      48.829  
        26.8        1.12      0.7714      0.2690      0.3922       4.089     920.478      44.063  
        31.3        1.31      0.8312      0.2300      0.3631       3.784     851.796      37.656  
        35.8        1.50      0.8729      0.1842      0.3165       3.299     742.578      30.169  
        40.3        1.69      0.8990      0.1359      0.2550       2.658     598.310      22.254  
        44.7        1.87      0.9036      0.0856      0.1775       1.851     416.516      14.015  
        49.2        2.06      0.8252      0.0333      0.0833       0.868     195.424       5.458  



         PROP RPM =       320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
