        83x24_4_800_51_1170                                 (83x24_4_800_51_1170.dat)

         PROP RPM =       400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3218      0.4973      10.080    1587.824      77.784  
         4.5        0.14      0.0927      0.3287      0.5047      10.229    1611.721      79.470  
         8.9        0.28      0.1856      0.3377      0.5177      10.495    1653.319      81.628  
        13.4        0.43      0.2765      0.3486      0.5381      10.908    1718.815      84.281  
        17.9        0.57      0.3648      0.3610      0.5633      11.417    1799.357      87.271  
        22.4        0.71      0.4513      0.3721      0.5866      11.891    1873.703      89.969  
        26.8        0.85      0.5310      0.3796      0.6104      12.372    1949.819      91.767  
        31.3        1.00      0.6013      0.3813      0.6317      12.804    2017.085      92.194  
        35.8        1.14      0.6617      0.3760      0.6469      13.114    2066.649      90.913  
        40.3        1.28      0.7128      0.3636      0.6532      13.243    2086.121      87.900  
        44.7        1.42      0.7581      0.3448      0.6473      13.121    2067.534      83.382  
        49.2        1.57      0.7958      0.3201      0.6297      12.764    2010.889      77.402  
        53.7        1.71      0.8276      0.2913      0.6011      12.185    1919.727      70.433  
        58.2        1.85      0.8540      0.2596      0.5623      11.397    1795.816      62.767  
        62.6        1.99      0.8742      0.2261      0.5152      10.443    1645.354      54.651  
        67.1        2.13      0.8905      0.1917      0.4595       9.315    1467.454      46.356  
        71.6        2.28      0.9018      0.1565      0.3950       8.007    1261.231      37.835  
        76.1        2.42      0.9055      0.1203      0.3213       6.515    1026.687      29.090  
        80.5        2.56      0.8940      0.0832      0.2384       4.833     761.518      20.120  
        85.0        2.70      0.8370      0.0452      0.1460       2.958     466.169      10.923  
        89.5        2.85      0.4015      0.0062      0.0438       0.888     139.842       1.494  



         PROP RPM =       480

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3218      0.4965      17.393    2283.492     112.045  
         4.5        0.12      0.0773      0.3275      0.5023      17.594    2310.045     114.023  
         8.9        0.24      0.1550      0.3346      0.5118      17.929    2354.298     116.474  
        13.4        0.36      0.2320      0.3430      0.5261      18.426    2419.794     119.419  
        17.9        0.47      0.3066      0.3528      0.5459      19.123    2510.072     122.836  
        22.4        0.59      0.3824      0.3639      0.5641      19.753    2594.154     126.680  
        26.8        0.71      0.4522      0.3725      0.5860      20.531    2695.052     129.670  
        31.3        0.83      0.5164      0.3785      0.6083      21.309    2797.721     131.761  
        35.8        0.95      0.5785      0.3815      0.6256      21.912    2877.378     132.840  
        40.3        1.07      0.6337      0.3802      0.6403      22.435    2944.643     132.390  
        44.7        1.19      0.6819      0.3738      0.6501      22.771    2989.782     130.142  
        49.2        1.30      0.7234      0.3622      0.6530      22.878    3003.058     126.095  
        53.7        1.42      0.7591      0.3456      0.6479      22.690    2980.046     120.340  
        58.2        1.54      0.7918      0.3257      0.6341      22.207    2916.321     113.394  
        62.6        1.66      0.8187      0.3022      0.6127      21.456    2818.078     105.188  
        67.1        1.78      0.8435      0.2768      0.5836      20.437    2684.431      96.353  
        71.6        1.90      0.8622      0.2492      0.5484      19.203    2522.463      86.776  
        76.1        2.02      0.8784      0.2211      0.5074      17.769    2333.942      76.975  
        80.5        2.13      0.8919      0.1924      0.4604      16.119    2117.098      66.971  
        85.0        2.25      0.9021      0.1630      0.4070      14.255    1871.933      56.742  
        89.5        2.37      0.9077      0.1330      0.3475      12.172    1598.445      46.311  
        94.0        2.49      0.9057      0.1024      0.2815       9.858    1294.864      35.632  
        98.4        2.61      0.8881      0.0711      0.2088       7.314     960.306      24.751  
       102.9        2.73      0.8242      0.0391      0.1294       4.535     595.478      13.621  
       107.4        2.85      0.4254      0.0065      0.0433       1.517     199.230       2.255  



         PROP RPM =       560

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3219      0.4959      27.585    3103.957     152.555  
         4.5        0.10      0.0663      0.3267      0.5006      27.840    3133.164     154.803  
         8.9        0.20      0.1331      0.3325      0.5080      28.255    3180.073     157.569  
        13.4        0.30      0.1995      0.3393      0.5187      28.845    3246.454     160.806  
        17.9        0.41      0.2648      0.3472      0.5332      29.650    3337.616     164.515  
        22.4        0.51      0.3296      0.3564      0.5495      30.562    3439.400     168.877  
        26.8        0.61      0.3928      0.3653      0.5670      31.541    3550.034     173.103  
        31.3        0.71      0.4529      0.3728      0.5857      32.573    3666.864     176.677  
        35.8        0.81      0.5089      0.3783      0.6045      33.619    3783.694     179.285  
        40.3        0.91      0.5603      0.3813      0.6224      34.625    3896.098     180.679  
        44.7        1.02      0.6111      0.3818      0.6351      35.322    3975.755     180.949  
        49.2        1.12      0.6527      0.3780      0.6474      36.006    4052.757     179.105  
        53.7        1.22      0.6932      0.3712      0.6531      36.328    4088.160     175.891  
        58.2        1.32      0.7287      0.3606      0.6540      36.368    4093.470     170.900  
        62.6        1.42      0.7597      0.3465      0.6490      36.100    4062.492     164.178  
        67.1        1.52      0.7872      0.3293      0.6379      35.483    3993.457     156.062  
        71.6        1.63      0.8111      0.3096      0.6209      34.531    3886.363     146.733  
        76.1        1.73      0.8344      0.2889      0.5983      33.284    3745.636     136.909  
        80.5        1.83      0.8524      0.2658      0.5706      31.729    3571.276     125.960  
        85.0        1.93      0.8678      0.2420      0.5386      29.958    3371.249     114.675  
        89.5        2.03      0.8813      0.2177      0.5023      27.933    3143.785     103.165  
        94.0        2.13      0.8928      0.1930      0.4615      25.667    2888.883      91.475  
        98.4        2.24      0.9020      0.1679      0.4161      23.146    2604.775      79.537  
       102.9        2.34      0.9082      0.1422      0.3660      20.357    2291.458      67.398  
       107.4        2.44      0.9099      0.1161      0.3112      17.313    1948.049      55.011  
       111.8        2.54      0.9038      0.0895      0.2517      14.000    1575.433      42.421  



         PROP RPM =       640

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3220      0.4953      41.129    4050.101     199.271  
         4.5        0.09      0.0581      0.3261      0.4993      41.464    4082.849     201.834  
         8.9        0.18      0.1165      0.3310      0.5053      41.961    4131.528     204.868  
        13.4        0.27      0.1749      0.3367      0.5137      42.644    4200.564     208.420  
        17.9        0.36      0.2326      0.3432      0.5248      43.583    4291.727     212.445  
        22.4        0.44      0.2891      0.3505      0.5390      44.763    4407.672     216.918  
        26.8        0.53      0.3454      0.3586      0.5540      45.997    4528.927     221.954  
        31.3        0.62      0.4006      0.3664      0.5695      47.284    4656.377     226.832  
        35.8        0.71      0.4534      0.3732      0.5857      48.625    4788.254     230.879  
        40.3        0.80      0.5032      0.3784      0.6019      49.966    4921.015     234.251  
        44.7        0.89      0.5495      0.3815      0.6175      51.267    5048.466     236.049  
        49.2        0.98      0.5921      0.3823      0.6317      52.447    5165.295     236.724  
        53.7        1.07      0.6349      0.3816      0.6416      53.265    5244.952     236.274  
        58.2        1.16      0.6699      0.3768      0.6503      54.003    5317.528     233.127  
        62.6        1.25      0.7045      0.3703      0.6543      54.325    5350.276     229.080  
        67.1        1.33      0.7326      0.3597      0.6551      54.392    5356.471     222.651  
        71.6        1.42      0.7601      0.3473      0.6503      53.989    5316.643     215.007  
        76.1        1.51      0.7845      0.3325      0.6410      53.212    5240.527     205.835  
        80.5        1.60      0.8065      0.3159      0.6271      52.058    5127.237     195.516  
        85.0        1.69      0.8263      0.2978      0.6089      50.556    4978.545     184.298  
        89.5        1.78      0.8445      0.2784      0.5865      48.692    4795.334     172.339  
        94.0        1.87      0.8588      0.2578      0.5606      46.547    4583.801     159.547  
        98.4        1.96      0.8718      0.2368      0.5314      44.120    4344.831     146.553  
       102.9        2.05      0.8834      0.2154      0.4989      41.424    4078.424     133.334  
       107.4        2.13      0.8935      0.1938      0.4628      38.434    3784.579     119.913  
       111.8        2.22      0.9019      0.1717      0.4232      35.148    3460.642     106.267  



         PROP RPM =       720

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3220      0.4950      58.509    5121.927     252.236  
         4.5        0.08      0.0517      0.3256      0.4984      58.924    5157.330     255.158  
