        69x8_3_1600_36_810                                 (69x8_3_1600_36_810.dat)

         PROP RPM =       800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.1559      0.0893       5.750     452.981      72.006  
         4.5        0.09      0.1450      0.1540      0.0909       5.854     461.124      71.130  
         8.9        0.17      0.2791      0.1513      0.0928       5.974     470.683      69.893  
        13.4        0.26      0.4041      0.1478      0.0939       6.047     476.347      68.274  
        17.9        0.34      0.5107      0.1429      0.0958       6.167     485.906      66.004  
        22.4        0.43      0.6058      0.1368      0.0966       6.221     490.154      63.171  
        26.8        0.51      0.6853      0.1291      0.0967       6.228     490.597      59.619  
        31.3        0.60      0.7501      0.1196      0.0955       6.149     484.401      55.236  
        35.8        0.68      0.8037      0.1084      0.0924       5.947     468.558      50.087  
        40.3        0.77      0.8471      0.0954      0.0868       5.587     440.148      44.085  
        44.7        0.86      0.8770      0.0810      0.0790       5.089     400.939      37.408  
        49.2        0.94      0.8991      0.0661      0.0692       4.459     351.198      30.552  
        53.7        1.03      0.9123      0.0509      0.0573       3.688     290.481      23.493  
        58.2        1.11      0.9117      0.0352      0.0430       2.769     218.171      16.278  
        62.6        1.20      0.8755      0.0193      0.0264       1.696     133.735       8.896  
        67.1        1.28      0.5200      0.0029      0.0072       0.466      36.695       1.353  



         PROP RPM =       960

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.1562      0.0891       9.918     651.149     103.929  
         4.5        0.07      0.1222      0.1548      0.0903      10.051     659.823     102.963  
         8.9        0.14      0.2376      0.1528      0.0917      10.208     670.178     101.636  
        13.4        0.21      0.3444      0.1501      0.0933      10.381     681.507      99.883  
        17.9        0.29      0.4413      0.1467      0.0949      10.555     692.925      97.612  
        22.4        0.36      0.5277      0.1425      0.0963      10.713     703.280      94.757  
        26.8        0.43      0.6073      0.1373      0.0968      10.768     706.909      91.340  
        31.3        0.50      0.6723      0.1309      0.0972      10.817     710.095      87.069  
        35.8        0.57      0.7306      0.1234      0.0964      10.724     704.077      82.100  
        40.3        0.64      0.7790      0.1147      0.0945      10.514     690.181      76.278  
        44.7        0.71      0.8207      0.1048      0.0911      10.135     665.399      69.713  
        49.2        0.78      0.8542      0.0935      0.0859       9.555     627.341      62.182  
        53.7        0.86      0.8787      0.0814      0.0793       8.820     579.016      54.134  
        58.2        0.93      0.8979      0.0690      0.0712       7.924     520.247      45.884  
        62.6        1.00      0.9115      0.0563      0.0617       6.859     450.326      37.431  
        67.1        1.07      0.9178      0.0433      0.0505       5.620     368.988      28.821  
        71.6        1.14      0.9112      0.0301      0.0377       4.197     275.524      20.037  
        76.1        1.21      0.8695      0.0167      0.0232       2.585     169.757      11.085  
        80.5        1.28      0.5433      0.0030      0.0070       0.781      51.246       1.975  



         PROP RPM =       1120

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.1567      0.0891      15.744     885.960     141.854  
         4.5        0.06      0.1056      0.1556      0.0900      15.904     894.810     140.865  
         8.9        0.12      0.2041      0.1539      0.0922      16.280     916.052     139.292  
