        69x20_2_400_21_110                                 (69x20_2_400_21_110.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2400      0.3748       0.377     118.777       6.929  
         4.5        0.34      0.2227      0.2551      0.3921       0.395     124.353       7.365  
         8.9        0.68      0.4362      0.2782      0.4366       0.439     138.426       8.032  
        13.4        1.03      0.6195      0.2903      0.4813       0.484     152.587       8.381  
        17.9        1.37      0.7496      0.2733      0.4992       0.502     158.251       7.891  
        22.4        1.71      0.8376      0.2275      0.4649       0.468     147.365       6.567  
        26.8        2.05      0.8866      0.1654      0.3832       0.385     121.432       4.775  
        31.3        2.40      0.9009      0.0981      0.2609       0.263      82.737       2.833  
        35.8        2.74      0.7538      0.0260      0.0946       0.095      30.004       0.752  



         PROP RPM =       240

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2401      0.3739       0.650     170.731       9.979  
         4.5        0.29      0.1861      0.2520      0.3862       0.672     176.307      10.476  
         8.9        0.57      0.3686      0.2708      0.4191       0.729     191.353      11.256  
        13.4        0.86      0.5382      0.2880      0.4579       0.796     209.055      11.973  
        17.9        1.14      0.6710      0.2888      0.4912       0.854     224.278      12.007  
        22.4        1.43      0.7680      0.2676      0.4970       0.864     226.933      11.124  
        26.8        1.71      0.8393      0.2278      0.4646       0.808     212.064       9.469  
        31.3        2.00      0.8824      0.1764      0.3993       0.694     182.237       7.333  
        35.8        2.28      0.9043      0.1213      0.3062       0.532     139.753       5.045  
        40.3        2.57      0.8829      0.0630      0.1831       0.318      83.613       2.619  
        44.7        2.85      0.1274      0.0013      0.0283       0.049      12.922       0.053  



         PROP RPM =       280

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2401      0.3733       1.030     231.978      13.587  
         4.5        0.24      0.1597      0.2499      0.3827       1.056     237.731      14.143  
         8.9        0.49      0.3177      0.2649      0.4078       1.126     253.397      14.993  
        13.4        0.73      0.4690      0.2818      0.4408       1.217     273.931      15.946  
        17.9        0.98      0.5985      0.2905      0.4749       1.311     295.084      16.438  
        22.4        1.22      0.7024      0.2852      0.4964       1.371     308.448      16.137  
        26.8        1.47      0.7811      0.2632      0.4944       1.365     307.209      14.891  
        31.3        1.71      0.8405      0.2281      0.4645       1.282     288.623      12.906  
        35.8        1.96      0.8789      0.1843      0.4102       1.132     254.901      10.429  
        40.3        2.20      0.9024      0.1376      0.3357       0.927     208.612       7.787  
        44.7        2.45      0.9048      0.0886      0.2395       0.661     148.870       5.015  
        49.2        2.69      0.8305      0.0372      0.1204       0.333      74.842       2.104  



         PROP RPM =       320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2402      0.3728       1.535     302.518      17.751  
         4.5        0.21      0.1399      0.2485      0.3801       1.566     308.537      18.367  
         8.9        0.43      0.2797      0.2609      0.3991       1.645     323.937      19.280  
        13.4        0.64      0.4151      0.2762      0.4270       1.759     346.595      20.410  
        17.9        0.86      0.5361      0.2876      0.4592       1.892     372.705      21.258  
        22.4        1.07      0.6441      0.2912      0.4838       1.993     392.619      21.523  
        26.8        1.28      0.7249      0.2814      0.4984       2.054     404.479      20.799  
        31.3        1.50      0.7911      0.2598      0.4919       2.028     399.257      19.201  
        35.8        1.71      0.8416      0.2284      0.4645       1.914     376.953      16.876  
        40.3        1.93      0.8761      0.1902      0.4180       1.723     339.249      14.057  
        44.7        2.14      0.8992      0.1497      0.3563       1.468     289.154      11.065  
        49.2        2.35      0.9096      0.1075      0.2781       1.146     225.694       7.945  
        53.7        2.57      0.8910      0.0634      0.1828       0.753     148.339       4.687  
        58.2        2.78      0.7003      0.0175      0.0694       0.286      56.308       1.291  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2402      0.3723       2.185     382.441      22.470  
         4.5        0.19      0.1244      0.2474      0.3784       2.221     388.725      23.155  
         8.9        0.38      0.2494      0.2579      0.3933       2.308     403.948      24.122  
        13.4        0.57      0.3707      0.2711      0.4173       2.449     428.642      25.358  
        17.9        0.76      0.4850      0.2835      0.4447       2.608     456.698      26.505  
        22.4        0.95      0.5888      0.2909      0.4699       2.757     482.631      27.202  
        26.8        1.14      0.6743      0.2896      0.4902       2.876     503.519      27.089  
        31.3        1.33      0.7420      0.2779      0.4987       2.926     512.281      25.988  
        35.8        1.52      0.7969      0.2567      0.4901       2.875     503.430      24.010  
