        69x13_2_1200_41_730                                 (69x13_2_1200_41_730.dat)

         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2219      0.2102       5.709     599.638      57.664  
         4.5        0.11      0.1195      0.2244      0.2142       5.819     611.233      58.293  
         8.9        0.23      0.2354      0.2263      0.2194       5.961     626.102      58.810  
        13.4        0.34      0.3483      0.2276      0.2237       6.078     638.316      59.147  
        17.9        0.46      0.4490      0.2267      0.2304       6.259     657.433      58.900  
        22.4        0.57      0.5425      0.2238      0.2354       6.393     671.506      58.136  
        26.8        0.68      0.6237      0.2180      0.2393       6.500     682.747      56.629  
        31.3        0.80      0.6922      0.2087      0.2408       6.541     687.172      54.224  
        35.8        0.91      0.7517      0.1960      0.2380       6.466     679.206      50.919  
        40.3        1.03      0.8002      0.1797      0.2306       6.265     658.141      46.693  
        44.7        1.14      0.8418      0.1604      0.2175       5.907     620.614      41.680  
        49.2        1.26      0.8706      0.1381      0.1992       5.411     568.306      35.902  
        53.7        1.37      0.8938      0.1152      0.1766       4.795     503.696      29.945  
        58.2        1.48      0.9107      0.0916      0.1493       4.055     425.898      23.807  
        62.6        1.60      0.9188      0.0674      0.1172       3.184     334.381      17.513  
        67.1        1.71      0.9084      0.0425      0.0801       2.176     228.526      11.045  
        71.6        1.83      0.8185      0.0170      0.0378       1.027     107.891       4.404  



         PROP RPM =       720

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2220      0.2097       9.843     861.620      83.044  
         4.5        0.10      0.1002      0.2242      0.2128       9.988     874.277      83.876  
         8.9        0.19      0.1985      0.2261      0.2166      10.166     890.385      84.596  
        13.4        0.29      0.2933      0.2274      0.2211      10.381     908.972      85.068  
        17.9        0.38      0.3826      0.2277      0.2264      10.625     930.213      85.180  
        22.4        0.48      0.4649      0.2267      0.2318      10.881     952.340      84.820  
        26.8        0.57      0.5435      0.2242      0.2354      11.049     967.387      83.876  
        31.3        0.67      0.6133      0.2198      0.2387      11.200     980.663      82.235  
        35.8        0.76      0.6705      0.2126      0.2412      11.321     991.284      79.537  
        40.3        0.86      0.7230      0.2032      0.2406      11.291     988.628      76.030  
        44.7        0.95      0.7698      0.1915      0.2365      11.101     971.812      71.624  
        49.2        1.05      0.8074      0.1770      0.2294      10.767     942.604      66.251  
        53.7        1.14      0.8427      0.1609      0.2180      10.228     895.695      60.204  
        58.2        1.24      0.8672      0.1423      0.2030       9.525     833.740      53.257  
        62.6        1.33      0.8878      0.1233      0.1850       8.680     759.837      46.131  
        67.1        1.43      0.9045      0.1038      0.1638       7.688     672.922      38.847  
        71.6        1.52      0.9164      0.0839      0.1393       6.540     572.555      31.406  
        76.1        1.62      0.9214      0.0636      0.1115       5.233     458.115      23.785  
        80.5        1.71      0.9125      0.0427      0.0801       3.760     329.159      15.977  
        85.0        1.81      0.8572      0.0214      0.0451       2.116     185.246       8.003  



         PROP RPM =       840

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2220      0.2094      15.609    1170.954     113.079  
         4.5        0.08      0.0854      0.2238      0.2136      15.918    1193.966     113.978  
         8.9        0.16      0.1698      0.2256      0.2166      16.146    1211.667     114.877  
        13.4        0.24      0.2521      0.2270      0.2201      16.414    1231.139     115.597  
        17.9        0.33      0.3314      0.2278      0.2242      16.709    1253.266     116.001  
        22.4        0.41      0.4064      0.2278      0.2285      17.031    1278.048     116.024  
        26.8        0.49      0.4802      0.2272      0.2313      17.246    1293.979     115.664  
        31.3        0.57      0.5441      0.2247      0.2356      17.567    1317.876     114.428  
        35.8        0.65      0.6017      0.2208      0.2393      17.836    1338.233     112.427  
