        90x96_5_200_51_120                                 (90x96_5_200_51_120.dat)

         PROP RPM =       100

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.1626      1.0445       0.496     312.520       3.397  
         4.5        0.52      0.0948      0.1843      1.0211       0.485     305.528       3.851  
         8.9        1.05      0.2300      0.2395      1.0935       0.519     327.212       5.004  
        13.4        1.57      0.3848      0.3172      1.2980       0.616     388.459       6.627  
        17.9        2.10      0.5145      0.4019      1.6401       0.778     490.685       8.394  
        22.4        2.62      0.6015      0.4833      2.1089       1.001     630.970      10.094  
        26.8        3.15      0.6929      0.5604      2.5472       1.210     762.315      11.708  
        31.3        3.67      0.7481      0.5442      2.6714       1.268     799.488      11.364  
        35.8        4.20      0.7751      0.5081      2.7530       1.307     823.827      10.615  
        40.3        4.72      0.7973      0.4709      2.7920       1.325     835.333       9.842  
        44.7        5.25      0.8150      0.4325      2.7847       1.322     833.298       9.033  
        49.2        5.77      0.8284      0.3918      2.7311       1.297     817.189       8.185  
        53.7        6.30      0.8370      0.3492      2.6276       1.248     786.389       7.295  
        58.2        6.82      0.8400      0.3046      2.4742       1.175     740.453       6.364  
        62.6        7.35      0.8354      0.2580      2.2696       1.078     679.118       5.389  
        67.1        7.87      0.8187      0.2092      2.0115       0.955     602.116       4.370  
        71.6        8.40      0.7813      0.1582      1.7010       0.808     509.095       3.307  
        76.1        8.92      0.7014      0.1050      1.3357       0.634     399.877       2.194  
        80.5        9.45      0.5106      0.0495      0.9165       0.435     274.285       1.035  



         PROP RPM =       120

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.1626      1.0437       0.856     449.795       4.892  
         4.5        0.44      0.0766      0.1784      1.0191       0.836     439.174       5.368  
         8.9        0.87      0.1810      0.2182      1.0545       0.865     454.397       6.564  
        13.4        1.31      0.3090      0.2772      1.1769       0.966     507.148       8.338  
        17.9        1.75      0.4339      0.3460      1.3954       1.145     601.143      10.409  
        22.4        2.19      0.5342      0.4170      1.7071       1.401     735.763      12.544  
        26.8        2.62      0.6042      0.4849      2.1065       1.729     907.201      14.586  
        31.3        3.06      0.6780      0.5531      2.4973       2.049    1076.251      16.638  
        35.8        3.50      0.7405      0.5577      2.6349       2.162    1135.551      16.773  
        40.3        3.94      0.7646      0.5279      2.7177       2.229    1170.954      15.876  
        44.7        4.37      0.7851      0.4973      2.7713       2.273    1193.966      14.961  
        49.2        4.81      0.8027      0.4663      2.7944       2.293    1203.701      14.021  
        53.7        5.25      0.8174      0.4337      2.7859       2.285    1200.161      13.050  
        58.2        5.69      0.8292      0.4000      2.7445       2.252    1182.460      12.039  
        62.6        6.12      0.8380      0.3653      2.6690       2.190    1149.712      10.986  
        67.1        6.56      0.8435      0.3290      2.5594       2.100    1102.803       9.896  
        71.6        7.00      0.8449      0.2913      2.4133       1.981    1039.963       8.763  
        76.1        7.44      0.8406      0.2523      2.2319       1.830     962.076       7.590  
        80.5        7.87      0.8280      0.2117      2.0139       1.652     867.639       6.371  
        85.0        8.31      0.8023      0.1697      1.7582       1.443     757.624       5.105  
        89.5        8.75      0.7531      0.1261      1.4648       1.202     631.324       3.795  
        94.0        9.19      0.6559      0.0810      1.1340       0.930     488.650       2.435  
        98.4        9.62      0.4308      0.0342      0.7644       0.627     329.425       1.029  



         PROP RPM =       140

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.1627      1.0433       1.360     611.852       6.661  
         4.5        0.37      0.0643      0.1748      1.0193       1.328     597.779       7.158  
         8.9        0.75      0.1483      0.2048      1.0352       1.349     607.161       8.385  
        13.4        1.12      0.2534      0.2505      1.1117       1.448     652.034      10.254  
        17.9        1.50      0.3654      0.3063      1.2578       1.637     737.444      12.544  
        22.4        1.87      0.4670      0.3671      1.4733       1.920     864.275      15.028  
