        55x22_2_800_46_240                                 (55x22_2_800_46_240.dat)

         PROP RPM =       400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2905      0.6291       1.629     256.760      13.545  
         4.5        0.21      0.1020      0.3015      0.6350       1.644     259.150      14.055  
         8.9        0.43      0.2079      0.3175      0.6562       1.699     267.735      14.804  
        13.4        0.64      0.3126      0.3382      0.6970       1.805     284.374      15.766  
        17.9        0.86      0.4147      0.3614      0.7486       1.939     305.439      16.847  
        22.4        1.07      0.5080      0.3813      0.8061       2.088     328.894      17.778  
        26.8        1.29      0.5883      0.3934      0.8618       2.231     351.729      18.344  
        31.3        1.50      0.6588      0.3965      0.9043       2.343     368.988      18.475  
        35.8        1.72      0.7167      0.3874      0.9286       2.404     378.900      18.059  
        40.3        1.93      0.7642      0.3675      0.9294       2.407     379.254      17.130  
        44.7        2.15      0.8096      0.3407      0.9038       2.340     368.811      15.885  
        49.2        2.36      0.8380      0.3046      0.8587       2.223     350.401      14.201  
        53.7        2.58      0.8617      0.2668      0.7980       2.067     325.619      12.439  
        58.2        2.79      0.8803      0.2273      0.7208       1.867     294.110      10.595  
        62.6        3.01      0.8923      0.1859      0.6263       1.623     255.610       8.666  
        67.1        3.22      0.8942      0.1426      0.5138       1.331     209.674       6.650  
        71.6        3.44      0.8749      0.0975      0.3828       0.991     156.216       4.543  
        76.1        3.65      0.7906      0.0504      0.2326       0.602      94.880       2.349  
        80.5        3.87      0.0808      0.0013      0.0628       0.163      25.623       0.061  



         PROP RPM =       480

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2906      0.6284       2.812     369.253      19.511  
         4.5        0.18      0.0847      0.2994      0.6323       2.830     371.554      20.100  
