        90x34_5_400_36_480                                 (90x34_5_400_36_480.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3710      0.7472       2.839     894.810      31.001  
         4.5        0.26      0.1334      0.3884      0.7637       2.901     914.282      32.440  
         8.9        0.52      0.2686      0.4135      0.8080       3.070     967.387      34.553  
        13.4        0.79      0.4001      0.4453      0.8766       3.330    1048.813      37.228  
        17.9        1.05      0.5170      0.4694      0.9533       3.621    1140.861      39.229  
        22.4        1.31      0.6171      0.4775      1.0156       3.858    1216.093      39.904  
        26.8        1.57      0.6987      0.4647      1.0470       3.976    1253.266      38.825  
        31.3        1.84      0.7613      0.4294      1.0364       3.937    1240.875      35.880  
        35.8        2.10      0.8125      0.3799      0.9816       3.729    1175.379      31.743  
        40.3        2.36      0.8470      0.3203      0.8934       3.393    1069.170      26.775  
        44.7        2.62      0.8730      0.2582      0.7761       2.948     929.328      21.573  
        49.2        2.89      0.8874      0.1932      0.6287       2.388     752.402      16.146  
        53.7        3.15      0.8783      0.1254      0.4498       1.708     538.302      10.481  
        58.2        3.41      0.7812      0.0546      0.2387       0.907     285.702       4.566  



         PROP RPM =       240

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3711      0.7460       4.897    1286.013      44.647  
         4.5        0.22      0.1111      0.3851      0.7581       4.975    1306.370      46.333  
         8.9        0.44      0.2245      0.4046      0.7882       5.174    1358.590      48.671  
        13.4        0.66      0.3343      0.4290      0.8419       5.525    1450.637      51.616  
        17.9        0.87      0.4397      0.4542      0.9040       5.933    1557.731      54.674  
        22.4        1.09      0.5344      0.4721      0.9664       6.343    1665.710      56.832  
        26.8        1.31      0.6186      0.4783      1.0148       6.661    1748.907      57.551  
        31.3        1.53      0.6871      0.4686      1.0441       6.853    1799.357      56.382  
        35.8        1.75      0.7421      0.4434      1.0451       6.859    1801.127      53.325  
        40.3        1.97      0.7886      0.4066      1.0148       6.661    1748.907      48.918  
        44.7        2.19      0.8264      0.3610      0.9555       6.271    1647.124      43.433  
