        55x19_3_1000_51_370                                 (55x19_3_1000_51_370.dat)

         PROP RPM =       500

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3339      0.6212       3.142     396.071      24.324  
         4.5        0.17      0.0936      0.3430      0.6297       3.186     401.558      24.976  
         8.9        0.34      0.1884      0.3554      0.6481       3.279     413.241      25.898  
        13.4        0.52      0.2815      0.3708      0.6789       3.434     432.890      27.000  
        17.9        0.69      0.3741      0.3875      0.7118       3.601     453.866      28.214  
        22.4        0.86      0.4618      0.4023      0.7483       3.786     477.144      29.315  
        26.8        1.03      0.5368      0.4104      0.7880       3.987     502.457      29.900  
        31.3        1.20      0.6056      0.4128      0.8195       4.145     522.460      30.057  
        35.8        1.37      0.6675      0.4077      0.8393       4.246     535.116      29.697  
        40.3        1.55      0.7167      0.3926      0.8471       4.285     540.161      28.596  
        44.7        1.72      0.7604      0.3706      0.8374       4.236     533.877      27.000  
        49.2        1.89      0.8019      0.3436      0.8098       4.097     516.353      25.021  
        53.7        2.06      0.8292      0.3086      0.7671       3.881     489.181      22.476  
        58.2        2.23      0.8526      0.2724      0.7134       3.609     454.840      19.839  
        62.6        2.41      0.8720      0.2350      0.6481       3.279     413.241      17.115  
        67.1        2.58      0.8864      0.1963      0.5708       2.887     363.943      14.302  
        71.6        2.75      0.8938      0.1564      0.4811       2.433     306.678      11.393  
        76.1        2.92      0.8888      0.1152      0.3784       1.915     241.360       8.390  
        80.5        3.09      0.8541      0.0726      0.2628       1.329     167.545       5.288  
        85.0        3.26      0.6981      0.0286      0.1337       0.677      85.277       2.083  



         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3340      0.6203       5.422     569.546      35.025  
         4.5        0.14      0.0780      0.3414      0.6268       5.478     575.476      35.812  
         8.9        0.29      0.1571      0.3511      0.6397       5.592     587.424      36.824  
        13.4        0.43      0.2359      0.3629      0.6608       5.776     606.719      38.060  
        17.9        0.57      0.3139      0.3768      0.6875       6.009     631.235      39.521  
        22.4        0.72      0.3889      0.3903      0.7181       6.277     659.381      40.915  
        26.8        0.86      0.4628      0.4027      0.7476       6.535     686.464      42.242  
        31.3        1.00      0.5267      0.4101      0.7804       6.820     716.468      43.028  
        35.8        1.15      0.5875      0.4143      0.8076       7.060     741.604      43.456  
        40.3        1.29      0.6372      0.4112      0.8316       7.270     763.642      43.141  
        44.7        1.43      0.6838      0.4035      0.8448       7.385     775.679      42.332  
        49.2        1.57      0.7268      0.3907      0.8465       7.400     777.273      40.983  
        53.7        1.72      0.7615      0.3714      0.8378       7.323     769.307      38.959  
        58.2        1.86      0.7949      0.3488      0.8165       7.138     749.747      36.576  
        62.6        2.00      0.8216      0.3211      0.7834       6.847     719.212      33.676  
        67.1        2.15      0.8426      0.2913      0.7425       6.491     681.773      30.552  
        71.6        2.29      0.8608      0.2607      0.6938       6.064     636.988      27.337  
        76.1        2.43      0.8762      0.2293      0.6368       5.567     584.769      24.055  
        80.5        2.58      0.8882      0.1970      0.5714       4.995     524.672      20.662  
        85.0        2.72      0.8956      0.1638      0.4974       4.348     456.698      17.180  
        89.5        2.86      0.8957      0.1297      0.4145       3.623     380.582      13.601  
        94.0        3.01      0.8821      0.0946      0.3225       2.819     296.146       9.925  
        98.4        3.15      0.8345      0.0586      0.2212       1.934     203.125       6.149  
       102.9        3.29      0.6442      0.0216      0.1105       0.966     101.430       2.268  



         PROP RPM =       700

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3341      0.6196       8.600     774.352      47.682  
         4.5        0.12      0.0668      0.3403      0.6248       8.672     780.813      48.581  
         8.9        0.25      0.1347      0.3482      0.6345       8.808     793.027      49.705  
        13.4        0.37      0.2026      0.3577      0.6500       9.021     812.233      51.077  
        17.9        0.49      0.2695      0.3688      0.6718       9.324     839.493      52.650  
        22.4        0.61      0.3355      0.3808      0.6964       9.666     870.205      54.359  
        26.8        0.74      0.3994      0.3922      0.7229      10.034     903.661      56.000  
        31.3        0.86      0.4635      0.4031      0.7472      10.371     933.754      57.574  
        35.8        0.98      0.5193      0.4101      0.7751      10.758     968.272      58.540  
        40.3        1.10      0.5700      0.4135      0.8013      11.121    1001.019      59.035  
        44.7        1.23      0.6191      0.4143      0.8215      11.403    1026.687      59.170  
        49.2        1.35      0.6593      0.4097      0.8383      11.636    1047.928      58.473  
        53.7        1.47      0.6980      0.4011      0.8465      11.749    1057.664      57.281  
        58.2        1.60      0.7321      0.3887      0.8469      11.755    1058.549      55.483  
        62.6        1.72      0.7623      0.3722      0.8387      11.641    1047.928      53.145  
        67.1        1.84      0.7908      0.3529      0.8214      11.401    1026.687      50.380  
        71.6        1.96      0.8159      0.3303      0.7947      11.031     993.054      47.142  
        76.1        2.09      0.8347      0.3049      0.7621      10.578     952.340      43.546  
        80.5        2.21      0.8516      0.2790      0.7237      10.046     904.546      39.836  
        85.0        2.33      0.8665      0.2525      0.6794       9.431     849.141      36.059  
        89.5        2.45      0.8793      0.2254      0.6291       8.733     786.212      32.170  
        94.0        2.58      0.8896      0.1976      0.5725       7.947     715.494      28.214  
        98.4        2.70      0.8966      0.1692      0.5094       7.071     636.634      24.167  
       102.9        2.82      0.8989      0.1401      0.4399       6.106     549.720      20.001  
       107.4        2.95      0.8935      0.1103      0.3636       5.048     454.397      15.748  
       111.8        3.07      0.8727      0.0798      0.2805       3.894     350.667      11.396  



         PROP RPM =       800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3341      0.6190      12.826    1010.755      62.295  
         4.5        0.11      0.0585      0.3395      0.6233      12.914    1017.836      63.306  
         8.9        0.21      0.1178      0.3462      0.6310      13.074    1030.227      64.543  
        13.4        0.32      0.1774      0.3541      0.6428      13.318    1048.813      66.026  
        17.9        0.43      0.2366      0.3632      0.6593      13.665    1076.251      67.735  
        22.4        0.54      0.2959      0.3739      0.6783      14.054    1107.228      69.713  
        26.8        0.64      0.3544      0.3848      0.6995      14.496    1141.746      71.759  
        31.3        0.75      0.4107      0.3949      0.7228      14.979    1179.804      73.647  
        35.8        0.86      0.4640      0.4035      0.7471      15.475    1219.633      75.266  
        40.3        0.97      0.5137      0.4101      0.7714      15.985    1259.461      76.458  
        44.7        1.07      0.5594      0.4139      0.7945      16.454    1296.634      77.177  
        49.2        1.18      0.6010      0.4147      0.8152      16.883    1330.267      77.334  
        53.7        1.29      0.6386      0.4124      0.8324      17.246    1358.590      76.930  
        58.2        1.40      0.6758      0.4077      0.8425      17.460    1375.406      76.053  
        62.6        1.50      0.7060      0.3988      0.8490      17.594    1386.027      74.367  
        67.1        1.61      0.7360      0.3873      0.8476      17.567    1383.372      72.231  
