        34x6_3_3400_51_310                                 (34x6_3_3400_51_310.dat)

         PROP RPM =       1700

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2138      0.1740       3.123     115.768      26.280  
         4.5        0.08      0.0996      0.2146      0.1762       3.161     117.184      26.393  
         8.9        0.16      0.1966      0.2149      0.1787       3.208     118.866      26.415  
        13.4        0.25      0.2895      0.2144      0.1817       3.260     120.813      26.370  
        17.9        0.33      0.3768      0.2130      0.1848       3.316     122.937      26.190  
        22.4        0.41      0.4574      0.2104      0.1880       3.374     125.061      25.876  
        26.8        0.49      0.5346      0.2069      0.1897       3.406     126.300      25.426  
        31.3        0.57      0.5998      0.2012      0.1920       3.445     127.716      24.751  
        35.8        0.65      0.6607      0.1943      0.1924       3.452     127.982      23.897  
        40.3        0.74      0.7103      0.1852      0.1918       3.442     127.628      22.773  
        44.7        0.82      0.7557      0.1744      0.1887       3.386     125.592      21.451  
        49.2        0.90      0.7958      0.1620      0.1830       3.285     121.786      19.920  
        53.7        0.98      0.8286      0.1478      0.1750       3.141     116.476      18.178  
        58.2        1.06      0.8563      0.1320      0.1638       2.941     109.041      16.233  
        62.6        1.14      0.8768      0.1153      0.1505       2.702     100.190      14.183  
        67.1        1.23      0.8929      0.0983      0.1350       2.423      89.835      12.090  
        71.6        1.31      0.9039      0.0809      0.1171       2.101      77.904       9.950  
        76.1        1.39      0.9076      0.0631      0.0967       1.735      64.345       7.767  
        80.5        1.47      0.8983      0.0450      0.0738       1.324      49.077       5.537  
        85.0        1.55      0.8557      0.0266      0.0482       0.865      32.066       3.266  
        89.5        1.63      0.6331      0.0077      0.0199       0.358      13.267       0.950  



         PROP RPM =       2040

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2141      0.1735       5.380     166.217      37.903  
         4.5        0.07      0.0827      0.2146      0.1768       5.485     169.492      37.993  
         8.9        0.14      0.1640      0.2150      0.1786       5.541     171.173      38.083  
        13.4        0.20      0.2431      0.2150      0.1807       5.605     173.209      38.083  
        17.9        0.27      0.3192      0.2145      0.1831       5.678     175.422      37.970  
        22.4        0.34      0.3913      0.2132      0.1856       5.756     177.811      37.745  
        26.8        0.41      0.4587      0.2111      0.1881       5.833     180.201      37.386  
        31.3        0.48      0.5209      0.2081      0.1904       5.906     182.414      36.846  
        35.8        0.54      0.5777      0.2039      0.1924       5.966     184.273      36.104  
        40.3        0.61      0.6327      0.1989      0.1927       5.977     184.627      35.228  
        44.7        0.68      0.6783      0.1922      0.1930       5.988     184.981      34.036  
        49.2        0.75      0.7217      0.1846      0.1917       5.945     183.653      32.687  
        53.7        0.82      0.7571      0.1753      0.1893       5.871     181.352      31.046  
        58.2        0.89      0.7901      0.1650      0.1848       5.734     177.103      29.203  
        62.6        0.95      0.8190      0.1535      0.1787       5.542     171.262      27.179  
        67.1        1.02      0.8458      0.1410      0.1703       5.282     163.208      24.954  
        71.6        1.09      0.8651      0.1272      0.1602       4.971     153.560      22.526  
        76.1        1.16      0.8815      0.1132      0.1487       4.612     142.497      20.044  
        80.5        1.23      0.8949      0.0989      0.1355       4.203     129.840      17.515  
        85.0        1.29      0.9049      0.0844      0.1207       3.743     115.591      14.939  
        89.5        1.36      0.9105      0.0696      0.1041       3.228      99.748      12.320  
        94.0        1.43      0.9095      0.0545      0.0857       2.659      82.153       9.653  
        98.4        1.50      0.8960      0.0392      0.0656       2.033      62.831       6.942  
       102.9        1.57      0.8509      0.0237      0.0435       1.350      41.722       4.188  
       107.4        1.63      0.6533      0.0078      0.0196       0.608      18.790       1.388  



         PROP RPM =       2380

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2140      0.1747       8.605     227.907      51.571  
         4.5        0.06      0.0712      0.2148      0.1761       8.668     229.588      51.774  
         8.9        0.12      0.1418      0.2154      0.1774       8.738     231.359      51.908  
        13.4        0.18      0.2111      0.2158      0.1791       8.819     233.571      52.021  
        17.9        0.23      0.2755      0.2154      0.1825       8.990     238.085      51.908  
        22.4        0.29      0.3400      0.2148      0.1845       9.083     240.563      51.774  
        26.8        0.35      0.4015      0.2137      0.1864       9.182     243.130      51.504  
        31.3        0.41      0.4595      0.2119      0.1885       9.283     245.785      51.077  
        35.8        0.47      0.5138      0.2094      0.1904       9.378     248.352      50.492  
        40.3        0.53      0.5641      0.2062      0.1921       9.461     250.565      49.705  
        44.7        0.58      0.6102      0.2021      0.1934       9.523     252.158      48.716  
        49.2        0.64      0.6522      0.1971      0.1941       9.556     253.043      47.502  
        53.7        0.70      0.6903      0.1911      0.1940       9.552     252.954      46.063  
        58.2        0.76      0.7274      0.1843      0.1924       9.473     250.830      44.422  
        62.6        0.82      0.7579      0.1763      0.1902       9.367     247.998      42.489  
        67.1        0.88      0.7870      0.1676      0.1864       9.183     243.130      40.376  
        71.6        0.93      0.8125      0.1579      0.1815       8.941     236.757      38.060  
        76.1        0.99      0.8358      0.1475      0.1751       8.624     228.349      35.542  
        80.5        1.05      0.8553      0.1360      0.1671       8.228     217.905      32.777  
        85.0        1.11      0.8711      0.1241      0.1579       7.781     206.045      29.900  
        89.5        1.17      0.8848      0.1119      0.1477       7.274     192.592      26.977  
        94.0        1.23      0.8964      0.0996      0.1363       6.709     177.634      24.010  
        98.4        1.28      0.9055      0.0871      0.1235       6.083     161.084      20.986  
       102.9        1.34      0.9117      0.0744      0.1095       5.394     142.851      17.922  
       107.4        1.40      0.9139      0.0615      0.0942       4.640     122.848      14.810  
       111.8        1.46      0.9097      0.0484      0.0776       3.821     101.164      11.654  



         PROP RPM =       2720

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2141      0.1744      12.820     297.031      67.398  
         4.5        0.05      0.0626      0.2150      0.1755      12.901     298.890      67.690  
         8.9        0.10      0.1235      0.2155      0.1783      13.108     303.758      67.847  
        13.4        0.15      0.1844      0.2160      0.1795      13.198     305.793      67.982  
        17.9        0.20      0.2441      0.2162      0.1809      13.302     308.183      68.050  
        22.4        0.26      0.3024      0.2162      0.1825      13.424     311.015      68.050  
        26.8        0.31      0.3553      0.2153      0.1857      13.652     316.326      67.757  
        31.3        0.36      0.4090      0.2143      0.1874      13.772     319.246      67.465  
        35.8        0.41      0.4600      0.2129      0.1891      13.906     322.167      67.016  
        40.3        0.46      0.5082      0.2109      0.1908      14.027     324.999      66.386  
        44.7        0.51      0.5533      0.2083      0.1924      14.134     327.655      65.577  
