        76x16_2_1200_51_1250                                 (76x16_2_1200_51_1250.dat)

         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2452      0.2667      11.742    1233.794      93.768  
         4.5        0.10      0.0950      0.2487      0.2712      11.939    1254.151      95.094  
         8.9        0.21      0.1891      0.2523      0.2764      12.172    1278.933      96.466  
        13.4        0.31      0.2806      0.2554      0.2829      12.457    1308.140      97.680  
        17.9        0.41      0.3678      0.2577      0.2903      12.785    1342.658      98.534  
        22.4        0.52      0.4527      0.2591      0.2965      13.053    1370.981      99.073  
        26.8        0.62      0.5266      0.2577      0.3043      13.398    1407.269      98.556  
        31.3        0.73      0.5962      0.2547      0.3098      13.638    1432.936      97.387  
        35.8        0.83      0.6537      0.2482      0.3148      13.853    1455.948      94.914  
        40.3        0.93      0.7067      0.2391      0.3155      13.893    1459.488      91.452  
        44.7        1.04      0.7543      0.2272      0.3120      13.745    1443.557      86.866  
        49.2        1.14      0.7927      0.2119      0.3046      13.410    1409.039      81.044  
        53.7        1.24      0.8272      0.1943      0.2921      12.860    1350.624      74.299  
        58.2        1.35      0.8556      0.1743      0.2743      12.081    1269.197      66.656  
        62.6        1.45      0.8773      0.1530      0.2529      11.139    1170.069      58.518  
        67.1        1.55      0.8954      0.1312      0.2277      10.025    1053.239      50.155  
        71.6        1.66      0.9095      0.1088      0.1983       8.734     917.822      41.612  
        76.1        1.76      0.9182      0.0859      0.1647       7.256     762.226      32.845  
        80.5        1.86      0.9178      0.0624      0.1269       5.588     587.070      23.875  
        85.0        1.97      0.8948      0.0384      0.0846       3.723     391.114      14.698  
        89.5        2.07      0.7631      0.0138      0.0376       1.655     173.829       5.292  



         PROP RPM =       720

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2452      0.2662      20.249    1772.804     135.043  
         4.5        0.09      0.0790      0.2480      0.2710      20.625    1804.667     136.571  
         8.9        0.17      0.1573      0.2510      0.2755      20.974    1835.645     138.235  
        13.4        0.26      0.2346      0.2539      0.2804      21.336    1867.507     139.854  
        17.9        0.35      0.3098      0.2565      0.2859      21.751    1904.681     141.225  
        22.4        0.43      0.3818      0.2582      0.2920      22.221    1944.509     142.192  
        26.8        0.52      0.4495      0.2589      0.2984      22.717    1987.878     142.596  
        31.3        0.60      0.5161      0.2587      0.3029      23.052    2017.970     142.484  
        35.8        0.69      0.5733      0.2563      0.3088      23.495    2056.913     141.158  
        40.3        0.78      0.6248      0.2522      0.3137      23.870    2089.661     138.865  
        44.7        0.86      0.6740      0.2463      0.3155      24.004    2101.167     135.627  
        49.2        0.95      0.7173      0.2382      0.3155      24.004    2101.167     131.176  
        53.7        1.04      0.7549      0.2279      0.3127      23.790    2082.581     125.466  
        58.2        1.12      0.7876      0.2153      0.3068      23.347    2043.637     118.587  
        62.6        1.21      0.8165      0.2010      0.2976      22.650    1982.567     110.696  
        67.1        1.30      0.8440      0.1854      0.2844      21.644    1894.945     102.086  
        71.6        1.38      0.8639      0.1679      0.2684      20.424    1787.851      92.441  
        76.1        1.47      0.8813      0.1500      0.2497      19.002    1663.055      82.572  
        80.5        1.55      0.8963      0.1317      0.2283      17.380    1520.558      72.523  
        85.0        1.64      0.9086      0.1131      0.2041      15.529    1359.475      62.250  
        89.5        1.73      0.9176      0.0940      0.1769      13.464    1178.919      51.774  
        94.0        1.81      0.9217      0.0746      0.1467      11.167     977.122      41.073  
        98.4        1.90      0.9170      0.0548      0.1135       8.636     755.942      30.169  
       102.9        1.99      0.8911      0.0346      0.0771       5.864     513.343      19.044  
