        76x26_6_600_41_550                                 (76x26_6_600_41_550.dat)

         PROP RPM =       300

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4104      0.7252       3.992     838.697      39.229  
         4.5        0.21      0.1182      0.4244      0.7436       4.093     859.850      40.556  
         8.9        0.41      0.2356      0.4430      0.7792       4.289     901.006      42.354  
        13.4        0.62      0.3516      0.4663      0.8242       4.537     953.225      44.557  
        17.9        0.83      0.4596      0.4845      0.8738       4.809    1010.755      46.311  
        22.4        1.04      0.5541      0.4918      0.9200       5.064    1063.860      47.030  
        26.8        1.24      0.6333      0.4856      0.9535       5.249    1102.803      46.446  
        31.3        1.45      0.7011      0.4651      0.9626       5.298    1113.424      44.490  
        35.8        1.66      0.7576      0.4314      0.9440       5.196    1091.297      41.252  
        40.3        1.86      0.8054      0.3873      0.8968       4.936    1037.307      37.026  
        44.7        2.07      0.8384      0.3339      0.8252       4.542     954.110      31.923  
        49.2        2.28      0.8648      0.2784      0.7336       4.038     848.433      26.617  
        53.7        2.49      0.8832      0.2207      0.6213       3.420     718.504      21.098  
        58.2        2.69      0.8890      0.1608      0.4873       2.682     563.527      15.375  
        62.6        2.90      0.8648      0.0987      0.3311       1.822     382.883       9.437  
        67.1        3.11      0.7006      0.0343      0.1522       0.837     175.953       3.278  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4104      0.7239       6.886    1205.472      56.517  
         4.5        0.17      0.0987      0.4217      0.7380       7.020    1229.369      58.068  
         8.9        0.35      0.1974      0.4364      0.7636       7.263    1271.852      60.091  
        13.4        0.52      0.2948      0.4550      0.7995       7.605    1331.152      62.632  
        17.9        0.69      0.3874      0.4725      0.8422       8.011    1402.843      65.037  
        22.4        0.86      0.4762      0.4864      0.8818       8.388    1468.339      66.971  
        26.8        1.04      0.5554      0.4926      0.9191       8.742    1530.294      67.825  
        31.3        1.21      0.6238      0.4891      0.9475       9.012    1578.088      67.308  
        35.8        1.38      0.6815      0.4744      0.9619       9.148    1601.985      65.329  
        40.3        1.55      0.7326      0.4508      0.9566       9.097    1593.134      62.070  
        44.7        1.73      0.7748      0.4182      0.9318       8.864    1551.536      57.574  
        49.2        1.90      0.8128      0.3793      0.8864       8.431    1476.304      52.223  
        53.7        2.07      0.8399      0.3346      0.8255       7.852    1374.521      46.063  
        58.2        2.24      0.8626      0.2884      0.7507       7.140    1249.725      39.701  
        62.6        2.42      0.8802      0.2408      0.6614       6.291    1101.033      33.159  
        67.1        2.59      0.8910      0.1917      0.5572       5.300     927.558      26.393  
        71.6        2.76      0.8900      0.1410      0.4376       4.163     728.859      19.410  
        76.1        2.94      0.8611      0.0888      0.3026       2.878     503.784      12.218  
        80.5        3.11      0.7161      0.0349      0.1515       1.440     252.246       4.804  



         PROP RPM =       420

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4104      0.7229      10.919    1638.273      76.930  
         4.5        0.15      0.0847      0.4201      0.7342      11.090    1663.940      78.728  
         8.9        0.30      0.1697      0.4321      0.7537      11.385    1708.194      80.976  
        13.4        0.44      0.2532      0.4465      0.7832      11.830    1775.460      83.696  
        17.9        0.59      0.3348      0.4628      0.8184      12.360    1855.116      86.709  
        22.4        0.74      0.4161      0.4783      0.8505      12.847    1927.692      89.609  
        26.8        0.89      0.4879      0.4880      0.8880      13.410    2012.660      91.430  
        31.3        1.04      0.5564      0.4934      0.9184      13.866    2081.695      92.441  
        35.8        1.18      0.6168      0.4914      0.9434      14.255    2138.340      92.082  
        40.3        1.33      0.6689      0.4814      0.9585      14.483    2172.858      90.193  
        44.7        1.48      0.7136      0.4632      0.9609      14.510    2178.169      86.821  
        49.2        1.63      0.7520      0.4384      0.9490      14.336    2150.731      82.123  
        53.7        1.78      0.7871      0.4085      0.9216      13.920    2088.776      76.525  
        58.2        1.92      0.8180      0.3737      0.8791      13.279    1992.303      70.028  
        62.6        2.07      0.8410      0.3353      0.8262      12.478    1872.818      62.834  
        67.1        2.22      0.8608      0.2958      0.7628      11.522    1729.436      55.415  
        71.6        2.37      0.8772      0.2552      0.6889      10.406    1561.272      47.817  
        76.1        2.52      0.8892      0.2135      0.6042       9.126    1369.210      40.016  
        80.5        2.66      0.8950      0.1707      0.5081       7.676    1151.482      31.990  
        85.0        2.81      0.8895      0.1268      0.4008       6.053     908.087      23.762  
        89.5        2.96      0.8580      0.0817      0.2818       4.256     638.670      15.305  
        94.0        3.11      0.7283      0.0354      0.1510       2.281     342.347       6.632  



         PROP RPM =       480

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4108      0.7220      16.280    2137.455     100.512  
         4.5        0.13      0.0742      0.4190      0.7315      16.495    2165.778     102.535  
         8.9        0.26      0.1487      0.4290      0.7471      16.843    2211.801     105.008  
        13.4        0.39      0.2226      0.4411      0.7699      17.366    2279.067     107.953  
        17.9        0.52      0.2959      0.4554      0.7974      17.983    2360.494     111.483  
        22.4        0.65      0.3671      0.4694      0.8280      18.667    2450.772     114.877  
        26.8        0.78      0.4344      0.4810      0.8604      19.405    2547.245     117.710  
        31.3        0.91      0.4966      0.4891      0.8929      20.129    2642.833     119.688  
        35.8        1.04      0.5572      0.4938      0.9182      20.705    2718.064     120.857  
        40.3        1.17      0.6076      0.4914      0.9427      21.255    2790.640     120.273  
        44.7        1.30      0.6558      0.4845      0.9567      21.564    2832.239     118.564  
        49.2        1.42      0.6978      0.4713      0.9622      21.698    2848.170     115.349  
        53.7        1.55      0.7344      0.4523      0.9573      21.577    2834.009     110.718  
        58.2        1.68      0.7665      0.4283      0.9411      21.215    2786.215     104.873  
        62.6        1.81      0.7960      0.4008      0.9132      20.585    2703.903      98.129  
        67.1        1.94      0.8218      0.3697      0.8740      19.700    2587.073      90.486  
        71.6        2.07      0.8418      0.3360      0.8270      18.654    2448.116      82.235  
        76.1        2.20      0.8594      0.3015      0.7722      17.406    2286.148      73.782  
        80.5        2.33      0.8745      0.2661      0.7093      15.998    2099.397      65.127  
        85.0        2.46      0.8866      0.2299      0.6380      14.389    1888.749      56.270  
        89.5        2.59      0.8948      0.1928      0.5582      12.585    1652.434      47.187  
        94.0        2.72      0.8970      0.1549      0.4698      10.590    1390.452      37.925  
        98.4        2.85      0.8884      0.1161      0.3725       8.396    1102.803      28.416  
       102.9        2.98      0.8554      0.0764      0.2662       6.000     787.893      18.704  
       107.4        3.11      0.7382      0.0358      0.1507       3.399     446.343       8.765  



         PROP RPM =       540

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4108      0.7213      23.159    2702.133     127.242  
         4.5        0.12      0.0660      0.4182      0.7295      23.414    2733.110     129.490  
         8.9        0.23      0.1324      0.4267      0.7423      23.830    2780.904     132.188  
        13.4        0.35      0.1984      0.4368      0.7606      24.420    2849.940     135.357  
        17.9        0.46      0.2631      0.4488      0.7854      25.211    2942.873     138.977  
        22.4        0.58      0.3271      0.4616      0.8120      26.069    3042.001     142.956  
        26.8        0.69      0.3893      0.4732      0.8398      26.955    3146.440     146.643  
        31.3        0.81      0.4483      0.4833      0.8685      27.880    3254.419     149.678  
        35.8        0.92      0.5033      0.4899      0.8968      28.792    3359.743     151.814  
        40.3        1.04      0.5578      0.4946      0.9182      29.476    3440.285     153.140  
        44.7        1.15      0.6034      0.4926      0.9400      30.173    3521.712     152.623  
        49.2        1.27      0.6478      0.4880      0.9539      30.615    3573.931     151.139  
        53.7        1.38      0.6840      0.4767      0.9626      30.897    3606.679     147.655  
        58.2        1.50      0.7190      0.4620      0.9617      30.870    3603.139     143.113  
        62.6        1.61      0.7499      0.4430      0.9523      30.575    3567.736     137.246  
        67.1        1.73      0.7773      0.4205      0.9340      29.985    3499.585     130.232  
