        34x19_2_1000_51_50                                 (34x19_2_1000_51_50.dat)

         PROP RPM =       500

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2454      0.7395       0.338      42.563       2.610  
         4.5        0.28      0.0980      0.2593      0.7351       0.336      42.307       2.758  
         8.9        0.56      0.2077      0.2826      0.7565       0.345      43.546       3.006  
        13.4        0.83      0.3220      0.3139      0.8126       0.371      46.776       3.338  
        17.9        1.11      0.4290      0.3501      0.9074       0.414      52.228       3.725  
        22.4        1.39      0.5253      0.3891      1.0291       0.470      59.238       4.139  
        26.8        1.67      0.6057      0.4201      1.1565       0.528      66.575       4.469  
        31.3        1.95      0.6785      0.4372      1.2541       0.573      72.169       4.651  
        35.8        2.22      0.7472      0.4341      1.2919       0.590      74.355       4.618  
        40.3        2.50      0.7866      0.4027      1.2809       0.585      73.709       4.285  
        44.7        2.78      0.8173      0.3676      1.2493       0.571      71.939       3.909  
        49.2        3.06      0.8433      0.3303      1.1974       0.547      68.930       3.514  
        53.7        3.33      0.8645      0.2908      1.1220       0.512      64.584       3.093  
        58.2        3.61      0.8804      0.2491      1.0222       0.467      58.840       2.650  
        62.6        3.89      0.8898      0.2051      0.8970       0.410      51.635       2.182  
        67.1        4.17      0.8886      0.1589      0.7453       0.340      42.900       1.690  
        71.6        4.45      0.8662      0.1103      0.5664       0.259      32.606       1.174  
        76.1        4.72      0.7824      0.0596      0.3597       0.164      20.702       0.634  
        80.5        5.00      0.2618      0.0065      0.1244       0.057       7.160       0.069  



         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2455      0.7386       0.583      61.221       3.761  
         4.5        0.23      0.0810      0.2565      0.7332       0.579      60.787       3.930  
         8.9        0.46      0.1705      0.2741      0.7447       0.588      61.725       4.197  
        13.4        0.69      0.2656      0.2977      0.7787       0.614      64.540       4.561  
        17.9        0.93      0.3601      0.3260      0.8384       0.662      69.505       4.993  
        22.4        1.16      0.4467      0.3570      0.9255       0.730      76.718       5.470  
        26.8        1.39      0.5269      0.3899      1.0277       0.811      85.188       5.969  
        31.3        1.62      0.5967      0.4170      1.1334       0.894      93.906       6.391  
        35.8        1.85      0.6596      0.4356      1.2237       0.966     101.430       6.675  
        40.3        2.08      0.7141      0.4391      1.2809       1.011     106.209       6.724  
        44.7        2.32      0.7649      0.4259      1.2895       1.018     106.917       6.526  
        49.2        2.55      0.7936      0.3980      1.2773       1.008     105.855       6.095  
        53.7        2.78      0.8188      0.3684      1.2505       0.987     103.642       5.643  
        58.2        3.01      0.8407      0.3374      1.2084       0.953     100.190       5.168  
        62.6        3.24      0.8595      0.3050      1.1505       0.908      95.323       4.672  
        67.1        3.47      0.8750      0.2710      1.0760       0.849      89.216       4.152  
        71.6        3.71      0.8868      0.2355      0.9841       0.777      81.568       3.608  
        76.1        3.94      0.8936      0.1984      0.8742       0.690      72.461       3.039  
        80.5        4.17      0.8929      0.1598      0.7458       0.589      61.822       2.448  
        85.0        4.40      0.8789      0.1195      0.5985       0.472      49.608       1.831  
        89.5        4.63      0.8340      0.0777      0.4318       0.341      35.784       1.191  
        94.0        4.86      0.6814      0.0344      0.2452       0.194      20.330       0.526  



         PROP RPM =       700

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2455      0.7379       0.925      83.250       5.119  
         4.5        0.20      0.0690      0.2546      0.7324       0.918      82.639       5.310  
         8.9        0.40      0.1444      0.2685      0.7385       0.925      83.321       5.598  
        13.4        0.60      0.2249      0.2871      0.7602       0.953      85.764       5.987  
        17.9        0.79      0.3073      0.3096      0.8000       1.002      90.278       6.457  
        22.4        0.99      0.3868      0.3349      0.8595       1.077      97.004       6.983  
        26.8        1.19      0.4591      0.3620      0.9391       1.177     105.943       7.549  
        31.3        1.39      0.5282      0.3903      1.0267       1.286     115.856       8.136  
        35.8        1.59      0.5901      0.4151      1.1173       1.400     126.035       8.655  
        40.3        1.79      0.6433      0.4321      1.2001       1.503     135.416       9.010  
        44.7        1.99      0.6921      0.4399      1.2614       1.581     142.409       9.174  
        49.2        2.18      0.7392      0.4372      1.2907       1.617     145.683       9.112  
        53.7        2.38      0.7747      0.4190      1.2882       1.615     145.329       8.734  
        58.2        2.58      0.7985      0.3946      1.2748       1.597     143.825       8.226  
        62.6        2.78      0.8199      0.3691      1.2517       1.568     141.169       7.695  
        67.1        2.98      0.8389      0.3427      1.2163       1.523     137.187       7.144  
        71.6        3.18      0.8556      0.3151      1.1698       1.466     131.965       6.571  
        76.1        3.37      0.8701      0.2865      1.1111       1.392     125.327       5.973  
        80.5        3.57      0.8821      0.2567      1.0398       1.303     117.361       5.353  
        85.0        3.77      0.8912      0.2258      0.9556       1.197     107.802       4.708  
        89.5        3.97      0.8965      0.1938      0.8579       1.075      96.827       4.040  
        94.0        4.17      0.8963      0.1605      0.7466       0.936      84.241       3.347  
        98.4        4.37      0.8869      0.1262      0.6213       0.779      70.098       2.630  
       102.9        4.57      0.8592      0.0907      0.4818       0.604      54.352       1.890  
       107.4        4.76      0.7848      0.0540      0.3277       0.411      36.970       1.125  
       111.8        4.96      0.5039      0.0161      0.1589       0.199      17.923       0.336  



         PROP RPM =       800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2456      0.7374       1.379     108.687       6.688  
         4.5        0.17      0.0601      0.2533      0.7320       1.369     107.891       6.899  
         8.9        0.35      0.1251      0.2647      0.7351       1.375     108.333       7.207  
        13.4        0.52      0.1946      0.2798      0.7493       1.401     110.457       7.619  
        17.9        0.69      0.2666      0.2981      0.7770       1.454     114.529       8.118  
        22.4        0.87      0.3383      0.3191      0.8192       1.533     120.724       8.689  
        26.8        1.04      0.4064      0.3419      0.8767       1.640     129.221       9.309  
        31.3        1.22      0.4707      0.3666      0.9469       1.771     139.576       9.982  
        35.8        1.39      0.5292      0.3907      1.0258       1.919     151.171      10.638  
        40.3        1.56      0.5808      0.4116      1.1075       2.072     163.208      11.207  
        44.7        1.74      0.6300      0.4287      1.1816       2.210     174.094      11.672  
        49.2        1.91      0.6767      0.4395      1.2407       2.321     182.945      11.973  
        53.7        2.08      0.7166      0.4407      1.2809       2.396     188.875      11.998  
        58.2        2.26      0.7594      0.4345      1.2919       2.417     190.380      11.832  
        62.6        2.43      0.7818      0.4135      1.2870       2.407     189.583      11.265  
        67.1        2.61      0.8022      0.3922      1.2736       2.382     187.636      10.678  
