        27x10_4_2000_51_80                                 (27x10_4_2000_51_80.dat)

         PROP RPM =       1000

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3169      0.5949       0.686      43.254       5.362  
         4.5        0.17      0.0946      0.3254      0.6019       0.694      43.758       5.508  
         8.9        0.35      0.1909      0.3370      0.6178       0.713      44.926       5.703  
        13.4        0.52      0.2859      0.3516      0.6455       0.745      46.936       5.951  
        17.9        0.70      0.3780      0.3681      0.6816       0.786      49.564       6.229  
        22.4        0.87      0.4672      0.3845      0.7201       0.831      52.361       6.506  
        26.8        1.05      0.5477      0.3953      0.7581       0.875      55.122       6.693  
        31.3        1.22      0.6174      0.3984      0.7901       0.912      57.459       6.740  
        35.8        1.40      0.6762      0.3918      0.8111       0.936      58.973       6.630  
        40.3        1.57      0.7279      0.3768      0.8151       0.940      59.273       6.376  
        44.7        1.75      0.7706      0.3532      0.8019       0.925      58.309       5.975  
        49.2        1.92      0.8099      0.3242      0.7706       0.889      56.034       5.485  
        53.7        2.10      0.8368      0.2884      0.7236       0.835      52.618       4.881  
        58.2        2.27      0.8580      0.2510      0.6654       0.768      48.387       4.247  
        62.6        2.45      0.8737      0.2124      0.5955       0.687      43.307       3.595  
        67.1        2.62      0.8822      0.1725      0.5133       0.592      37.332       2.920  
        71.6        2.80      0.8792      0.1315      0.4186       0.483      30.438       2.224  
        76.1        2.97      0.8523      0.0891      0.3109       0.359      22.605       1.507  
        80.5        3.15      0.7524      0.0453      0.1898       0.219      13.807       0.767  
        85.0        3.32      0.0169      0.0003      0.0553       0.064       4.020       0.005  



         PROP RPM =       1200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3171      0.5935       1.183      62.141       7.727  
         4.5        0.15      0.0789      0.3240      0.5986       1.193      62.681       7.895  
         8.9        0.29      0.1593      0.3331      0.6097       1.216      63.840       8.116  
        13.4        0.44      0.2397      0.3443      0.6284       1.253      65.796       8.390  
        17.9        0.58      0.3178      0.3574      0.6559       1.308      68.682       8.709  
        22.4        0.73      0.3938      0.3713      0.6875       1.371      71.974       9.046  
        26.8        0.87      0.4689      0.3851      0.7185       1.432      75.240       9.384  
        31.3        1.02      0.5341      0.3938      0.7527       1.501      78.816       9.597  
