        62x32_3_600_51_250                                 (62x32_3_600_51_250.dat)

         PROP RPM =       300

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3151      0.8914       1.773     372.439      13.340  
         4.5        0.25      0.0942      0.3308      0.8919       1.774     372.705      14.006  
         8.9        0.51      0.1963      0.3548      0.9181       1.826     383.591      15.026  
        13.4        0.76      0.3009      0.3862      0.9781       1.946     408.727      16.355  
        17.9        1.02      0.3987      0.4225      1.0766       2.142     449.883      17.888  
        22.4        1.27      0.4923      0.4608      1.1883       2.363     496.527      19.507  
        26.8        1.52      0.5700      0.4876      1.3028       2.592     544.586      20.644  
        31.3        1.78      0.6376      0.5004      1.3954       2.775     582.999      21.186  
        35.8        2.03      0.6958      0.4953      1.4465       2.878     604.594      20.981  
        40.3        2.29      0.7449      0.4744      1.4563       2.897     608.489      20.096  
        44.7        2.54      0.7811      0.4399      1.4295       2.844     597.514      18.623  
        49.2        2.79      0.8093      0.4008      1.3832       2.750     577.954      16.966  
        53.7        3.05      0.8337      0.3598      1.3150       2.616     549.631      15.235  
        58.2        3.30      0.8541      0.3171      1.2261       2.438     512.193      13.428  
        62.6        3.56      0.8702      0.2725      1.1134       2.214     465.195      11.537  
        67.1        3.81      0.8803      0.2258      0.9773       1.943     408.373       9.561  
        71.6        4.06      0.8808      0.1770      0.8168       1.624     341.285       7.497  
        76.1        4.32      0.8626      0.1262      0.6315       1.256     263.841       5.341  
        80.5        4.57      0.7942      0.0731      0.4208       0.837     175.864       3.096  
        85.0        4.83      0.4665      0.0178      0.1842       0.366      76.975       0.754  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3151      0.8906       3.060     535.824      19.217  
         4.5        0.21      0.0780      0.3277      0.8893       3.056     535.116      19.983  
         8.9        0.42      0.1619      0.3461      0.9048       3.110     544.409      21.105  
        13.4        0.64      0.2494      0.3700      0.9423       3.239     566.979      22.571  
        17.9        0.85      0.3354      0.3984      1.0053       3.454     604.860      24.279  
        22.4        1.06      0.4168      0.4298      1.0916       3.751     656.725      26.213  
        26.8        1.27      0.4935      0.4612      1.1872       4.079     714.255      28.124  
        31.3        1.48      0.5607      0.4856      1.2834       4.411     772.228      29.607  
        35.8        1.69      0.6180      0.4992      1.3674       4.700     822.765      30.439  
        40.3        1.90      0.6696      0.5011      1.4258       4.901     858.080      30.574  
        44.7        2.12      0.7149      0.4911      1.4538       4.998     875.073      29.945  
        49.2        2.33      0.7533      0.4705      1.4538       4.998     875.073      28.686  
        53.7        2.54      0.7823      0.4407      1.4307       4.918     860.824      26.865  
        58.2        2.75      0.8060      0.4081      1.3930       4.789     838.254      24.886  
        62.6        2.96      0.8272      0.3744      1.3418       4.610     807.100      22.841  
        67.1        3.18      0.8458      0.3395      1.2748       4.380     766.829      20.700  
        71.6        3.39      0.8616      0.3032      1.1919       4.097     717.176      18.491  
        76.1        3.60      0.8743      0.2656      1.0933       3.758     657.787      16.197  
        80.5        3.81      0.8828      0.2266      0.9781       3.362     588.486      13.819  
        85.0        4.02      0.8851      0.1862      0.8460       2.907     509.006      11.353  
        89.5        4.23      0.8767      0.1443      0.6966       2.394     419.171       8.797  
        94.0        4.45      0.8462      0.1008      0.5297       1.820     318.627       6.149  
        98.4        4.66      0.7545      0.0559      0.3447       1.185     207.461       3.406  
       102.9        4.87      0.3206      0.0093      0.1417       0.487      85.277       0.569  



         PROP RPM =       420

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3153      0.8898       4.856     728.770      26.168  
         4.5        0.18      0.0665      0.3257      0.8879       4.846     727.177      27.022  
         8.9        0.36      0.1376      0.3404      0.8976       4.899     735.054      28.258  
        13.4        0.54      0.2120      0.3594      0.9225       5.034     755.411      29.832  
        17.9        0.73      0.2872      0.3819      0.9651       5.268     790.372      31.698  
        22.4        0.91      0.3596      0.4073      1.0273       5.607     841.263      33.789  
        26.8        1.09      0.4281      0.4345      1.1047       6.029     904.546      36.059  
        31.3        1.27      0.4943      0.4616      1.1863       6.474     971.812      38.330  
        35.8        1.45      0.5497      0.4818      1.2712       6.940    1041.733      39.971  
        40.3        1.63      0.6020      0.4965      1.3467       7.347    1102.803      41.185  
        44.7        1.81      0.6507      0.5035      1.4039       7.663    1149.712      41.792  
        49.2        2.00      0.6889      0.4980      1.4429       7.876    1181.575      41.342  
        53.7        2.18      0.7268      0.4868      1.4575       7.956    1193.966      40.398  
