        90x30_5_200_16_100                                 (90x30_5_200_16_100.dat)

         PROP RPM =       100

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3420      0.5980       0.284     178.874       7.144  
         4.5        0.52      0.3017      0.3785      0.6585       0.313     197.018       7.907  
         8.9        1.05      0.5721      0.4147      0.7614       0.362     227.818       8.666  
        13.4        1.57      0.7491      0.3751      0.7885       0.374     235.961       7.837  
        17.9        2.10      0.8517      0.2675      0.6595       0.313     197.283       5.589  
        22.4        2.62      0.8796      0.1369      0.4085       0.194     122.229       2.860  



         PROP RPM =       120

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3422      0.5963       0.489     256.937      10.294  
         4.5        0.44      0.2538      0.3709      0.6392       0.524     275.435      11.157  
         8.9        0.87      0.4930      0.4093      0.7266       0.596     313.051      12.317  
        13.4        1.31      0.6737      0.4062      0.7916       0.649     341.108      12.223  
        17.9        1.75      0.7942      0.3455      0.7613       0.625     328.009      10.393  
        22.4        2.19      0.8643      0.2471      0.6252       0.513     269.417       7.432  
        26.8        2.62      0.8844      0.1374      0.4078       0.335     175.687       4.134  
        31.3        3.06      0.5657      0.0191      0.1033       0.085      44.493       0.574  



         PROP RPM =       140

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3423      0.5950       0.775     348.985      14.017  
         4.5        0.37      0.2186      0.3658      0.6274       0.817     367.926      14.979  
         8.9        0.75      0.4273      0.4000      0.7020       0.914     411.648      16.377  
        13.4        1.12      0.6036      0.4147      0.7727       1.007     453.247      16.978  
        17.9        1.50      0.7339      0.3874      0.7917       1.031     464.310      15.863  
        22.4        1.87      0.8233      0.3207      0.7304       0.952     428.376      13.133  
        26.8        2.25      0.8727      0.2323      0.5988       0.780     351.198       9.512  
        31.3        2.62      0.8882      0.1378      0.4072       0.531     238.882       5.643  
        35.8        3.00      0.7332      0.0370      0.1515       0.197      88.861       1.516  



         PROP RPM =       160

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3424      0.5940       1.155     455.017      18.313  
         4.5        0.33      0.1919      0.3623      0.6195       1.205     474.577      19.376  
         8.9        0.66      0.3774      0.3918      0.6816       1.326     522.194      20.966  
        13.4        0.98      0.5471      0.4147      0.7459       1.451     571.404      22.171  
        17.9        1.31      0.6770      0.4073      0.7896       1.535     604.860      21.784  
        22.4        1.64      0.7729      0.3666      0.7782       1.514     596.098      19.608  
        26.8        1.97      0.8394      0.2996      0.7026       1.366     538.125      16.020  
        31.3        2.30      0.8788      0.2212      0.5780       1.124     442.803      11.827  
        35.8        2.62      0.8912      0.1381      0.4068       0.791     311.635       7.387  
        40.3        2.95      0.7977      0.0504      0.1864       0.363     142.851       2.693  



         PROP RPM =       180

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3425      0.5931       1.643     575.033      23.178  
         4.5        0.29      0.1708      0.3597      0.6140       1.700     595.301      24.347  
         8.9        0.58      0.3393      0.3857      0.6631       1.836     642.918      26.100  
        13.4        0.87      0.4968      0.4104      0.7229       2.002     700.891      27.786  
        17.9        1.17      0.6248      0.4151      0.7749       2.146     751.251      28.101  
        22.4        1.46      0.7236      0.3934      0.7923       2.194     768.156      26.617  
        26.8        1.75      0.7987      0.3468      0.7598       2.104     736.648      23.470  
        31.3        2.04      0.8510      0.2829      0.6785       1.879     657.876      19.145  
        35.8        2.33      0.8833      0.2125      0.5612       1.554     544.055      14.381  
        40.3        2.62      0.8938      0.1384      0.4066       1.126     394.124       9.370  
        44.7        2.92      0.8310      0.0607      0.2130       0.590     206.488       4.107  



         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3426      0.5924       2.250     709.033      28.618  
         4.5        0.26      0.1539      0.3577      0.6099       2.317     730.010      29.900  
         8.9        0.52      0.3057      0.3797      0.6520       2.477     780.459      31.721  
