        34x16_5_1200_51_90                                 (34x16_5_1200_51_90.dat)

         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3682      0.9200       0.726      76.267       5.640  
         4.5        0.23      0.0959      0.3838      0.9270       0.732      76.842       5.879  
         8.9        0.46      0.1969      0.4062      0.9557       0.754      79.223       6.223  
        13.4        0.69      0.2982      0.4349      1.0132       0.800      83.976       6.661  
        17.9        0.93      0.3949      0.4682      1.0985       0.867      91.074       7.174  
        22.4        1.16      0.4851      0.5015      1.1972       0.945      99.217       7.684  
        26.8        1.39      0.5631      0.5236      1.2931       1.020     107.183       8.023  
        31.3        1.62      0.6318      0.5318      1.3637       1.076     113.024       8.145  
        35.8        1.85      0.6906      0.5213      1.3978       1.104     115.945       7.985  
        40.3        2.08      0.7383      0.4934      1.3930       1.099     115.502       7.558  
        44.7        2.32      0.7774      0.4542      1.3528       1.067     112.139       6.956  
        49.2        2.55      0.8066      0.4085      1.2907       1.019     107.006       6.261  
        53.7        2.78      0.8310      0.3615      1.2087       0.954     100.190       5.537  
        58.2        3.01      0.8505      0.3123      1.1056       0.872      91.605       4.784  
        62.6        3.24      0.8638      0.2613      0.9805       0.774      81.276       4.002  
        67.1        3.47      0.8683      0.2082      0.8331       0.657      69.054       3.190  
        71.6        3.71      0.8566      0.1531      0.6625       0.523      54.910       2.347  
        76.1        3.94      0.8067      0.0960      0.4684       0.370      38.828       1.470  
        80.5        4.17      0.6102      0.0367      0.2506       0.198      20.773       0.562  



         PROP RPM =       720

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3684      0.9183       1.252     109.661       8.125  
         4.5        0.19      0.0797      0.3810      0.9227       1.258     110.103       8.403  
         8.9        0.39      0.1633      0.3984      0.9413       1.284     112.316       8.788  
        13.4        0.58      0.2487      0.4201      0.9785       1.334     116.830       9.271  
        17.9        0.77      0.3319      0.4461      1.0372       1.415     123.822       9.838  
        22.4        0.96      0.4111      0.4744      1.1133       1.518     132.850      10.460  
        26.8        1.16      0.4869      0.5023      1.1951       1.629     142.674      11.083  
        31.3        1.35      0.5502      0.5209      1.2797       1.745     152.675      11.490  
        35.8        1.54      0.6124      0.5325      1.3418       1.830     160.199      11.742  
        40.3        1.74      0.6649      0.5302      1.3856       1.889     165.332      11.697  
        44.7        1.93      0.7087      0.5143      1.4003       1.910     167.191      11.344  
        49.2        2.12      0.7476      0.4891      1.3881       1.894     165.774      10.789  
        53.7        2.32      0.7793      0.4554      1.3528       1.845     161.526      10.044  
        58.2        2.51      0.8039      0.4174      1.3028       1.777     155.508       9.208  
