        69x34_4_400_36_170                                 (69x34_4_400_36_170.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3438      0.9122       0.918     289.242       9.925  
         4.5        0.34      0.1365      0.3683      0.9238       0.929     292.871      10.633  
         8.9        0.68      0.2820      0.4073      0.9891       0.995     313.582      11.762  
        13.4        1.03      0.4194      0.4570      1.1187       1.126     354.649      13.187  
        17.9        1.37      0.5404      0.5008      1.2688       1.277     402.443      14.460  
        22.4        1.71      0.6387      0.5182      1.3893       1.397     440.325      14.961  
        26.8        2.05      0.7174      0.5000      1.4319       1.440     453.955      14.437  
        31.3        2.40      0.7760      0.4527      1.3978       1.407     443.157      13.068  
        35.8        2.74      0.8158      0.3922      1.3162       1.324     417.313      11.319  
        40.3        3.08      0.8472      0.3281      1.1934       1.201     378.369       9.473  
        44.7        3.42      0.8689      0.2605      1.0263       1.033     325.353       7.520  
        49.2        3.77      0.8750      0.1890      0.8135       0.818     257.911       5.456  
        53.7        4.11      0.8429      0.1135      0.5533       0.557     175.422       3.278  
        58.2        4.45      0.6156      0.0338      0.2445       0.246      77.515       0.976  



         PROP RPM =       240

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3439      0.9110       1.584     415.897      14.298  
         4.5        0.29      0.1130      0.3634      0.9174       1.594     418.817      15.107  
         8.9        0.57      0.2341      0.3934      0.9585       1.667     437.581      16.350  
        13.4        0.86      0.3533      0.4318      1.0456       1.817     477.321      17.942  
        17.9        1.14      0.4637      0.4740      1.1668       2.029     532.726      19.711  
        22.4        1.43      0.5616      0.5081      1.2907       2.244     589.017      21.119  
        26.8        1.71      0.6404      0.5190      1.3881       2.412     633.536      21.582  
        31.3        2.00      0.7079      0.5066      1.4295       2.485     652.654      21.067  
        35.8        2.28      0.7624      0.4732      1.4161       2.462     646.458      19.666  
        40.3        2.57      0.7985      0.4236      1.3625       2.368     621.853      17.609  
        44.7        2.85      0.8288      0.3719      1.2797       2.226     584.415      15.460  
        49.2        3.14      0.8535      0.3179      1.1687       2.032     533.523      13.212  
        53.7        3.42      0.8714      0.2613      1.0263       1.785     468.558      10.861  
        58.2        3.71      0.8793      0.2020      0.8521       1.482     388.990       8.399  
        62.6        3.99      0.8671      0.1400      0.6450       1.121     294.464       5.820  
        67.1        4.28      0.7956      0.0752      0.4044       0.703     184.627       3.125  
        71.6        4.56      0.2599      0.0074      0.1296       0.225      59.158       0.307  



         PROP RPM =       280

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3441      0.9100       2.512     565.474      19.466  
         4.5        0.24      0.0964      0.3601      0.9137       2.522     567.775      20.377  
         8.9        0.49      0.1995      0.3840      0.9413       2.599     584.946      21.728  
        13.4        0.73      0.3039      0.4147      1.0010       2.764     621.942      23.470  
        17.9        0.98      0.4034      0.4511      1.0934       3.019     679.472      25.516  
        22.4        1.22      0.4952      0.4864      1.2011       3.315     746.295      27.517  
        26.8        1.47      0.5735      0.5108      1.3065       3.607     811.967      28.888  
        31.3        1.71      0.6417      0.5197      1.3869       3.829     861.797      29.427  
        35.8        1.96      0.6996      0.5104      1.4270       3.940     886.845      28.865  
        40.3        2.20      0.7480      0.4845      1.4258       3.935     885.960      27.404  
        44.7        2.45      0.7849      0.4457      1.3881       3.834     862.948      25.224  
        49.2        2.69      0.8133      0.4023      1.3309       3.674     826.925      22.773  
        53.7        2.93      0.8377      0.3573      1.2517       3.456     777.804      20.219  
        58.2        3.18      0.8580      0.3106      1.1506       3.177     714.963      17.573  
        62.6        3.42      0.8734      0.2619      1.0267       2.834     637.962      14.819  
        67.1        3.67      0.8817      0.2113      0.8791       2.427     546.268      11.958  
        71.6        3.91      0.8778      0.1588      0.7076       1.954     439.705       8.983  
        76.1        4.16      0.8461      0.1041      0.5114       1.412     317.830       5.890  
        80.5        4.40      0.7172      0.0473      0.2903       0.802     180.378       2.677  



         PROP RPM =       320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3441      0.9093       3.747     737.975      25.426  
         4.5        0.21      0.0840      0.3578      0.9113       3.755     739.568      26.438  
         8.9        0.43      0.1735      0.3775      0.9307       3.835     755.411      27.899  
        13.4        0.64      0.2655      0.4027      0.9735       4.011     790.106      29.765  
        17.9        0.86      0.3546      0.4321      1.0433       4.299     846.662      31.945  
        22.4        1.07      0.4375      0.4643      1.1352       4.677     921.363      34.306  
        26.8        1.28      0.5150      0.4930      1.2298       5.066     997.479      36.442  
