        62x22_6_800_46_430                                 (62x22_6_800_46_430.dat)

         PROP RPM =       400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3984      0.7279       3.432     540.692      29.990  
         4.5        0.19      0.1054      0.4108      0.7420       3.499     551.224      30.911  
         8.9        0.38      0.2113      0.4271      0.7700       3.630     572.024      32.148  
        13.4        0.57      0.3154      0.4480      0.8120       3.829     603.178      33.721  
        17.9        0.76      0.4130      0.4678      0.8629       4.067     640.971      35.205  
        22.4        0.95      0.5048      0.4821      0.9096       4.289     675.666      36.284  
        26.8        1.14      0.5849      0.4864      0.9506       4.482     706.113      36.621  
        31.3        1.33      0.6561      0.4794      0.9747       4.596     724.080      36.104  
        35.8        1.52      0.7143      0.4597      0.9805       4.622     728.328      34.598  
        40.3        1.71      0.7618      0.4279      0.9629       4.539     715.229      32.215  
        44.7        1.90      0.8051      0.3891      0.9204       4.340     683.720      29.270  
        49.2        2.10      0.8348      0.3415      0.8573       4.042     636.811      25.718  
        53.7        2.29      0.8591      0.2924      0.7779       3.668     577.865      22.007  
        58.2        2.48      0.8773      0.2414      0.6815       3.213     506.263      18.176  
        62.6        2.67      0.8872      0.1888      0.5675       2.675     421.561      14.212  
        67.1        2.86      0.8817      0.1344      0.4354       2.053     323.495      10.114  
        71.6        3.05      0.8356      0.0781      0.2849       1.344     211.621       5.879  
        76.1        3.24      0.5601      0.0200      0.1155       0.544      85.764       1.503  



         PROP RPM =       480

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3984      0.7264       5.918     777.007      43.208  
         4.5        0.16      0.0880      0.4085      0.7374       6.006     788.690      44.287  
         8.9        0.32      0.1767      0.4213      0.7574       6.170     810.109      45.681  
        13.4        0.48      0.2639      0.4372      0.7889       6.426     843.830      47.390  
        17.9        0.64      0.3489      0.4550      0.8282       6.747     885.960      49.323  
        22.4        0.79      0.4329      0.4721      0.8660       7.055     926.673      51.189  
        26.8        0.95      0.5062      0.4825      0.9083       7.400     971.812      52.336  
        31.3        1.11      0.5753      0.4876      0.9421       7.675    1007.215      52.875  
        35.8        1.27      0.6354      0.4841      0.9676       7.883    1034.652      52.470  
        40.3        1.43      0.6867      0.4713      0.9809       7.991    1048.813      51.099  
        44.7        1.59      0.7329      0.4511      0.9773       7.962    1045.273      48.918  
        49.2        1.75      0.7715      0.4232      0.9577       7.801    1024.031      45.861  
        53.7        1.90      0.8066      0.3899      0.9209       7.502     985.088      42.264  
        58.2        2.06      0.8317      0.3504      0.8694       7.083     930.213      37.970  
        62.6        2.22      0.8532      0.3097      0.8068       6.572     862.948      33.564  
        67.1        2.38      0.8710      0.2679      0.7324       5.966     783.380      29.045  
        71.6        2.54      0.8841      0.2248      0.6459       5.262     690.889      24.369  
        76.1        2.70      0.8908      0.1806      0.5471       4.456     585.123      19.574  
        80.5        2.86      0.8862      0.1351      0.4355       3.547     465.815      14.642  
