        83x43_5_400_46_390                                 (83x43_5_400_46_390.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3587      1.0217       2.588     815.773      21.681  
         4.5        0.28      0.1052      0.3793      1.0261       2.600     819.225      22.931  
         8.9        0.57      0.2194      0.4108      1.0663       2.702     851.353      24.841  
        13.4        0.85      0.3341      0.4519      1.1545       2.925     922.248      27.314  
        17.9        1.14      0.4395      0.4980      1.2907       3.269    1030.227      30.124  
        22.4        1.42      0.5365      0.5414      1.4356       3.640    1147.057      32.732  
        26.8        1.71      0.6163      0.5643      1.5634       3.961    1247.955      34.104  
        31.3        1.99      0.6822      0.5612      1.6389       4.152    1308.140      33.924  
        35.8        2.28      0.7359      0.5337      1.6511       4.185    1318.761      32.260  
        40.3        2.56      0.7772      0.4899      1.6146       4.090    1288.669      29.607  
        44.7        2.85      0.8080      0.4391      1.5464       3.920    1234.679      26.550  
        49.2        3.13      0.8340      0.3863      1.4502       3.674    1157.678      23.358  
        53.7        3.42      0.8551      0.3313      1.3235       3.353    1056.779      20.028  
        58.2        3.70      0.8701      0.2740      1.1651       2.952     930.213      16.562  
        62.6        3.98      0.8756      0.2142      0.9748       2.470     778.335      12.949  
        67.1        4.27      0.8626      0.1519      0.7516       1.904     600.169       9.181  
        71.6        4.55      0.7989      0.0869      0.4952       1.255     395.363       5.252  
        76.1        4.84      0.4519      0.0191      0.2048       0.519     163.562       1.156  



         PROP RPM =       240

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3588      1.0206       4.468    1173.609      31.226  
         4.5        0.24      0.0871      0.3753      1.0219       4.475    1175.379      32.665  
         8.9        0.47      0.1811      0.3996      1.0467       4.582    1203.701      34.778  
        13.4        0.71      0.2781      0.4310      1.1024       4.826    1267.427      37.498  
        17.9        0.95      0.3712      0.4674      1.1942       5.229    1372.751      40.668  
        22.4        1.19      0.4561      0.5062      1.3162       5.762    1513.478      44.063  
        26.8        1.42      0.5335      0.5399      1.4392       6.303    1655.090      46.985  
        31.3        1.66      0.6037      0.5616      1.5452       6.764    1776.345      48.896  
        35.8        1.90      0.6615      0.5651      1.6206       7.097    1863.082      49.188  
        40.3        2.13      0.7112      0.5504      1.6523       7.233    1899.370      47.907  
        44.7        2.37      0.7533      0.5221      1.6438       7.199    1890.519      45.456  
        49.2        2.61      0.7840      0.4825      1.6048       7.030    1846.266      41.994  
        53.7        2.85      0.8093      0.4399      1.5476       6.775    1779.000      38.307  
        58.2        3.08      0.8314      0.3961      1.4684       6.432    1688.722      34.486  
        62.6        3.32      0.8504      0.3508      1.3698       5.997    1574.548      30.529  
        67.1        3.56      0.8656      0.3039      1.2493       5.469    1435.591      26.438  
        71.6        3.79      0.8760      0.2553      1.1058       4.842    1271.852      22.220  
        76.1        4.03      0.8789      0.2050      0.9404       4.117    1081.561      17.841  
        80.5        4.27      0.8681      0.1529      0.7519       3.292     864.452      13.309  
        85.0        4.51      0.8257      0.0989      0.5401       2.364     621.057       8.615  
        89.5        4.74      0.6713      0.0431      0.3049       1.335     350.490       3.754  



         PROP RPM =       280

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3589      1.0198       7.090    1595.790      42.511  
         4.5        0.20      0.0743      0.3727      1.0196       7.089    1595.790      44.152  
         8.9        0.41      0.1539      0.3918      1.0357       7.201    1620.572      46.446  
        13.4        0.61      0.2369      0.4170      1.0732       7.461    1679.872      49.391  
        17.9        0.81      0.3195      0.4461      1.1359       7.897    1777.230      52.875  
        22.4        1.02      0.3968      0.4787      1.2261       8.525    1918.842      56.719  
        26.8        1.22      0.4714      0.5132      1.3284       9.236    2079.040      60.811  
        31.3        1.42      0.5345      0.5403      1.4380      10.001    2251.630      64.026  
        35.8        1.63      0.5973      0.5616      1.5293      10.633    2393.242      66.543  
        40.3        1.83      0.6469      0.5670      1.6036      11.147    2509.186      67.150  
        44.7        2.03      0.6914      0.5593      1.6450      11.434    2573.797      66.251  
        49.2        2.24      0.7313      0.5407      1.6535      11.497    2587.958      64.048  
        53.7        2.44      0.7649      0.5128      1.6353      11.372    2559.636      60.766  
        58.2        2.64      0.7888      0.4771      1.5987      11.118    2502.991      56.539  
        62.6        2.85      0.8103      0.4407      1.5488      10.764    2423.334      52.223  
        67.1        3.05      0.8295      0.4035      1.4831      10.307    2319.781      47.772  
        71.6        3.25      0.8465      0.3647      1.4015       9.744    2193.215      43.208  
        76.1        3.46      0.8610      0.3250      1.3041       9.069    2040.982      38.510  
        80.5        3.66      0.8725      0.2841      1.1913       8.283    1864.852      33.654  
        85.0        3.86      0.8800      0.2419      1.0619       7.382    1662.170      28.663  
        89.5        4.07      0.8815      0.1985      0.9156       6.366    1432.936      23.515  
        94.0        4.27      0.8724      0.1538      0.7525       5.231    1177.149      18.216  
        98.4        4.47      0.8417      0.1077      0.5722       3.977     895.695      12.756  
       102.9        4.68      0.7516      0.0602      0.3744       2.603     586.008       7.131  
       107.4        4.88      0.3456      0.0113      0.1593       1.107     249.237       1.336  



         PROP RPM =       320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3590      1.0190      10.575    2082.581      55.550  
         4.5        0.18      0.0648      0.3708      1.0180      10.566    2080.810      57.371  
         8.9        0.36      0.1337      0.3868      1.0290      10.680    2102.937      59.844  
        13.4        0.53      0.2059      0.4073      1.0554      10.953    2156.927      63.014  
        17.9        0.71      0.2790      0.4314      1.1002      11.419    2248.975      66.746  
        22.4        0.89      0.3499      0.4585      1.1654      12.095    2382.621      70.950  
        26.8        1.07      0.4155      0.4876      1.2517      12.994    2559.636      75.423  
        31.3        1.25      0.4800      0.5170      1.3418      13.920    2741.961      80.032  
        35.8        1.42      0.5354      0.5411      1.4380      14.926    2938.448      83.696  
        40.3        1.60      0.5882      0.5589      1.5208      15.784    3108.382      86.462  
        44.7        1.78      0.6378      0.5686      1.5866      16.468    3242.028      88.013  
        49.2        1.96      0.6769      0.5647      1.6328      16.937    3336.731      87.383  
        53.7        2.13      0.7131      0.5523      1.6523      17.152    3378.330      85.450  
        58.2        2.31      0.7440      0.5314      1.6511      17.138    3374.789      82.190  
        62.6        2.49      0.7719      0.5050      1.6292      16.910    3329.651      78.121  
        67.1        2.67      0.7923      0.4736      1.5951      16.548    3259.730      73.288  
        71.6        2.85      0.8110      0.4415      1.5500      16.079    3167.682      68.319  
        76.1        3.02      0.8280      0.4089      1.4928      15.489    3051.737      63.261  
        80.5        3.20      0.8433      0.3752      1.4246      14.778    2911.895      58.068  
        85.0        3.38      0.8569      0.3408      1.3442      13.947    2747.272      52.740  
        89.5        3.56      0.8684      0.3055      1.2517      12.986    2557.866      47.255  
        94.0        3.74      0.8774      0.2692      1.1461      11.895    2342.792      41.657  
        98.4        3.91      0.8830      0.2320      1.0282      10.670    2101.167      35.902  
       102.9        4.09      0.8836      0.1938      0.8973       9.312    1833.875      29.990  
       107.4        4.27      0.8759      0.1546      0.7533       7.818    1540.030      23.920  
       111.8        4.45      0.8525      0.1143      0.5963       6.189    1218.748      17.688  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3591      1.0184      15.046    2634.867      70.320  
         4.5        0.16      0.0574      0.3693      1.0171      15.033    2631.327      72.321  
         8.9        0.32      0.1182      0.3830      1.0247      15.140    2650.798      74.996  
        13.4        0.47      0.1818      0.4000      1.0440      15.422    2700.363      78.346  
        17.9        0.63      0.2468      0.4205      1.0771      15.918    2786.215      82.325  
        22.4        0.79      0.3113      0.4434      1.1258      16.642    2912.781      86.821  
        26.8        0.95      0.3729      0.4682      1.1911      17.594    3080.945      91.700  
        31.3        1.11      0.4320      0.4949      1.2688      18.747    3281.857      96.960  
        35.8        1.26      0.4867      0.5201      1.3516      19.981    3497.815     101.883  
        40.3        1.42      0.5360      0.5414      1.4368      21.242    3718.198     106.020  
        44.7        1.58      0.5844      0.5581      1.5098      22.315    3907.604     109.325  
        49.2        1.74      0.6269      0.5670      1.5732      23.253    4071.343     111.078  
        53.7        1.90      0.6642      0.5674      1.6206      23.951    4193.483     111.123  
        58.2        2.06      0.6995      0.5604      1.6474      24.340    4260.749     109.774  
        62.6        2.21      0.7296      0.5457      1.6547      24.460    4281.991     106.852  
        67.1        2.37      0.7557      0.5248      1.6462      24.340    4259.864     102.760  
        71.6        2.53      0.7771      0.4988      1.6231      23.991    4200.564      97.680  
        76.1        2.69      0.7950      0.4709      1.5914      23.521    4118.252      92.194  
        80.5        2.85      0.8116      0.4422      1.5512      22.918    4012.928      86.619  
        85.0        3.00      0.8268      0.4132      1.5013      22.194    3884.592      80.931  
        89.5        3.16      0.8407      0.3835      1.4429      21.322    3731.475      75.109  
        94.0        3.32      0.8533      0.3531      1.3735      20.303    3554.460      69.151  
        98.4        3.48      0.8644      0.3220      1.2955      19.150    3352.663      63.059  
       102.9        3.64      0.8738      0.2902      1.2079      17.849    3124.313      56.832  
       107.4        3.79      0.8810      0.2577      1.1099      16.401    2871.182      50.470  
       111.8        3.95      0.8853      0.2243      1.0017      14.805    2591.498      43.928  



         PROP RPM =       400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3591      1.0179      20.638    3250.879      86.844  
         4.5        0.14      0.0516      0.3682      1.0163      20.598    3245.569      89.024  
         8.9        0.28      0.1059      0.3800      1.0217      20.705    3263.270      91.879  
        13.4        0.43      0.1626      0.3946      1.0362      21.000    3309.294      95.431  
        17.9        0.57      0.2209      0.4120      1.0615      21.510    3389.836      99.613  
        22.4        0.71      0.2796      0.4318      1.0988      22.274    3509.321     104.379  
        26.8        0.85      0.3368      0.4535      1.1492      23.294    3670.404     109.594  
        31.3        1.00      0.3910      0.4763      1.2132      24.594    3874.857     115.125  
        35.8        1.14      0.4432      0.5004      1.2846      26.056    4104.976     120.970  
        40.3        1.28      0.4920      0.5228      1.3613      27.585    4345.716     126.388  
        44.7        1.42      0.5366      0.5418      1.4368      29.127    4589.112     130.996  
        49.2        1.57      0.5812      0.5577      1.5025      30.455    4798.874     134.885  
        53.7        1.71      0.6209      0.5678      1.5622      31.648    4987.395     137.291  
        58.2        1.85      0.6527      0.5682      1.6109      32.640    5144.054     137.403  
        62.6        1.99      0.6869      0.5651      1.6389      33.230    5236.101     136.661  
        67.1        2.13      0.7143      0.5538      1.6547      33.539    5284.780     133.874  
        71.6        2.28      0.7404      0.5383      1.6547      33.552    5286.551     130.119  
        76.1        2.42      0.7642      0.5186      1.6426      33.284    5244.952     125.421  
        80.5        2.56      0.7812      0.4942      1.6194      32.828    5172.376     119.441  
        85.0        2.70      0.7972      0.4686      1.5902      32.225    5077.673     113.326  
        89.5        2.85      0.8120      0.4430      1.5525      31.487    4959.958     107.121  
        94.0        2.99      0.8258      0.4170      1.5086      30.589    4819.231     100.804  
        98.4        3.13      0.8385      0.3903      1.4575      29.529    4653.722      94.352  
       102.9        3.27      0.8502      0.3631      1.3978      28.336    4463.431      87.788  
       107.4        3.42      0.8608      0.3353      1.3309      26.968    4249.243      81.066  
       111.8        3.56      0.8701      0.3070      1.2554      25.439    4008.503      74.209  



         PROP RPM =       440

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3592      1.0174      27.451    3932.386     105.076  
         4.5        0.13      0.0468      0.3673      1.0157      27.410    3925.306     107.481  
         8.9        0.26      0.0959      0.3777      1.0196      27.504    3940.352     110.516  
