        83x19_2_1000_51_1360                                 (83x19_2_1000_51_1360.dat)

         PROP RPM =       500

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2577      0.3122      12.357    1557.731      97.342  
         4.5        0.11      0.0936      0.2617      0.3183      12.603    1588.709      98.871  
         8.9        0.23      0.1866      0.2669      0.3257      12.894    1624.997     100.827  
        13.4        0.34      0.2777      0.2720      0.3345      13.244    1669.251     102.760  
        17.9        0.46      0.3649      0.2764      0.3449      13.652    1721.470     104.424  
        22.4        0.57      0.4501      0.2796      0.3536      14.000    1764.839     105.638  
        26.8        0.68      0.5243      0.2801      0.3649      14.443    1821.484     105.818  
        31.3        0.80      0.5942      0.2781      0.3730      14.765    1861.312     105.076  
        35.8        0.91      0.6553      0.2727      0.3790      15.006    1891.404     103.030  
        40.3        1.02      0.7078      0.2635      0.3815      15.100    1903.795      99.545  
        44.7        1.14      0.7548      0.2508      0.3782      14.979    1887.864      94.735  
        49.2        1.25      0.7928      0.2340      0.3697      14.631    1844.495      88.395  
        53.7        1.37      0.8269      0.2146      0.3546      14.040    1769.264      81.089  
        58.2        1.48      0.8552      0.1925      0.3333      13.193    1663.055      72.748  
        62.6        1.59      0.8768      0.1691      0.3073      12.167    1533.834      63.868  
        67.1        1.71      0.8947      0.1450      0.2766      10.952    1380.716      54.763  
        71.6        1.82      0.9087      0.1202      0.2410       9.540    1202.816      45.411  
        76.1        1.94      0.9171      0.0948      0.2001       7.923     998.364      35.812  
        80.5        2.05      0.9159      0.0688      0.1539       6.092     767.979      25.988  
        85.0        2.16      0.8908      0.0421      0.1022       4.045     509.803      15.894  
        89.5        2.28      0.7468      0.0147      0.0448       1.773     223.393       5.546  



         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2577      0.3117      21.322    2240.124     140.191  
         4.5        0.09      0.0782      0.2610      0.3166      21.657    2275.527     142.012  
         8.9        0.19      0.1563      0.2654      0.3221      22.033    2314.470     144.372  
        13.4        0.28      0.2339      0.2700      0.3285      22.475    2360.494     146.890  
        17.9        0.38      0.3097      0.2743      0.3361      22.985    2414.484     149.206  
        22.4        0.47      0.3824      0.2777      0.3446      23.575    2476.439     151.094  
        26.8        0.57      0.4507      0.2800      0.3536      24.192    2541.049     152.331  
        31.3        0.66      0.5138      0.2807      0.3628      24.822    2607.430     152.690  
        35.8        0.76      0.5712      0.2795      0.3714      25.412    2668.500     152.061  
        40.3        0.85      0.6265      0.2765      0.3767      25.774    2707.443     150.397  
        44.7        0.95      0.6754      0.2709      0.3805      26.029    2734.881     147.385  
        49.2        1.04      0.7182      0.2626      0.3816      26.110    2741.961     142.866  
        53.7        1.14      0.7554      0.2515      0.3789      25.922    2723.375     136.796  
        58.2        1.23      0.7877      0.2377      0.3722      25.466    2674.695     129.310  
        62.6        1.33      0.8163      0.2219      0.3611      24.702    2595.039     120.722  
        67.1        1.42      0.8437      0.2047      0.3453      23.629    2481.749     111.370  
        71.6        1.52      0.8634      0.1854      0.3260      22.301    2341.907     100.849  
        76.1        1.61      0.8807      0.1657      0.3033      20.746    2179.939      90.103  
        80.5        1.71      0.8956      0.1455      0.2774      18.975    1993.188      79.133  
        85.0        1.80      0.9078      0.1248      0.2479      16.964    1781.655      67.915  
        89.5        1.90      0.9165      0.1038      0.2148      14.698    1543.570      56.450  
        94.0        1.99      0.9201      0.0822      0.1780      12.182    1279.818      44.737  
        98.4        2.09      0.9145      0.0603      0.1375       9.406     987.743      32.777  
       102.9        2.18      0.8861      0.0378      0.0930       6.364     668.497      20.552  
       107.4        2.28      0.7574      0.0148      0.0446       3.049     320.308       8.066  



         PROP RPM =       700

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2577      0.3113      33.821    3044.657     190.840  
         4.5        0.08      0.0672      0.2606      0.3155      34.263    3085.370     192.931  
         8.9        0.16      0.1337      0.2639      0.3210      34.867    3139.360     195.426  
