        90x34_2_400_36_430                                 (90x34_2_400_36_430.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3019      0.6216       2.362     743.994      25.224  
         4.5        0.26      0.1311      0.3165      0.6334       2.406     758.155      26.438  
         8.9        0.52      0.2651      0.3386      0.6705       2.547     802.586      28.303  
        13.4        0.79      0.3955      0.3655      0.7276       2.764     871.002      30.552  
        17.9        1.05      0.5157      0.3887      0.7916       3.007     947.915      32.485  
        22.4        1.31      0.6117      0.3980      0.8537       3.243    1021.376      33.249  
        26.8        1.57      0.6940      0.3926      0.8904       3.382    1065.630      32.800  
        31.3        1.84      0.7586      0.3697      0.8954       3.401    1071.825      30.889  
        35.8        2.10      0.8135      0.3339      0.8617       3.273    1031.112      27.899  
        40.3        2.36      0.8486      0.2871      0.7991       3.036     956.766      23.987  
        44.7        2.62      0.8762      0.2377      0.7119       2.703     852.150      19.860  
        49.2        2.89      0.8943      0.1853      0.5983       2.273     716.202      15.487  
        53.7        3.15      0.8965      0.1301      0.4571       1.737     547.065      10.872  
        58.2        3.41      0.8543      0.0718      0.2869       1.090     343.409       6.002  
        62.6        3.67      0.4437      0.0105      0.0869       0.330     103.996       0.877  



         PROP RPM =       240

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3020      0.6209       4.075    1070.055      36.329  
         4.5        0.22      0.1090      0.3137      0.6293       4.130    1084.216      37.745  
         8.9        0.44      0.2211      0.3306      0.6541       4.293    1127.585      39.791  
        13.4        0.66      0.3320      0.3523      0.6965       4.572    1200.161      42.399  
        17.9        0.87      0.4383      0.3745      0.7475       4.907    1288.669      45.052  
        22.4        1.09      0.5328      0.3911      0.8028       5.269    1383.372      47.053  
        26.8        1.31      0.6127      0.3984      0.8532       5.600    1470.109      47.929  
        31.3        1.53      0.6817      0.3946      0.8865       5.819    1527.639      47.502  
        35.8        1.75      0.7404      0.3798      0.8976       5.891    1547.110      45.704  
        40.3        1.97      0.7887      0.3541      0.8839       5.801    1523.213      42.601  
        44.7        2.19      0.8270      0.3191      0.8438       5.538    1454.178      38.397  
        49.2        2.41      0.8548      0.2795      0.7867       5.163    1355.934      33.631  
        53.7        2.62      0.8774      0.2381      0.7122       4.675    1227.598      28.641  
        58.2        2.84      0.8938      0.1947      0.6194       4.066    1067.400      23.425  
        62.6        3.06      0.9008      0.1493      0.5075       3.331     874.631      17.962  
        67.1        3.28      0.8889      0.1018      0.3756       2.466     647.432      12.245  
        71.6        3.50      0.8171      0.0522      0.2234       1.466     385.007       6.277  
        76.1        3.72      0.0289      0.0004      0.0501       0.329      86.295       0.047  



         PROP RPM =       280

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3021      0.6204       6.466    1455.063      49.480  
         4.5        0.19      0.0933      0.3118      0.6266       6.531    1470.109      51.054  
         8.9        0.37      0.1893      0.3254      0.6444       6.716    1511.707      53.280  
        13.4        0.56      0.2847      0.3427      0.6769       7.055    1587.824      56.112  
        17.9        0.75      0.3796      0.3625      0.7163       7.465    1680.757      59.372  
        22.4        0.94      0.4652      0.3797      0.7651       7.974    1794.931      62.182  
        26.8        1.12      0.5447      0.3926      0.8111       8.454    1902.910      64.318  
        31.3        1.31      0.6134      0.3988      0.8529       8.890    2001.154      65.285  
        35.8        1.50      0.6748      0.3969      0.8822       9.194    2069.304      65.015  
        40.3        1.69      0.7262      0.3860      0.8969       9.348    2103.822      63.216  
        44.7        1.87      0.7691      0.3665      0.8932       9.311    2095.857      60.024  
        49.2        2.06      0.8096      0.3413      0.8694       9.061    2039.212      55.910  
        53.7        2.25      0.8362      0.3084      0.8297       8.647    1946.279      50.515  
        58.2        2.44      0.8592      0.2741      0.7777       8.105    1824.139      44.894  
        62.6        2.62      0.8783      0.2385      0.7127       7.428    1671.906      39.072  
        67.1        2.81      0.8930      0.2014      0.6343       6.610    1487.810      32.979  
        71.6        3.00      0.9016      0.1629      0.5418       5.647    1270.967      26.662  
        76.1        3.19      0.8998      0.1228      0.4348       4.533    1020.491      20.107  
        80.5        3.37      0.8748      0.0812      0.3130       3.263     734.346      13.288  
        85.0        3.56      0.7683      0.0379      0.1759       1.833     412.622       6.214  



         PROP RPM =       320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3021      0.6200       9.646    1899.370      64.633  
         4.5        0.16      0.0815      0.3104      0.6249       9.721    1914.416      66.409  
         8.9        0.33      0.1654      0.3217      0.6383       9.929    1956.015      68.814  
        13.4        0.49      0.2496      0.3359      0.6624      10.304    2029.476      71.849  
        17.9        0.66      0.3328      0.3527      0.6954      10.819    2131.260      75.446  
        22.4        0.82      0.4119      0.3692      0.7352      11.438    2252.515      78.975  
        26.8        0.98      0.4884      0.3843      0.7744      12.048    2372.885      82.213  
        31.3        1.15      0.5534      0.3942      0.8176      12.720    2505.646      84.281  
        35.8        1.31      0.6140      0.3988      0.8528      13.268    2613.625      85.360  
        40.3        1.48      0.6662      0.3973      0.8806      13.705    2698.592      85.000  
        44.7        1.64      0.7142      0.3899      0.8953      13.933    2742.846      83.382  
        49.2        1.80      0.7550      0.3754      0.8973      13.960    2749.042      80.324  
        53.7        1.97      0.7900      0.3550      0.8847      13.759    2710.983      75.940  
        58.2        2.13      0.8205      0.3296      0.8565      13.326    2624.246      70.500  
        62.6        2.30      0.8428      0.3004      0.8185      12.734    2508.301      64.250  
        67.1        2.46      0.8624      0.2702      0.7709      11.994    2362.264      57.798  
        71.6        2.62      0.8790      0.2389      0.7134      11.098    2186.134      51.099  
        76.1        2.79      0.8924      0.2065      0.6455      10.042    1977.257      44.175  
        80.5        2.95      0.9014      0.1730      0.5668       8.819    1736.516      37.004  
        85.0        3.12      0.9038      0.1384      0.4771       7.423    1462.143      29.607  
        89.5        3.28      0.8941      0.1025      0.3761       5.852    1152.367      21.928  
        94.0        3.44      0.8555      0.0655      0.2635       4.099     807.542      14.001  
        98.4        3.61      0.7052      0.0272      0.1391       2.164     426.252       5.814  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3022      0.6196      13.732    2402.978      81.808  
         4.5        0.15      0.0723      0.3094      0.6235      13.813    2418.024      83.764  
         8.9        0.29      0.1467      0.3190      0.6340      14.040    2458.737      86.349  
        13.4        0.44      0.2218      0.3309      0.6526      14.456    2530.428      89.586  
        17.9        0.58      0.2956      0.3450      0.6806      15.073    2639.292      93.408  
        22.4        0.73      0.3705      0.3610      0.7102      15.730    2754.352      97.747  
        26.8        0.87      0.4397      0.3751      0.7464      16.535    2894.194     101.546  
        31.3        1.02      0.5031      0.3868      0.7846      17.380    3042.886     104.716  
        35.8        1.17      0.5640      0.3961      0.8192      18.144    3177.418     107.234  
        40.3        1.31      0.6144      0.3992      0.8529      18.895    3307.524     108.111  
        44.7        1.46      0.6620      0.3984      0.8775      19.445    3403.112     107.863  
        49.2        1.60      0.7034      0.3918      0.8939      19.793    3465.952     106.132  
        53.7        1.75      0.7422      0.3812      0.8987      19.901    3485.424     103.210  
        58.2        1.90      0.7737      0.3644      0.8929      19.780    3462.412      98.669  
        62.6        2.04      0.8073      0.3458      0.8744      19.364    3390.721      93.633  
        67.1        2.19      0.8287      0.3204      0.8456      18.734    3279.201      86.754  
        71.6        2.33      0.8479      0.2942      0.8096      17.929    3139.360      79.650  
        76.1        2.48      0.8649      0.2672      0.7658      16.964    2970.310      72.344  
        80.5        2.62      0.8796      0.2393      0.7141      15.824    2769.398      64.790  
        85.0        2.77      0.8918      0.2106      0.6542      14.496    2537.509      57.012  
        89.5        2.92      0.9007      0.1810      0.5859      12.978    2271.986      48.986  
        94.0        3.06      0.9051      0.1504      0.5088      11.273    1973.716      40.713  
        98.4        3.21      0.9021      0.1189      0.4230       9.368    1640.043      32.193  
       102.9        3.35      0.8848      0.0865      0.3279       7.263    1271.852      23.425  
       107.4        3.50      0.8315      0.0531      0.2236       4.952     867.019      14.381  
       111.8        3.65      0.6228      0.0188      0.1098       2.431     425.721       5.078  



         PROP RPM =       400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3022      0.6194      18.815    2965.000     101.007  
         4.5        0.13      0.0650      0.3086      0.6226      18.922    2980.931     103.142  
         8.9        0.26      0.1318      0.3169      0.6310      19.177    3020.760     105.930  
        13.4        0.39      0.1995      0.3272      0.6457      19.619    3091.566     109.347  
        17.9        0.52      0.2666      0.3392      0.6679      20.290    3197.775     113.371  
        22.4        0.66      0.3333      0.3529      0.6946      21.108    3326.110     117.957  
        26.8        0.79      0.3978      0.3665      0.7253      22.033    3473.033     122.476  
        31.3        0.92      0.4586      0.3787      0.7587      23.052    3632.346     126.590  
        35.8        1.05      0.5146      0.3887      0.7933      24.098    3797.855     129.962  
        40.3        1.18      0.5693      0.3969      0.8231      25.010    3940.352     132.615  
        44.7        1.31      0.6147      0.3996      0.8531      25.922    4084.619     133.582  
        49.2        1.44      0.6586      0.3992      0.8753      26.606    4190.828     133.492  
        53.7        1.57      0.6971      0.3946      0.8913      27.089    4266.945     131.873  
        58.2        1.71      0.7314      0.3853      0.8988      27.317    4303.233     128.793  
        62.6        1.84      0.7617      0.3720      0.8974      27.263    4296.152     124.364  
        67.1        1.97      0.7907      0.3560      0.8862      26.928    4243.048     118.969  
        71.6        2.10      0.8164      0.3362      0.8646      26.271    4139.494     112.382  
        76.1        2.23      0.8350      0.3131      0.8365      25.412    4004.963     104.649  
        80.5        2.36      0.8518      0.2893      0.8024      24.380    3841.224      96.713  
        85.0        2.49      0.8668      0.2649      0.7620      23.159    3648.278      88.530  
        89.5        2.62      0.8800      0.2398      0.7151      21.725    3423.469      80.144  
        94.0        2.76      0.8912      0.2139      0.6615      20.102    3167.682      71.512  
        98.4        2.89      0.8999      0.1874      0.6011      18.265    2878.263      62.632  
       102.9        3.02      0.9052      0.1601      0.5337      16.213    2555.210      53.505  
       107.4        3.15      0.9056      0.1320      0.4590      13.947    2197.640      44.130  
       111.8        3.28      0.8976      0.1032      0.3771      11.460    1805.552      34.486  



         PROP RPM =       440

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3022      0.6192      25.037    3586.322     122.229  
         4.5        0.12      0.0591      0.3080      0.6218      25.158    3602.254     124.567  
         8.9        0.24      0.1196      0.3153      0.6288      25.426    3642.967     127.512  
        13.4        0.36      0.1811      0.3242      0.6407      25.909    3712.003     131.131  
        17.9        0.48      0.2425      0.3347      0.6586      26.633    3815.557     135.357  
        22.4        0.60      0.3026      0.3465      0.6830      27.625    3957.169     140.146  
        26.8        0.72      0.3621      0.3590      0.7097      28.711    4112.057     145.204  
        31.3        0.84      0.4195      0.3711      0.7387      29.878    4279.336     150.060  
        35.8        0.95      0.4773      0.3830      0.7659      30.978    4436.879     154.916  
        40.3        1.07      0.5277      0.3915      0.7967      32.225    4615.664     158.355  
        44.7        1.19      0.5736      0.3973      0.8264      33.418    4787.369     160.671  
        49.2        1.31      0.6150      0.4000      0.8534      34.518    4944.027     161.750  
        53.7        1.43      0.6557      0.4000      0.8738      35.336    5061.742     161.840  
        58.2        1.55      0.6888      0.3953      0.8906      36.020    5159.100     159.974  
        62.6        1.67      0.7216      0.3884      0.8988      36.355    5206.894     157.052  
        67.1        1.79      0.7503      0.3773      0.8999      36.395    5213.974     152.623  
        71.6        1.91      0.7765      0.3635      0.8935      36.140    5176.801     147.003  
        76.1        2.03      0.8058      0.3491      0.8785      35.537    5090.064     141.180  
        80.5        2.15      0.8236      0.3284      0.8561      34.625    4959.958     132.795  
        85.0        2.27      0.8400      0.3072      0.8290      33.526    4802.415     124.229  
        89.5        2.39      0.8549      0.2854      0.7966      32.211    4614.779     115.439  
        94.0        2.51      0.8684      0.2631      0.7591      30.696    4397.051     106.402  
        98.4        2.62      0.8804      0.2402      0.7162      28.966    4149.230      97.162  
       102.9        2.74      0.8907      0.2167      0.6677      27.008    3868.661      87.653  
       107.4        2.86      0.8990      0.1927      0.6137      24.822    3555.345      77.919  
       111.8        2.98      0.9048      0.1680      0.5538      22.395    3208.395      67.937  



         PROP RPM =       480

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3023      0.6189      32.493    4266.945     145.474  
         4.5        0.11      0.0541      0.3075      0.6212      32.627    4282.876     147.992  
         8.9        0.22      0.1095      0.3140      0.6271      32.922    4322.704     151.139  
        13.4        0.33      0.1658      0.3219      0.6369      33.445    4391.740     154.938  
        17.9        0.44      0.2222      0.3311      0.6517      34.223    4493.524     159.367  
        22.4        0.55      0.2780      0.3415      0.6718      35.269    4631.595     164.358  
        26.8        0.66      0.3337      0.3530      0.6943      36.449    4786.483     169.933  
        31.3        0.77      0.3882      0.3647      0.7191      37.763    4957.303     175.531  
        35.8        0.87      0.4404      0.3756      0.7460      39.171    5143.169     180.769  
        40.3        0.98      0.4896      0.3851      0.7742      40.646    5337.885     185.355  
        44.7        1.09      0.5352      0.3926      0.8023      42.121    5531.716     188.974  
        49.2        1.20      0.5771      0.3977      0.8292      43.543    5716.697     191.447  
        53.7        1.31      0.6152      0.4004      0.8538      44.830    5885.746     192.639  
        58.2        1.42      0.6532      0.4008      0.8725      45.809    6015.852     192.976  
        62.6        1.53      0.6842      0.3969      0.8885      46.654    6125.601     191.110  
        67.1        1.64      0.7154      0.3915      0.8976      47.137    6188.442     188.412  
        71.6        1.75      0.7429      0.3825      0.9009      47.311    6211.454     184.119  
        76.1        1.86      0.7660      0.3701      0.8982      47.164    6192.867     178.139  
        80.5        1.97      0.7911      0.3569      0.8882      46.641    6123.831     171.799  
        85.0        2.08      0.8135      0.3410      0.8710      45.729    6005.231     164.133  
        89.5        2.19      0.8294      0.3218      0.8488      44.576    5852.113     154.916  
        94.0        2.30      0.8440      0.3023      0.8225      43.194    5670.673     145.496  
        98.4        2.41      0.8574      0.2822      0.7919      41.585    5460.025     135.852  
       102.9        2.52      0.8697      0.2617      0.7570      39.748    5218.400     125.960  
       107.4        2.62      0.8806      0.2407      0.7174      37.669    4945.797     115.844  
       111.8        2.73      0.8902      0.2192      0.6732      35.349    4641.331     105.503  



         PROP RPM =       520

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3023      0.6187      41.303    5005.982     170.742  
         4.5        0.10      0.0499      0.3070      0.6207      41.438    5022.798     173.463  
         8.9        0.20      0.1010      0.3129      0.6257      41.773    5062.627     176.767  
        13.4        0.30      0.1528      0.3200      0.6340      42.336    5130.777     180.746  
        17.9        0.40      0.2050      0.3282      0.6464      43.154    5230.791     185.378  
        22.4        0.50      0.2568      0.3374      0.6631      44.267    5366.207     190.593  
        26.8        0.61      0.3075      0.3476      0.6847      45.702    5539.682     196.348  
        31.3        0.71      0.3581      0.3582      0.7069      47.190    5720.237     202.373  
        35.8        0.81      0.4076      0.3687      0.7306      48.773    5911.413     208.263  
        40.3        0.91      0.4550      0.3784      0.7557      50.449    6114.095     213.771  
        44.7        1.01      0.4997      0.3869      0.7815      52.166    6322.973     218.537  
        49.2        1.11      0.5415      0.3938      0.8072      53.882    6530.965     222.336  
        53.7        1.21      0.5800      0.3984      0.8318      55.532    6730.107     225.034  
        58.2        1.31      0.6154      0.4004      0.8542      57.020    6911.548     226.158  
