        48x14_4_1400_51_380                                 (48x14_4_1400_51_380.dat)

         PROP RPM =       700

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3080      0.4693       3.298     296.943      25.516  
         4.5        0.14      0.0929      0.3144      0.4761       3.346     301.191      26.033  
         8.9        0.28      0.1859      0.3227      0.4883       3.430     308.891      26.730  
        13.4        0.42      0.2769      0.3328      0.5070       3.563     320.840      27.562  
        17.9        0.56      0.3652      0.3444      0.5304       3.728     335.620      28.528  
        22.4        0.70      0.4519      0.3550      0.5523       3.881     349.427      29.405  
        26.8        0.84      0.5317      0.3621      0.5745       4.036     363.500      29.990  
        31.3        0.98      0.6022      0.3635      0.5942       4.175     375.891      30.102  
        35.8        1.12      0.6628      0.3584      0.6081       4.274     384.742      29.675  
        40.3        1.27      0.7141      0.3462      0.6136       4.311     388.194      28.663  
        44.7        1.41      0.7594      0.3280      0.6072       4.267     384.211      27.157  
        49.2        1.55      0.7971      0.3040      0.5899       4.145     373.236      25.179  
        53.7        1.69      0.8287      0.2760      0.5621       3.949     355.623      22.863  
        58.2        1.83      0.8548      0.2452      0.5244       3.685     331.814      20.311  
        62.6        1.97      0.8742      0.2127      0.4790       3.366     303.138      17.618  
        67.1        2.11      0.8891      0.1794      0.4256       2.990     269.240      14.855  
        71.6        2.25      0.8981      0.1451      0.3636       2.555     230.031      12.021  
        76.1        2.39      0.8977      0.1100      0.2930       2.058     185.335       9.112  
        80.5        2.53      0.8773      0.0740      0.2134       1.501     135.062       6.128  
        85.0        2.67      0.7925      0.0370      0.1249       0.878      79.011       3.069  



         PROP RPM =       840

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3081      0.4683       5.686     426.606      36.734  
         4.5        0.12      0.0775      0.3133      0.4735       5.750     431.474      37.363  
         8.9        0.23      0.1554      0.3198      0.4824       5.858     439.528      38.150  
        13.4        0.35      0.2324      0.3277      0.4956       6.018     451.565      39.072  
        17.9        0.47      0.3072      0.3368      0.5138       6.240     468.204      40.173  
        22.4        0.59      0.3832      0.3473      0.5310       6.448     483.782      41.410  
        26.8        0.70      0.4531      0.3554      0.5515       6.696     502.457      42.399  
        31.3        0.82      0.5175      0.3610      0.5722       6.948     521.309      43.051  
        35.8        0.94      0.5798      0.3639      0.5884       7.144     536.001      43.411  
        40.3        1.05      0.6352      0.3625      0.6019       7.309     548.392      43.231  
        44.7        1.17      0.6835      0.3562      0.6108       7.416     556.446      42.489  
        49.2        1.29      0.7251      0.3449      0.6131       7.444     558.482      41.140  
        53.7        1.41      0.7608      0.3288      0.6077       7.380     553.703      39.207  
        58.2        1.52      0.7932      0.3094      0.5941       7.213     541.223      36.891  
        62.6        1.64      0.8198      0.2864      0.5731       6.960     522.194      34.171  
        67.1        1.76      0.8449      0.2620      0.5450       6.618     496.527      31.248  
