        55x39_4_400_41_70                                 (55x39_4_400_41_70.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3147      1.1860       0.384     120.990       3.667  
         4.5        0.43      0.1278      0.3522      1.1840       0.383     120.813       4.105  
         8.9        0.86      0.2789      0.4174      1.2858       0.416     131.168       4.867  
        13.4        1.29      0.4222      0.4977      1.5184       0.492     154.888       5.798  
        17.9        1.72      0.5368      0.5802      1.8569       0.601     189.406       6.762  
        22.4        2.15      0.6323      0.6228      2.1150       0.685     215.781       7.257  
        26.8        2.58      0.7047      0.5934      2.1698       0.703     221.446       6.917  
        31.3        3.01      0.7488      0.5387      2.1625       0.700     220.561       6.277  
        35.8        3.44      0.7853      0.4802      2.1004       0.680     214.277       5.595  
        40.3        3.87      0.8146      0.4174      1.9798       0.641     202.063       4.863  
        44.7        4.29      0.8361      0.3501      1.7984       0.582     183.476       4.080  
        49.2        4.72      0.8471      0.2784      1.5525       0.503     158.428       3.244  
        53.7        5.15      0.8393      0.2020      1.2407       0.402     126.566       2.354  
        58.2        5.58      0.7837      0.1207      0.8602       0.279      87.755       1.407  
        62.6        6.01      0.5046      0.0345      0.4106       0.133      41.891       0.402  



         PROP RPM =       240

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3149      1.1846       0.663     174.006       5.283  
         4.5        0.36      0.1047      0.3441      1.1768       0.658     172.855       5.775  
         8.9        0.72      0.2282      0.3942      1.2359       0.692     181.617       6.614  
        13.4        1.07      0.3552      0.4577      1.3832       0.774     203.213       7.679  
        17.9        1.43      0.4634      0.5256      1.6231       0.908     238.528       8.819  
        22.4        1.79      0.5565      0.5930      1.9080       1.067     280.215       9.955  
        26.8        2.15      0.6343      0.6240      2.1126       1.182     310.396      10.476  
        31.3        2.51      0.6983      0.6035      2.1661       1.212     318.184      10.130  
        35.8        2.86      0.7367      0.5585      2.1698       1.214     318.804       9.370  
        40.3        3.22      0.7696      0.5108      2.1381       1.196     314.113       8.574  
        44.7        3.58      0.7976      0.4608      2.0675       1.156     303.669       7.731  
        49.2        3.94      0.8209      0.4077      1.9543       1.093     287.118       6.841  
        53.7        4.29      0.8390      0.3514      1.7984       1.006     264.283       5.897  
        58.2        4.65      0.8504      0.2921      1.5987       0.894     234.810       4.903  
        62.6        5.01      0.8512      0.2296      1.3516       0.756     198.611       3.853  
        67.1        5.37      0.8311      0.1639      1.0586       0.592     155.508       2.749  
        71.6        5.73      0.7557      0.0946      0.7173       0.401     105.412       1.589  
        76.1        6.08      0.4082      0.0220      0.3275       0.183      48.122       0.369  



         PROP RPM =       280

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3150      1.1836       1.051     236.669       7.194  
         4.5        0.31      0.0886      0.3388      1.1734       1.042     234.633       7.740  
         8.9        0.61      0.1919      0.3782      1.2095       1.074     241.802       8.639  
        13.4        0.92      0.3025      0.4294      1.3077       1.161     261.363       9.813  
        17.9        1.23      0.4059      0.4872      1.4733       1.309     294.553      11.130  
        22.4        1.53      0.4905      0.5457      1.7071       1.517     341.285      12.468  
        26.8        1.84      0.5673      0.5992      1.9445       1.727     388.813      13.691  
        31.3        2.15      0.6359      0.6256      2.1126       1.876     422.269      14.287  
        35.8        2.45      0.6937      0.6112      2.1613       1.920     432.270      13.958  
        40.3        2.76      0.7276      0.5725      2.1722       1.930     434.395      13.077  
        44.7        3.07      0.7573      0.5325      2.1564       1.916     431.297      12.162  
        49.2        3.37      0.7834      0.4907      2.1126       1.877     422.535      11.207  
        53.7        3.68      0.8062      0.4469      2.0395       1.812     407.842      10.204  
        58.2        3.99      0.8256      0.4008      1.9360       1.719     387.043       9.152  
        62.6        4.29      0.8412      0.3525      1.7996       1.598     359.783       8.050  
        67.1        4.60      0.8523      0.3020      1.6304       1.448     325.973       6.897  
        71.6        4.91      0.8567      0.2491      1.4270       1.268     285.437       5.690  
        76.1        5.22      0.8496      0.1939      1.1903       1.057     237.997       4.429  
        80.5        5.52      0.8193      0.1362      0.9181       0.816     183.564       3.111  
        85.0        5.83      0.7256      0.0760      0.6105       0.542     122.052       1.736  
        89.5        6.14      0.3037      0.0132      0.2669       0.237      53.379       0.302  



         PROP RPM =       320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3151      1.1828       1.569     308.891       9.402  
         4.5        0.27      0.0768      0.3351      1.1716       1.554     305.970      10.000  
         8.9        0.54      0.1651      0.3673      1.1939       1.584     311.812      10.957  
        13.4        0.81      0.2616      0.4097      1.2614       1.672     329.425      12.225  
        17.9        1.07      0.3568      0.4585      1.3808       1.830     360.491      13.684  
        22.4        1.34      0.4413      0.5101      1.5512       2.057     405.187      15.220  
        26.8        1.61      0.5112      0.5616      1.7692       2.345     462.097      16.753  
        31.3        1.88      0.5793      0.6066      1.9677       2.608     513.786      18.097  
        35.8        2.15      0.6371      0.6263      2.1113       2.800     551.401      18.688  
        40.3        2.42      0.6903      0.6166      2.1588       2.862     563.704      18.403  
        44.7        2.68      0.7206      0.5833      2.1722       2.881     567.333      17.398  
        49.2        2.95      0.7475      0.5484      2.1661       2.872     565.740      16.364  
        53.7        3.22      0.7717      0.5124      2.1393       2.836     558.659      15.292  
        58.2        3.49      0.7934      0.4752      2.0894       2.771     545.826      14.176  
        62.6        3.76      0.8125      0.4360      2.0176       2.675     526.885      13.014  
        67.1        4.03      0.8292      0.3957      1.9214       2.548     501.749      11.805  
        71.6        4.29      0.8430      0.3534      1.8009       2.387     470.152      10.544  
        76.1        4.56      0.8536      0.3094      1.6535       2.194     432.005       9.231  
        80.5        4.83      0.8595      0.2637      1.4818       1.966     387.132       7.866  
        85.0        5.10      0.8584      0.2161      1.2834       1.703     335.355       6.448  
        89.5        5.37      0.8449      0.1667      1.0591       1.404     276.586       4.973  
        94.0        5.64      0.8054      0.1153      0.8072       1.070     210.825       3.440  
        98.4        5.91      0.6939      0.0620      0.5278       0.700     137.806       1.850  
       102.9        6.17      0.1888      0.0068      0.2208       0.293      57.654       0.201  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3152      1.1822       2.231     390.760      11.901  
         4.5        0.24      0.0677      0.3324      1.1707       2.210     386.955      12.551  
         8.9        0.48      0.1448      0.3593      1.1845       2.237     391.557      13.567  
        13.4        0.72      0.2294      0.3949      1.2322       2.327     407.400      14.916  
        17.9        0.95      0.3157      0.4368      1.3199       2.492     436.342      16.487  
        22.4        1.19      0.3967      0.4818      1.4490       2.736     478.914      18.192  
        26.8        1.43      0.4666      0.5275      1.6194       3.056     535.116      19.923  
        31.3        1.67      0.5282      0.5740      1.8142       3.426     599.815      21.672  
        35.8        1.91      0.5862      0.6104      1.9871       3.752     656.902      23.043  
        40.3        2.15      0.6382      0.6271      2.1113       3.986     697.704      23.695  
        44.7        2.39      0.6877      0.6213      2.1564       4.070     712.574      23.470  
        49.2        2.62      0.7150      0.5914      2.1710       4.099     717.707      22.335  
        53.7        2.86      0.7397      0.5608      2.1710       4.099     717.618      21.179  
        58.2        3.10      0.7621      0.5294      2.1552       4.069     712.220      19.988  
        62.6        3.34      0.7824      0.4969      2.1211       4.004     701.068      18.758  
        67.1        3.58      0.8009      0.4632      2.0699       3.906     683.986      17.486  
        71.6        3.82      0.8174      0.4279      1.9993       3.775     660.885      16.164  
        76.1        4.06      0.8320      0.3918      1.9104       3.606     631.412      14.795  
        80.5        4.29      0.8445      0.3542      1.8021       3.401     595.478      13.376  
        85.0        4.53      0.8544      0.3153      1.6730       3.158     552.906      11.906  
        89.5        4.77      0.8611      0.2749      1.5232       2.876     503.696      10.382  
        94.0        5.01      0.8630      0.2332      1.3540       2.556     447.582       8.806  
        98.4        5.25      0.8573      0.1900      1.1632       2.197     384.476       7.174  
       102.9        5.49      0.8380      0.1452      0.9511       1.796     314.378       5.485  
       107.4        5.73      0.7901      0.0990      0.7174       1.354     237.111       3.739  
       111.8        5.97      0.6610      0.0512      0.4620       0.872     152.675       1.933  



         PROP RPM =       400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3152      1.1816       3.060     482.189      14.696  
         4.5        0.21      0.0606      0.3304      1.1702       3.031     477.586      15.402  
         8.9        0.43      0.1288      0.3534      1.1785       3.052     480.950      16.472  
        13.4        0.64      0.2037      0.3836      1.2134       3.142     495.111      17.884  
        17.9        0.86      0.2818      0.4197      1.2797       3.312     522.017      19.565  
        22.4        1.07      0.3580      0.4593      1.3783       3.570     562.376      21.418  
        26.8        1.29      0.4271      0.5008      1.5111       3.913     616.543      23.358  
        31.3        1.50      0.4859      0.5418      1.6767       4.342     684.163      25.269  
        35.8        1.72      0.5432      0.5849      1.8496       4.790     754.703      27.269  
        40.3        1.93      0.5950      0.6155      1.9993       5.178     815.950      28.686  
        44.7        2.15      0.6390      0.6279      2.1101       5.466     861.266      29.270  
        49.2        2.36      0.6855      0.6252      2.1540       5.579     878.879      29.135  
        53.7        2.58      0.7104      0.5980      2.1698       5.620     885.075      27.899  
        58.2        2.79      0.7331      0.5709      2.1734       5.630     886.845      26.617  
        62.6        3.01      0.7540      0.5426      2.1637       5.605     883.127      25.291  
        67.1        3.22      0.7731      0.5139      2.1406       5.545     873.746      23.965  
        71.6        3.44      0.7907      0.4841      2.1040       5.449     858.434      22.571  
        76.1        3.65      0.8067      0.4535      2.0517       5.313     837.192      21.137  
        80.5        3.87      0.8213      0.4217      1.9847       5.139     809.755      19.655  
        85.0        4.08      0.8343      0.3887      1.9019       4.926     776.033      18.129  
        89.5        4.29      0.8457      0.3550      1.8033       4.669     735.763      16.550  
        94.0        4.51      0.8551      0.3201      1.6876       4.372     688.854      14.921  
