        55x23_4_600_36_140                                 (55x23_4_600_36_140.dat)

         PROP RPM =       300

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3746      0.7939       0.867     182.237       9.822  
         4.5        0.29      0.1390      0.3946      0.8132       0.889     186.662      10.350  
         8.9        0.57      0.2796      0.4244      0.8689       0.949     199.496      11.128  
        13.4        0.86      0.4137      0.4597      0.9542       1.043     219.056      12.050  
        17.9        1.15      0.5336      0.4860      1.0430       1.140     239.413      12.742  
        22.4        1.43      0.6336      0.4911      1.1091       1.212     254.547      12.873  
        26.8        1.72      0.7104      0.4663      1.1279       1.232     258.884      12.230  
        31.3        2.00      0.7748      0.4209      1.0890       1.190     249.945      11.038  
        35.8        2.29      0.8177      0.3607      1.0106       1.104     231.978       9.460  
        40.3        2.58      0.8515      0.2973      0.8997       0.983     206.488       7.796  
        44.7        2.86      0.8746      0.2305      0.7544       0.824     173.121       6.043  
        49.2        3.15      0.8801      0.1601      0.5729       0.626     131.522       4.197  
        53.7        3.44      0.8353      0.0860      0.3540       0.387      81.259       2.257  
        58.2        3.72      0.3173      0.0082      0.0967       0.106      22.198       0.216  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3747      0.7924       1.497     261.982      14.152  
         4.5        0.24      0.1157      0.3911      0.8063       1.522     266.496      14.761  
         8.9        0.48      0.2340      0.4139      0.8439       1.593     278.976      15.626  
        13.4        0.72      0.3492      0.4426      0.9076       1.714     299.952      16.719  
        17.9        0.95      0.4573      0.4709      0.9824       1.855     324.734      17.776  
        22.4        1.19      0.5508      0.4883      1.0576       1.997     349.604      18.439  
        26.8        1.43      0.6353      0.4918      1.1080       2.092     366.244      18.567  
        31.3        1.67      0.7023      0.4740      1.1273       2.128     372.616      17.899  
