        48x24_6_800_51_170                                 (48x24_6_800_51_170.dat)

         PROP RPM =       400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3740      1.0031       1.315     207.196      10.114  
         4.5        0.25      0.0955      0.3915      1.0084       1.322     208.347      10.589  
         8.9        0.49      0.1975      0.4170      1.0392       1.362     214.719      11.281  
        13.4        0.74      0.3009      0.4500      1.1038       1.447     228.084      12.167  
        17.9        0.98      0.3976      0.4876      1.2074       1.582     249.414      13.190  
        22.4        1.23      0.4874      0.5267      1.3296       1.743     274.639      14.244  
        26.8        1.48      0.5698      0.5573      1.4441       1.894     298.270      15.069  
        31.3        1.72      0.6380      0.5678      1.5330       2.010     316.768      15.357  
        35.8        1.97      0.6957      0.5573      1.5768       2.068     325.707      15.069  
        40.3        2.21      0.7420      0.5271      1.5732       2.062     324.999      14.253  
        44.7        2.46      0.7799      0.4849      1.5305       2.006     316.149      13.115  
        49.2        2.71      0.8082      0.4368      1.4636       1.919     302.341      11.816  
        53.7        2.95      0.8320      0.3870      1.3735       1.801     283.755      10.465  
        58.2        3.20      0.8511      0.3352      1.2602       1.652     260.212       9.064  
        62.6        3.44      0.8645      0.2813      1.1211       1.470     231.624       7.608  
        67.1        3.69      0.8695      0.2255      0.9572       1.255     197.726       6.097  
        71.6        3.94      0.8597      0.1675      0.7672       1.006     158.517       4.530  
        76.1        4.18      0.8155      0.1074      0.5510       0.722     113.821       2.905  
        80.5        4.43      0.6479      0.0451      0.3081       0.404      63.646       1.219  



         PROP RPM =       480

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3742      1.0015       2.269     297.916      14.572  
         4.5        0.21      0.0793      0.3884      1.0044       2.276     298.801      15.123  
         8.9        0.41      0.1635      0.4081      1.0238       2.320     304.554      15.890  
        13.4        0.62      0.2502      0.4333      1.0649       2.412     316.768      16.870  
        17.9        0.82      0.3353      0.4628      1.1317       2.564     336.682      18.018  
        22.4        1.03      0.4139      0.4949      1.2261       2.779     364.828      19.277  
        26.8        1.23      0.4891      0.5275      1.3272       3.007     394.832      20.545  
        31.3        1.44      0.5567      0.5531      1.4258       3.231     424.128      21.532  
        35.8        1.64      0.6148      0.5659      1.5098       3.421     449.175      22.036  
        40.3        1.85      0.6675      0.5651      1.5622       3.539     464.753      22.002  
        44.7        2.05      0.7135      0.5500      1.5805       3.581     470.063      21.413  
        49.2        2.26      0.7510      0.5221      1.5683       3.554     466.611      20.336  
        53.7        2.46      0.7817      0.4860      1.5305       3.468     455.282      18.933  
