        55x26_4_600_41_150                                 (55x26_4_600_41_150.dat)

         PROP RPM =       300

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3524      0.8779       0.959     201.531       9.242  
         4.5        0.29      0.1200      0.3721      0.8880       0.970     203.833       9.757  
         8.9        0.57      0.2466      0.4019      0.9334       1.020     214.277      10.541  
        13.4        0.86      0.3686      0.4399      1.0252       1.120     235.341      11.535  
        17.9        1.15      0.4835      0.4802      1.1373       1.243     261.008      12.592  
        22.4        1.43      0.5811      0.5062      1.2468       1.362     286.233      13.273  
        26.8        1.72      0.6620      0.5089      1.3211       1.443     303.138      13.347  
        31.3        2.00      0.7264      0.4849      1.3382       1.462     307.121      12.717  
        35.8        2.29      0.7772      0.4415      1.3016       1.421     298.713      11.578  
        40.3        2.58      0.8131      0.3884      1.2310       1.345     282.516      10.184  
        44.7        2.86      0.8425      0.3325      1.1301       1.235     259.415       8.720  
        49.2        3.15      0.8646      0.2739      0.9981       1.090     229.057       7.183  
        53.7        3.44      0.8764      0.2125      0.8331       0.910     191.265       5.573  
        58.2        3.72      0.8689      0.1481      0.6344       0.693     145.595       3.882  
        62.6        4.01      0.8057      0.0806      0.4008       0.438      92.048       2.113  
        67.1        4.29      0.3201      0.0098      0.1319       0.144      30.261       0.258  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3525      0.8766       1.655     289.773      13.313  
         4.5        0.24      0.0995      0.3683      0.8828       1.667     291.809      13.907  
         8.9        0.48      0.2047      0.3911      0.9120       1.722     301.456      14.774  
        13.4        0.72      0.3099      0.4205      0.9714       1.835     321.105      15.881  
        17.9        0.95      0.4092      0.4542      1.0598       2.001     350.313      17.157  
        22.4        1.19      0.5006      0.4856      1.1569       2.185     382.352      18.331  
        26.8        1.43      0.5827      0.5070      1.2456       2.352     411.737      19.147  
        31.3        1.67      0.6504      0.5104      1.3114       2.476     433.421      19.282  
        35.8        1.91      0.7080      0.4965      1.3382       2.526     442.360      18.742  
        40.3        2.15      0.7561      0.4670      1.3260       2.504     438.289      17.630  
        44.7        2.39      0.7914      0.4248      1.2809       2.419     423.420      16.045  
        49.2        2.62      0.8201      0.3800      1.2162       2.296     402.001      14.350  
        53.7        2.86      0.8442      0.3333      1.1303       2.134     373.590      12.585  
        58.2        3.10      0.8636      0.2847      1.0226       1.931     338.010      10.750  
        62.6        3.34      0.8768      0.2341      0.8919       1.684     294.818       8.839  
        67.1        3.58      0.8803      0.1815      0.7380       1.393     243.927       6.854  
        71.6        3.82      0.8643      0.1268      0.5601       1.058     185.158       4.788  
        76.1        4.06      0.7928      0.0700      0.3579       0.676     118.334       2.642  
        80.5        4.29      0.3560      0.0108      0.1309       0.247      43.245       0.410  



         PROP RPM =       420

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3527      0.8756       2.626     393.947      18.126  
         4.5        0.20      0.0850      0.3658      0.8796       2.638     395.717      18.799  
         8.9        0.41      0.1747      0.3842      0.8997       2.697     404.745      19.747  
        13.4        0.61      0.2659      0.4077      0.9406       2.820     423.154      20.952  
        17.9        0.82      0.3538      0.4349      1.0059       3.016     452.539      22.355  
        22.4        1.02      0.4390      0.4655      1.0839       3.249     487.676      23.920  
        26.8        1.23      0.5126      0.4895      1.1715       3.512     527.062      25.156  
        31.3        1.43      0.5840      0.5077      1.2444       3.732     560.075      26.100  
        35.8        1.64      0.6409      0.5112      1.3053       3.912     587.070      26.280  
        40.3        1.84      0.6943      0.5035      1.3345       4.000     600.346      25.876  
        44.7        2.05      0.7364      0.4810      1.3357       4.006     601.054      24.729  
        49.2        2.25      0.7743      0.4508      1.3089       3.925     589.106      23.155  
        53.7        2.45      0.8012      0.4132      1.2651       3.792     569.103      21.226  
