        69x20_5_400_21_130                                 (69x20_5_400_21_130.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3069      0.4715       0.474     149.489       8.860  
         4.5        0.34      0.2241      0.3253      0.4969       0.500     157.543       9.390  
         8.9        0.68      0.4360      0.3523      0.5533       0.557     175.422      10.170  
        13.4        1.03      0.6183      0.3627      0.6024       0.606     190.999      10.469  
        17.9        1.37      0.7473      0.3338      0.6116       0.615     193.920       9.635  
        22.4        1.71      0.8324      0.2705      0.5562       0.559     176.307       7.808  
        26.8        2.05      0.8792      0.1907      0.4455       0.448     141.258       5.506  
        31.3        2.40      0.8816      0.1052      0.2858       0.288      90.632       3.035  
        35.8        2.74      0.5301      0.0142      0.0734       0.074      23.286       0.411  



         PROP RPM =       240

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3070      0.4700       0.817     214.542      12.762  
         4.5        0.29      0.1878      0.3217      0.4886       0.850     223.127      13.372  
         8.9        0.57      0.3693      0.3438      0.5311       0.923     242.510      14.293  
        13.4        0.86      0.5338      0.3617      0.5801       1.008     264.814      15.037  
        17.9        1.14      0.6702      0.3585      0.6104       1.061     278.710      14.903  
        22.4        1.43      0.7661      0.3256      0.6062       1.054     276.763      13.534  
        26.8        1.71      0.8347      0.2710      0.5556       0.966     253.662      11.265  
        31.3        2.00      0.8763      0.2048      0.4668       0.812     213.126       8.516  
        35.8        2.28      0.8928      0.1346      0.3442       0.598     157.189       5.598  
        40.3        2.57      0.8412      0.0608      0.1857       0.323      84.755       2.529  



         PROP RPM =       280

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3071      0.4688       1.294     291.278      17.380  
         4.5        0.24      0.1615      0.3192      0.4834       1.334     300.394      18.066  
         8.9        0.49      0.3191      0.3369      0.5164       1.426     320.928      19.064  
        13.4        0.73      0.4698      0.3568      0.5571       1.538     346.153      20.188  
        17.9        0.98      0.5986      0.3641      0.5948       1.643     369.607      20.599  
        22.4        1.22      0.7019      0.3521      0.6134       1.694     381.202      19.925  
        26.8        1.47      0.7795      0.3194      0.6011       1.659     373.501      18.070  
        31.3        1.71      0.8365      0.2714      0.5554       1.533     345.091      15.357  
        35.8        1.96      0.8737      0.2150      0.4813       1.329     299.067      12.162  
        40.3        2.20      0.8941      0.1554      0.3826       1.056     237.731       8.795  
        44.7        2.45      0.8850      0.0933      0.2578       0.711     160.110       5.279  
        49.2        2.69      0.7242      0.0284      0.1056       0.292      65.619       1.609  



         PROP RPM =       320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3072      0.4679       1.928     379.786      22.706  
         4.5        0.21      0.1416      0.3176      0.4797       1.977     389.344      23.470  
         8.9        0.43      0.2815      0.3322      0.5051       2.081     409.878      24.549  
        13.4        0.64      0.4165      0.3506      0.5403       2.226     438.466      25.898  
        17.9        0.86      0.5368      0.3625      0.5779       2.382     469.001      26.797  
        22.4        1.07      0.6404      0.3622      0.6050       2.493     491.128      26.775  
        26.8        1.28      0.7246      0.3461      0.6132       2.526     497.677      25.583  
        31.3        1.50      0.7896      0.3146      0.5968       2.459     484.313      23.245  
        35.8        1.71      0.8379      0.2718      0.5552       2.288     450.591      20.087  
        40.3        1.93      0.8715      0.2225      0.4918       2.026     399.080      16.447  
        44.7        2.14      0.8928      0.1709      0.4095       1.687     332.346      12.628  
        49.2        2.35      0.8972      0.1172      0.3074       1.267     249.503       8.662  
        53.7        2.57      0.8548      0.0615      0.1847       0.761     149.932       4.546  
        58.2        2.78      0.2556      0.0037      0.0408       0.168      33.084       0.277  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3073      0.4671       2.741     479.799      28.753  
         4.5        0.19      0.1261      0.3163      0.4771       2.799     489.977      29.585  
         8.9        0.38      0.2515      0.3287      0.4972       2.917     510.688      30.754  
        13.4        0.57      0.3723      0.3445      0.5280       3.098     542.285      32.215  
        17.9        0.76      0.4863      0.3585      0.5610       3.291     576.184      33.542  
        22.4        0.95      0.5899      0.3653      0.5890       3.456     604.948      34.171  
        26.8        1.14      0.6749      0.3598      0.6083       3.570     624.951      33.654  
        31.3        1.33      0.7418      0.3408      0.6115       3.589     628.137      31.878  
        35.8        1.52      0.7959      0.3103      0.5933       3.481     609.462      29.023  
        40.3        1.71      0.8391      0.2722      0.5551       3.257     570.254      25.448  
        44.7        1.90      0.8696      0.2285      0.4997       2.931     513.343      21.373  
        49.2        2.09      0.8906      0.1828      0.4295       2.520     441.121      17.101  
        53.7        2.28      0.9005      0.1356      0.3436       2.017     352.968      12.681  
        58.2        2.47      0.8879      0.0868      0.2417       1.417     248.263       8.118  
        62.6        2.66      0.7870      0.0364      0.1230       0.722     126.389       3.401  



         PROP RPM =       400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3074      0.4665       3.755     591.584      35.497  
         4.5        0.17      0.1137      0.3153      0.4750       3.822     602.293      36.419  
         8.9        0.34      0.2271      0.3261      0.4914       3.955     623.181      37.656  
        13.4        0.51      0.3363      0.3394      0.5182       4.171     657.256      39.184  
        17.9        0.68      0.4422      0.3537      0.5476       4.408     694.430      40.848  
        22.4        0.86      0.5389      0.3630      0.5765       4.640     731.072      41.927  
        26.8        1.03      0.6263      0.3648      0.5981       4.813     758.420      42.129  
        31.3        1.20      0.6981      0.3560      0.6109       4.918     774.706      41.095  
        35.8        1.37      0.7554      0.3361      0.6093       4.904     772.582      38.802  
        40.3        1.54      0.8028      0.3075      0.5902       4.750     748.419      35.520  
        44.7        1.71      0.8401      0.2725      0.5552       4.468     704.077      31.473  
        49.2        1.88      0.8681      0.2333      0.5060       4.073     641.679      26.932  
        53.7        2.05      0.8883      0.1924      0.4448       3.581     564.058      22.213  
        58.2        2.23      0.9007      0.1502      0.3711       2.986     470.594      17.344  
        62.6        2.40      0.8996      0.1067      0.2843       2.289     360.579      12.326  
        67.1        2.57      0.8642      0.0620      0.1842       1.483     233.660       7.162  
        71.6        2.74      0.6208      0.0160      0.0705       0.567      89.393       1.844  



         PROP RPM =       440

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3074      0.4660       4.991     714.963      42.961  
         4.5        0.16      0.1034      0.3146      0.4733       5.070     726.292      43.950  
         8.9        0.31      0.2070      0.3240      0.4872       5.218     747.445      45.277  
        13.4        0.47      0.3077      0.3356      0.5092       5.454     781.344      46.895  
        17.9        0.62      0.4042      0.3489      0.5373       5.756     824.535      48.761  
        22.4        0.78      0.4969      0.3598      0.5634       6.036     864.541      50.267  
        26.8        0.93      0.5797      0.3649      0.5877       6.296     901.891      50.987  
        31.3        1.09      0.6548      0.3630      0.6039       6.470     926.673      50.717  
        35.8        1.24      0.7133      0.3512      0.6131       6.567     940.834      49.076  
        40.3        1.40      0.7664      0.3321      0.6070       6.501     931.098      46.401  
        44.7        1.56      0.8068      0.3047      0.5877       6.296     901.891      42.579  
        49.2        1.71      0.8409      0.2728      0.5554       5.949     852.150      38.128  
        53.7        1.87      0.8668      0.2372      0.5112       5.475     784.265      33.159  
        58.2        2.02      0.8861      0.2002      0.4570       4.896     701.245      27.966  
        62.6        2.18      0.8995      0.1621      0.3926       4.205     602.382      22.638  
        67.1        2.33      0.9040      0.1229      0.3174       3.401     487.057      17.178  
        71.6        2.49      0.8904      0.0827      0.2313       2.478     355.003      11.560  
        76.1        2.65      0.8184      0.0415      0.1341       1.436     205.691       5.793  



         PROP RPM =       480

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3075      0.4655       6.473     849.937      51.122  
         4.5        0.14      0.0949      0.3139      0.4719       6.564     861.886      52.201  
         8.9        0.29      0.1901      0.3223      0.4838       6.728     883.393      53.594  
        13.4        0.43      0.2834      0.3326      0.5023       6.985     916.937      55.303  
        17.9        0.57      0.3741      0.3449      0.5260       7.315     960.306      57.349  
        22.4        0.71      0.4592      0.3559      0.5529       7.689    1009.870      59.192  
        26.8        0.86      0.5404      0.3635      0.5756       8.006    1051.469      60.451  
        31.3        1.00      0.6122      0.3652      0.5957       8.283    1087.757      60.721  
        35.8        1.14      0.6775      0.3608      0.6077       8.451    1109.884      60.002  
        40.3        1.28      0.7285      0.3476      0.6125       8.518    1118.734      57.798  
        44.7        1.43      0.7733      0.3280      0.6050       8.415    1104.573      54.539  
        49.2        1.57      0.8101      0.3024      0.5858       8.147    1070.055      50.290  
        53.7        1.71      0.8407      0.2729      0.5556       7.727    1014.295      45.366  
        58.2        1.85      0.8656      0.2406      0.5154       7.168     940.834      40.016  
        62.6        2.00      0.8841      0.2067      0.4670       6.495     852.681      34.373  
        67.1        2.14      0.8978      0.1720      0.4098       5.699     748.419      28.596  
