        69x29_6_600_46_410                                 (69x29_6_600_46_410.dat)

         PROP RPM =       300

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4477      0.9625       3.268     686.641      29.090  
         4.5        0.23      0.1085      0.4666      0.9818       3.334     700.360      30.304  
         8.9        0.46      0.2189      0.4922      1.0263       3.485     732.134      31.968  
        13.4        0.68      0.3268      0.5240      1.0982       3.728     783.291      34.036  
        17.9        0.91      0.4297      0.5562      1.1819       4.014     843.122      36.127  
        22.4        1.14      0.5205      0.5779      1.2663       4.301     903.661      37.521  
        26.8        1.37      0.6007      0.5845      1.3321       4.523     950.570      37.970  
        31.3        1.60      0.6667      0.5701      1.3662       4.639     974.467      37.026  
        35.8        1.83      0.7222      0.5380      1.3601       4.616     970.042      34.935  
        40.3        2.05      0.7691      0.4922      1.3138       4.463     937.294      31.968  
        44.7        2.28      0.8037      0.4376      1.2420       4.218     885.960      28.416  
        49.2        2.51      0.8331      0.3805      1.1466       3.893     817.986      24.707  
        53.7        2.74      0.8570      0.3212      1.0264       3.485     732.222      20.865  
        58.2        2.97      0.8742      0.2595      0.8806       2.990     628.226      16.854  
        62.6        3.20      0.8805      0.1953      0.7085       2.406     505.466      12.684  
        67.1        3.42      0.8631      0.1285      0.5096       1.730     363.500       8.345  
        71.6        3.65      0.7612      0.0591      0.2833       0.962     202.063       3.835  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4480      0.9611       5.639     986.858      41.904  
         4.5        0.19      0.0903      0.4632      0.9754       5.723    1001.904      43.321  
         8.9        0.38      0.1826      0.4833      1.0065       5.906    1033.767      45.187  
        13.4        0.57      0.2736      0.5073      1.0586       6.210    1087.757      47.480  
        17.9        0.76      0.3611      0.5349      1.1270       6.613    1157.678      50.042  
        22.4        0.95      0.4456      0.5604      1.1962       7.019    1228.484      52.425  
        26.8        1.14      0.5218      0.5787      1.2651       7.424    1299.290      54.112  
        31.3        1.33      0.5880      0.5845      1.3235       7.766    1359.475      54.674  
        35.8        1.52      0.6475      0.5783      1.3589       7.971    1395.763      54.067  
        40.3        1.71      0.6972      0.5570      1.3674       8.023    1404.613      52.111  
        44.7        1.90      0.7409      0.5256      1.3491       7.913    1385.142      49.143  
        49.2        2.09      0.7765      0.4841      1.3041       7.652    1340.003      45.277  
        53.7        2.28      0.8050      0.4384      1.2432       7.291    1276.278      41.005  
        58.2        2.47      0.8299      0.3911      1.1648       6.834    1196.621      36.576  
        62.6        2.66      0.8513      0.3420      1.0698       6.277    1099.263      31.990  
        67.1        2.85      0.8686      0.2915      0.9572       5.616     983.318      27.269  
        71.6        3.04      0.8806      0.2392      0.8265       4.849     848.964      22.371  
        76.1        3.23      0.8838      0.1851      0.6774       3.975     695.757      17.319  
        80.5        3.42      0.8693      0.1293      0.5094       2.989     523.256      12.099  
        85.0        3.61      0.8037      0.0717      0.3224       1.892     331.106       6.706  
        89.5        3.80      0.3993      0.0122      0.1161       0.681     119.220       1.140  



         PROP RPM =       420

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4480      0.9598       8.943    1341.773      57.057  
         4.5        0.16      0.0774      0.4608      0.9713       9.049    1357.704      58.675  
         8.9        0.33      0.1565      0.4771      0.9943       9.264    1390.452      60.766  
        13.4        0.49      0.2355      0.4969      1.0320       9.616    1442.672      63.261  
        17.9        0.65      0.3117      0.5194      1.0866      10.125    1519.673      66.139  
        22.4        0.82      0.3881      0.5438      1.1425      10.645    1597.560      69.241  
        26.8        0.98      0.4569      0.5635      1.2069      11.244    1686.952      71.759  
        31.3        1.14      0.5228      0.5790      1.2639      11.781    1767.494      73.737  
        35.8        1.30      0.5812      0.5860      1.3150      12.250    1838.300      74.592  
        40.3        1.47      0.6322      0.5821      1.3516      12.587    1888.749      74.120  
        44.7        1.63      0.6788      0.5694      1.3674      12.736    1910.876      72.456  
        49.2        1.79      0.7167      0.5449      1.3637      12.703    1906.451      69.376  
        53.7        1.96      0.7531      0.5155      1.3394      12.477    1871.933      65.644  
        58.2        2.12      0.7817      0.4787      1.2968      12.087    1813.518      60.923  
        62.6        2.28      0.8059      0.4391      1.2432      11.586    1739.172      55.910  
        67.1        2.45      0.8276      0.3988      1.1779      10.975    1647.124      50.762  
        71.6        2.61      0.8467      0.3570      1.0996      10.245    1537.375      45.456  
        76.1        2.77      0.8631      0.3141      1.0085       9.397    1409.924      39.994  
        80.5        2.93      0.8763      0.2700      0.9042       8.424    1263.887      34.373  
        85.0        3.10      0.8849      0.2247      0.7865       7.327    1099.263      28.596  
        89.5        3.26      0.8864      0.1781      0.6550       6.102     916.052      22.661  
        94.0        3.42      0.8740      0.1301      0.5096       4.747     712.397      16.564  
        98.4        3.59      0.8276      0.0808      0.3502       3.263     489.535      10.287  
       102.9        3.75      0.6399      0.0301      0.1764       1.644     246.670       3.833  



         PROP RPM =       480

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4484      0.9589      13.336    1750.678      74.547  
         4.5        0.14      0.0677      0.4593      0.9682      13.464    1768.379      76.368  
         8.9        0.29      0.1368      0.4728      0.9863      13.719    1801.127      78.661  
        13.4        0.43      0.2063      0.4895      1.0150      14.121    1853.346      81.381  
        17.9        0.57      0.2745      0.5081      1.0560      14.684    1928.578      84.483  
        22.4        0.71      0.3416      0.5290      1.1050      15.368    2017.970      87.990  
        26.8        0.86      0.4056      0.5492      1.1588      16.119    2116.213      91.317  
        31.3        1.00      0.4652      0.5663      1.2152      16.897    2218.882      94.150  
        35.8        1.14      0.5235      0.5798      1.2639      17.581    2308.275      96.421  
        40.3        1.28      0.5722      0.5849      1.3126      18.251    2395.897      97.252  
        44.7        1.43      0.6193      0.5841      1.3455      18.707    2456.967      97.117  
        49.2        1.57      0.6632      0.5763      1.3637      18.962    2489.715      95.836  
        53.7        1.71      0.6990      0.5589      1.3686      19.029    2498.566      92.914  
        58.2        1.85      0.7322      0.5360      1.3576      18.882    2478.209      89.114  
        62.6        2.00      0.7626      0.5081      1.3309      18.506    2430.415      84.506  
        67.1        2.14      0.7856      0.4744      1.2919      17.970    2359.609      78.908  
        71.6        2.28      0.8066      0.4399      1.2444      17.313    2272.872      73.153  
        76.1        2.42      0.8258      0.4046      1.1880      16.521    2169.318      67.263  
        80.5        2.57      0.8430      0.3683      1.1217      15.596    2048.063      61.238  
        85.0        2.71      0.8583      0.3311      1.0454      14.537    1909.106      55.056  
        89.5        2.85      0.8714      0.2930      0.9592      13.340    1751.563      48.716  
        94.0        3.00      0.8817      0.2539      0.8627      11.998    1575.433      42.219  
        98.4        3.14      0.8881      0.2139      0.7558      10.511    1379.831      35.565  
       102.9        3.28      0.8885      0.1728      0.6383       8.876    1165.643      28.731  
       107.4        3.42      0.8779      0.1308      0.5101       7.094     931.098      21.748  
       111.8        3.57      0.8430      0.0877      0.3710       5.160     677.525      14.583  



         PROP RPM =       540

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4484      0.9581      18.975    2214.457      94.375  
         4.5        0.13      0.0601      0.4581      0.9661      19.123    2233.043      96.398  
         8.9        0.25      0.1215      0.4697      0.9805      19.418    2266.676      98.893  
        13.4        0.38      0.1834      0.4837      1.0032      19.861    2318.895     101.816  
        17.9        0.51      0.2448      0.4996      1.0352      20.504    2392.357     105.166  
        22.4        0.63      0.3043      0.5174      1.0776      21.336    2490.600     108.875  
        26.8        0.76      0.3629      0.5360      1.1237      22.248    2596.809     112.809  
        31.3        0.89      0.4190      0.5535      1.1722      23.213    2709.213     116.474  
        35.8        1.01      0.4716      0.5682      1.2225      24.192    2824.273     119.553  
        40.3        1.14      0.5241      0.5802      1.2639      25.023    2920.746     122.139  
        44.7        1.27      0.5682      0.5852      1.3065      25.868    3019.875     123.195  
        49.2        1.39      0.6115      0.5864      1.3369      26.485    3091.566     123.420  
        53.7        1.52      0.6499      0.5806      1.3589      26.914    3141.130     122.184  
        58.2        1.65      0.6841      0.5682      1.3686      27.102    3164.142     119.576  
        62.6        1.78      0.7145      0.5500      1.3662      27.062    3157.946     115.754  
        67.1        1.90      0.7418      0.5271      1.3516      26.767    3124.313     110.966  
        71.6        2.03      0.7684      0.5015      1.3248      26.230    3060.588     105.570  
        76.1        2.16      0.7885      0.4717      1.2895      25.520    2979.161      99.231  
        80.5        2.28      0.8071      0.4407      1.2468      24.675    2880.918      92.756  
        85.0        2.41      0.8243      0.4093      1.1964      23.696    2764.973      86.147  
        89.5        2.54      0.8400      0.3772      1.1388      22.556    2632.212      79.380  
        94.0        2.66      0.8542      0.3444      1.0734      21.255    2480.864      72.478  
        98.4        2.79      0.8667      0.3108      1.0003      19.807    2311.815      65.419  
       102.9        2.92      0.8774      0.2765      0.9189      18.198    2124.179      58.181  
       107.4        3.04      0.8856      0.2414      0.8294      16.427    1917.072      50.807  
       111.8        3.17      0.8905      0.2055      0.7317      14.483    1691.378      43.253  



         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4484      0.9575      26.002    2732.225     116.541  
         4.5        0.11      0.0541      0.4570      0.9642      26.190    2751.697     118.767  
         8.9        0.23      0.1093      0.4674      0.9764      26.525    2786.215     121.464  
        13.4        0.34      0.1650      0.4794      0.9948      27.022    2838.434     124.589  
        17.9        0.46      0.2206      0.4934      1.0205      27.719    2911.895     128.164  
        22.4        0.57      0.2752      0.5085      1.0543      28.644    3008.369     132.120  
        26.8        0.68      0.3296      0.5259      1.0923      29.677    3116.348     136.616  
        31.3        0.80      0.3826      0.5430      1.1336      30.790    3234.948     141.090  
        35.8        0.91      0.4296      0.5570      1.1834      32.144    3376.560     144.665  
        40.3        1.03      0.4807      0.5717      1.2213      33.177    3484.539     148.531  
        44.7        1.14      0.5246      0.5810      1.2639      34.330    3605.794     150.937  
        49.2        1.26      0.5648      0.5860      1.3016      35.376    3715.543     152.241  
        53.7        1.37      0.6050      0.5883      1.3321      36.167    3799.625     152.848  
        58.2        1.48      0.6381      0.5829      1.3552      36.824    3867.776     151.476  
