        27x8_3_2400_51_100                                 (27x8_3_2400_51_100.dat)

         PROP RPM =       1200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2634      0.4212       0.840      44.103       6.421  
         4.5        0.15      0.0922      0.2691      0.4258       0.849      44.581       6.555  
         8.9        0.29      0.1853      0.2765      0.4353       0.868      45.581       6.738  
        13.4        0.44      0.2772      0.2859      0.4511       0.899      47.245       6.967  
        17.9        0.58      0.3670      0.2969      0.4719       0.941      49.414       7.234  
        22.4        0.73      0.4513      0.3077      0.4970       0.991      52.042       7.497  
        26.8        0.87      0.5318      0.3159      0.5197       1.036      54.414       7.697  
        31.3        1.02      0.6031      0.3193      0.5404       1.077      56.583       7.781  
        35.8        1.17      0.6643      0.3167      0.5561       1.109      58.229       7.715  
        40.3        1.31      0.7191      0.3078      0.5618       1.120      58.822       7.500  
        44.7        1.46      0.7641      0.2922      0.5577       1.112      58.388       7.120  
        49.2        1.60      0.8010      0.2709      0.5426       1.082      56.813       6.603  
        53.7        1.75      0.8339      0.2464      0.5171       1.031      54.140       6.005  
        58.2        1.90      0.8581      0.2184      0.4824       0.962      50.520       5.321  
        62.6        2.04      0.8761      0.1890      0.4404       0.878      46.121       4.606  
        67.1        2.19      0.8889      0.1588      0.3907       0.779      40.917       3.869  
        71.6        2.33      0.8947      0.1277      0.3331       0.664      34.881       3.114  
        76.1        2.48      0.8891      0.0958      0.2673       0.533      27.977       2.336  
        80.5        2.62      0.8582      0.0631      0.1929       0.384      20.189       1.537  
        85.0        2.77      0.7415      0.0294      0.1098       0.219      11.497       0.716  



         PROP RPM =       1440

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2636      0.4201       1.447      63.345       9.249  
         4.5        0.12      0.0769      0.2681      0.4236       1.459      63.867       9.408  
         8.9        0.24      0.1547      0.2740      0.4303       1.482      64.885       9.613  
        13.4        0.36      0.2324      0.2812      0.4411       1.519      66.513       9.867  
        17.9        0.49      0.3082      0.2896      0.4568       1.574      68.877      10.161  
        22.4        0.61      0.3824      0.2989      0.4750       1.636      71.620      10.490  
        26.8        0.73      0.4529      0.3080      0.4959       1.708      74.771      10.809  
        31.3        0.85      0.5221      0.3156      0.5142       1.771      77.524      11.074  
        35.8        0.97      0.5809      0.3192      0.5342       1.840      80.542      11.200  
        40.3        1.09      0.6369      0.3195      0.5485       1.889      82.710      11.209  
