        76x39_2_400_41_240                                 (76x39_2_400_41_240.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2921      0.8068       1.316     414.657      12.412  
         4.5        0.31      0.1193      0.3115      0.8114       1.323     417.047      13.235  
         8.9        0.62      0.2488      0.3428      0.8562       1.396     440.059      14.565  
        13.4        0.93      0.3749      0.3831      0.9527       1.554     489.623      16.278  
        17.9        1.24      0.4920      0.4267      1.0788       1.759     554.499      18.140  
        22.4        1.55      0.5900      0.4589      1.2081       1.970     620.968      19.491  
        26.8        1.86      0.6706      0.4690      1.3041       2.126     670.001      19.920  
        31.3        2.18      0.7364      0.4542      1.3418       2.189     689.739      19.300  
        35.8        2.49      0.7876      0.4197      1.3248       2.160     680.976      17.832  
        40.3        2.80      0.8227      0.3750      1.2748       2.080     655.309      15.934  
        44.7        3.11      0.8518      0.3272      1.1941       1.947     613.711      13.904  
        49.2        3.42      0.8747      0.2762      1.0797       1.761     554.942      11.737  
        53.7        3.73      0.8896      0.2218      0.9301       1.517     478.029       9.426  
        58.2        4.04      0.8911      0.1641      0.7438       1.213     382.352       6.971  
        62.6        4.35      0.8609      0.1028      0.5197       0.848     267.116       4.368  
        67.1        4.66      0.6928      0.0381      0.2564       0.418     131.788       1.619  



         PROP RPM =       240

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2922      0.8061       2.272     596.540      17.879  
         4.5        0.26      0.0986      0.3075      0.8074       2.276     597.602      18.817  
         8.9        0.52      0.2055      0.3313      0.8350       2.353     618.048      20.271  
        13.4        0.78      0.3140      0.3623      0.8967       2.526     663.629      22.171  
        17.9        1.04      0.4162      0.3984      0.9917       2.795     733.992      24.369  
        22.4        1.30      0.5088      0.4329      1.1018       3.106     815.419      26.483  
        26.8        1.55      0.5912      0.4593      1.2074       3.404     893.925      28.101  
        31.3        1.81      0.6587      0.4694      1.2919       3.640     955.881      28.708  
        35.8        2.07      0.7187      0.4632      1.3357       3.763     988.628      28.326  
        40.3        2.33      0.7687      0.4415      1.3394       3.774     991.284      27.022  
        44.7        2.59      0.8010      0.4058      1.3114       3.697     970.927      24.819  
        49.2        2.85      0.8290      0.3679      1.2639       3.563     935.524      22.503  
        53.7        3.11      0.8530      0.3279      1.1946       3.367     884.101      20.060  
        58.2        3.37      0.8728      0.2856      1.1017       3.104     815.331      17.472  
        62.6        3.63      0.8875      0.2410      0.9844       2.775     728.593      14.743  
        67.1        3.89      0.8952      0.1940      0.8421       2.374     623.270      11.872  
        71.6        4.14      0.8901      0.1447      0.6737       1.899     498.563       8.853  
        76.1        4.40      0.8555      0.0930      0.4785       1.349     354.207       5.690  
        80.5        4.66      0.7071      0.0388      0.2561       0.722     189.494       2.376  



         PROP RPM =       280

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2923      0.8055       3.605     811.436      24.347  
         4.5        0.22      0.0841      0.3049      0.8053       3.603     811.171      25.403  
         8.9        0.44      0.1746      0.3238      0.8234       3.685     829.403      26.977  
        13.4        0.67      0.2683      0.3485      0.8651       3.872     871.444      29.023  
        17.9        0.89      0.3590      0.3775      0.9338       4.179     940.834      31.428  
        22.4        1.11      0.4461      0.4101      1.0201       4.565    1027.572      34.148  
        26.8        1.33      0.5206      0.4372      1.1189       5.007    1127.585      36.419  
        31.3        1.55      0.5920      0.4597      1.2070       5.402    1216.093      38.285  
        35.8        1.78      0.6523      0.4705      1.2809       5.732    1290.439      39.162  
        40.3        2.00      0.7026      0.4666      1.3272       5.941    1337.348      38.869  
        44.7        2.22      0.7468      0.4519      1.3430       6.010    1353.279      37.611  
        49.2        2.44      0.7839      0.4271      1.3309       5.954    1340.003      35.565  
        53.7        2.66      0.8102      0.3957      1.3016       5.823    1310.795      32.957  
        58.2        2.89      0.8335      0.3629      1.2566       5.623    1265.657      30.214  
        62.6        3.11      0.8539      0.3284      1.1953       5.349    1204.587      27.359  
        67.1        3.33      0.8712      0.2923      1.1173       5.001    1125.815      24.347  
        71.6        3.55      0.8852      0.2545      1.0213       4.570    1028.457      21.195  
        76.1        3.77      0.8947      0.2150      0.9070       4.059     913.397      17.906  
        80.5        4.00      0.8974      0.1738      0.7738       3.463     779.485      14.471  
        85.0        4.22      0.8880      0.1308      0.6211       2.780     625.659      10.890  
        89.5        4.44      0.8510      0.0860      0.4487       2.008     452.008       7.162  
        94.0        4.66      0.7182      0.0395      0.2561       1.146     257.911       3.284  



         PROP RPM =       320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2924      0.8051       5.377    1059.434      31.810  
         4.5        0.19      0.0732      0.3031      0.8040       5.371    1057.664      32.957  
         8.9        0.39      0.1517      0.3186      0.8162       5.453    1073.595      34.666  
        13.4        0.58      0.2334      0.3388      0.8458       5.650    1112.539      36.846  
        17.9        0.78      0.3148      0.3627      0.8953       5.981    1178.034      39.454  
        22.4        0.97      0.3914      0.3895      0.9662       6.454    1270.967      42.354  
        26.8        1.17      0.4655      0.4170      1.0443       6.976    1373.636      45.366  
        31.3        1.36      0.5332      0.4418      1.1271       7.530    1483.385      48.064  
        35.8        1.55      0.5927      0.4601      1.2067       8.061    1587.824      50.065  
        40.3        1.75      0.6435      0.4690      1.2736       8.510    1676.331      51.009  
        44.7        1.94      0.6903      0.4686      1.3187       8.812    1735.631      50.987  
        49.2        2.14      0.7324      0.4597      1.3406       8.957    1763.954      49.975  
        53.7        2.33      0.7701      0.4426      1.3406       8.953    1763.069      48.154  
        58.2        2.53      0.7947      0.4159      1.3223       8.831    1739.172      45.254  
        62.6        2.72      0.8169      0.3884      1.2919       8.633    1700.228      42.219  
        67.1        2.91      0.8368      0.3592      1.2505       8.355    1645.354      39.072  
        71.6        3.11      0.8545      0.3289      1.1964       7.992    1574.548      35.790  
        76.1        3.30      0.8700      0.2974      1.1290       7.542    1485.155      32.350  
        80.5        3.50      0.8830      0.2646      1.0480       7.001    1378.946      28.798  
        85.0        3.69      0.8929      0.2306      0.9530       6.367    1254.151      25.089  
        89.5        3.89      0.8987      0.1951      0.8437       5.636    1109.884      21.229  
        94.0        4.08      0.8979      0.1584      0.7196       4.808     947.030      17.229  
        98.4        4.27      0.8855      0.1203      0.5806       3.878     763.819      13.084  
       102.9        4.47      0.8472      0.0808      0.4262       2.847     560.695       8.790  
       107.4        4.66      0.7272      0.0400      0.2562       1.711     337.036       4.346  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2924      0.8046       7.653    1340.003      40.263  
         4.5        0.17      0.0649      0.3017      0.8031       7.638    1337.348      41.545  
         8.9        0.35      0.1339      0.3148      0.8117       7.720    1351.509      43.343  
        13.4        0.52      0.2062      0.3317      0.8333       7.927    1387.797      45.659  
        17.9        0.69      0.2792      0.3518      0.8702       8.278    1448.867      48.424  
        22.4        0.86      0.3500      0.3744      0.9236       8.785    1538.260      51.549  
        26.8        1.04      0.4177      0.3992      0.9898       9.415    1648.009      54.943  
        31.3        1.21      0.4801      0.4228      1.0642      10.122    1771.919      58.181  
        35.8        1.38      0.5398      0.4442      1.1366      10.811    1893.175      61.148  
        40.3        1.55      0.5932      0.4604      1.2067      11.476    2009.119      63.396  
        44.7        1.73      0.6396      0.4694      1.2663      12.049    2109.133      64.588  
        49.2        1.90      0.6833      0.4713      1.3102      12.463    2181.709      64.902  
        53.7        2.07      0.7183      0.4635      1.3369      12.717    2225.963      63.801  
        58.2        2.24      0.7514      0.4500      1.3442      12.789    2239.239      61.957  
        62.6        2.42      0.7818      0.4314      1.3345      12.691    2221.537      59.417  
        67.1        2.59      0.8028      0.4073      1.3138      12.502    2188.789      56.090  
        71.6        2.76      0.8219      0.3823      1.2858      12.225    2140.110      52.628  
        76.1        2.94      0.8393      0.3564      1.2468      11.856    2075.500      49.053  
        80.5        3.11      0.8550      0.3294      1.1976      11.392    1994.073      45.366  
