        90x9_2_1800_41_1940                                 (90x9_2_1800_41_1940.dat)

         PROP RPM =       900

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.0991      0.0411      14.215     995.709     167.663  
         4.5        0.06      0.1341      0.0973      0.0423      14.657    1025.801     164.695  
         8.9        0.12      0.2582      0.0953      0.0431      14.912    1044.388     161.345  
        13.4        0.17      0.3707      0.0930      0.0439      15.194    1063.860     157.366  
        17.9        0.23      0.4708      0.0902      0.0447      15.475    1083.331     152.690  
        22.4        0.29      0.5585      0.0870      0.0454      15.717    1101.033     147.182  
        26.8        0.35      0.6379      0.0833      0.0457      15.811    1107.228     140.843  
        31.3        0.41      0.7015      0.0788      0.0459      15.878    1111.654     133.379  
        35.8        0.47      0.7577      0.0738      0.0455      15.744    1101.918     124.971  
        40.3        0.52      0.8035      0.0682      0.0446      15.422    1079.791     115.417  
        44.7        0.58      0.8440      0.0619      0.0428      14.791    1036.422     104.694  
        49.2        0.64      0.8713      0.0546      0.0402      13.920     974.467      92.396  
        53.7        0.70      0.8930      0.0472      0.0370      12.799     896.581      79.830  
        58.2        0.76      0.9095      0.0396      0.0330      11.423     799.930      66.993  
        62.6        0.82      0.9201      0.0318      0.0283       9.781     684.959      53.887  
        67.1        0.87      0.9227      0.0240      0.0227       7.861     550.428      40.533  
        71.6        0.93      0.9102      0.0159      0.0163       5.651     395.805      26.955  
        76.1        0.99      0.8473      0.0078      0.0091       3.146     220.295      13.140  



         PROP RPM =       1080

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.0996      0.0418      25.023    1460.373     242.794  
         4.5        0.05      0.1129      0.0983      0.0423      25.305    1477.190     239.646  
         8.9        0.10      0.2193      0.0968      0.0429      25.654    1496.661     235.825  
        13.4        0.15      0.3182      0.0950      0.0435      26.043    1519.673     231.553  
