        83x39_6_400_41_390                                 (83x39_6_400_41_390.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4132      1.0109       2.561     807.188      24.976  
         4.5        0.28      0.1209      0.4364      1.0274       2.603     820.376      26.370  
         8.9        0.57      0.2471      0.4705      1.0837       2.745     865.249      28.438  
        13.4        0.85      0.3676      0.5128      1.1914       3.019     951.455      31.001  
        17.9        1.14      0.4814      0.5566      1.3162       3.335    1051.469      33.654  
        22.4        1.42      0.5783      0.5829      1.4343       3.636    1145.287      35.250  
        26.8        1.71      0.6588      0.5825      1.5098       3.826    1205.472      35.205  
        31.3        1.99      0.7228      0.5523      1.5220       3.857    1215.207      33.384  
        35.8        2.28      0.7730      0.5011      1.4770       3.741    1178.919      30.304  
        40.3        2.56      0.8096      0.4399      1.3917       3.528    1111.654      26.595  
        44.7        2.85      0.8398      0.3760      1.2748       3.229    1017.836      22.728  
        49.2        3.13      0.8630      0.3089      1.1208       2.840     894.810      18.675  
        53.7        3.42      0.8764      0.2388      0.9305       2.358     743.020      14.435  
        58.2        3.70      0.8712      0.1655      0.7027       1.781     561.049      10.000  
        62.6        3.98      0.8107      0.0888      0.4363       1.105     348.365       5.364  
        67.1        4.27      0.2813      0.0086      0.1309       0.332     104.439       0.521  



         PROP RPM =       240

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4135      1.0095       4.420    1160.333      35.969  
         4.5        0.24      0.1004      0.4321      1.0208       4.470    1173.609      37.611  
         8.9        0.47      0.2055      0.4585      1.0580       4.632    1216.093      39.904  
        13.4        0.71      0.3097      0.4914      1.1287       4.942    1297.519      42.759  
        17.9        0.95      0.4077      0.5290      1.2310       5.388    1415.234      46.041  
        22.4        1.19      0.4982      0.5624      1.3382       5.860    1539.145      48.941  
        26.8        1.42      0.5798      0.5841      1.4331       6.276    1648.009      50.829  
        31.3        1.66      0.6471      0.5849      1.5013       6.571    1725.895      50.919  
        35.8        1.90      0.7043      0.5659      1.5245       6.676    1753.333      49.256  
        40.3        2.13      0.7507      0.5298      1.5062       6.595    1732.091      46.108  
        44.7        2.37      0.7873      0.4821      1.4526       6.358    1670.136      41.972  
        49.2        2.61      0.8165      0.4306      1.3759       6.021    1581.628      37.453  
        53.7        2.85      0.8414      0.3768      1.2748       5.581    1465.684      32.800  
        58.2        3.08      0.8616      0.3211      1.1492       5.032    1321.416      27.944  
        62.6        3.32      0.8760      0.2634      0.9983       4.370    1147.942      22.931  
        67.1        3.56      0.8810      0.2034      0.8214       3.597     944.375      17.704  
        71.6        3.79      0.8671      0.1412      0.6178       2.705     710.449      12.290  
        76.1        4.03      0.7975      0.0766      0.3874       1.696     445.547       6.670  
        80.5        4.27      0.3184      0.0097      0.1298       0.568     149.224       0.843  



         PROP RPM =       280

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4135      1.0084       7.011    1578.088      48.986  
         4.5        0.20      0.0858      0.4290      1.0167       7.069    1591.364      50.829  
         8.9        0.41      0.1755      0.4504      1.0430       7.251    1632.078      53.347  
        13.4        0.61      0.2662      0.4767      1.0926       7.597    1709.964      56.495  
        17.9        0.81      0.3529      0.5073      1.1693       8.129    1829.449      60.114  
        22.4        1.02      0.4372      0.5407      1.2578       8.742    1967.521      64.071  
        26.8        1.22      0.5141      0.5686      1.3491       9.380    2111.788      67.375  
        31.3        1.42      0.5809      0.5849      1.4319       9.958    2241.894      69.264  
        35.8        1.63      0.6375      0.5860      1.4952      10.393    2339.252      69.421  
        40.3        1.83      0.6906      0.5744      1.5220      10.582    2381.736      68.072  
        44.7        2.03      0.7325      0.5473      1.5196      10.563    2377.310      64.857  
        49.2        2.24      0.7698      0.5116      1.4867      10.334    2325.976      60.609  
        53.7        2.44      0.7971      0.4682      1.4331       9.964    2242.779      55.483  
        58.2        2.64      0.8214      0.4236      1.3625       9.477    2133.030      50.177  
        62.6        2.85      0.8425      0.3775      1.2748       8.867    1995.843      44.737  
        67.1        3.05      0.8605      0.3299      1.1693       8.129    1829.449      39.094  
        71.6        3.25      0.8744      0.2808      1.0446       7.263    1634.733      33.272  
        76.1        3.46      0.8829      0.2301      0.9008       6.263    1409.924      27.269  
        80.5        3.66      0.8820      0.1778      0.7376       5.128    1154.137      21.065  
        85.0        3.86      0.8618      0.1238      0.5547       3.857     868.258      14.664  
        89.5        4.07      0.7859      0.0681      0.3520       2.447     550.870       8.062  
        94.0        4.27      0.3478      0.0105      0.1291       0.897     201.974       1.246  



         PROP RPM =       320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4135      1.0076      10.456    2059.569      64.003  
         4.5        0.18      0.0749      0.4271      1.0138      10.522    2071.960      66.071  
         8.9        0.36      0.1531      0.4446      1.0334      10.724    2112.673      68.814  
        13.4        0.53      0.2327      0.4666      1.0699      11.104    2187.019      72.186  
        17.9        0.71      0.3108      0.4918      1.1262      11.688    2302.079      76.143  
        22.4        0.89      0.3862      0.5209      1.1993      12.447    2451.657      80.594  
        26.8        1.07      0.4561      0.5476      1.2821      13.304    2620.706      84.775  
        31.3        1.25      0.5228      0.5713      1.3601      14.121    2780.019      88.372  
        35.8        1.42      0.5817      0.5852      1.4319      14.859    2926.942      90.576  
        40.3        1.60      0.6327      0.5880      1.4867      15.435    3040.231      90.958  
        44.7        1.78      0.6794      0.5798      1.5184      15.757    3103.072      89.699  
        49.2        1.96      0.7186      0.5597      1.5245      15.824    3115.463      86.619  
        53.7        2.13      0.7527      0.5314      1.5074      15.636    3080.945      82.235  
        58.2        2.31      0.7812      0.4965      1.4697      15.247    3003.058      76.795  
        62.6        2.49      0.8043      0.4581      1.4185      14.711    2898.619      70.860  
        67.1        2.67      0.8250      0.4186      1.3540      14.054    2767.628      64.790  
        71.6        2.85      0.8435      0.3782      1.2761      13.245    2608.315      58.518  
        76.1        3.02      0.8595      0.3367      1.1845      12.293    2420.679      52.088  
        80.5        3.20      0.8727      0.2939      1.0784      11.192    2204.721      45.479  
        85.0        3.38      0.8823      0.2500      0.9578       9.940    1957.785      38.690  
        89.5        3.56      0.8863      0.2049      0.8224       8.534    1680.757      31.698  
        94.0        3.74      0.8810      0.1584      0.6719       6.972    1373.636      24.527  
        98.4        3.91      0.8560      0.1107      0.5062       5.253    1034.652      17.133  
       102.9        4.09      0.7758      0.0617      0.3251       3.374     664.603       9.539  
       107.4        4.27      0.3719      0.0112      0.1286       1.334     262.779       1.733  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.4135      1.0068      14.872    2604.775      81.021  
         4.5        0.16      0.0665      0.4256      1.0118      14.952    2617.166      83.314  
         8.9        0.32      0.1356      0.4407      1.0269      15.180    2656.109      86.259  
        13.4        0.47      0.2064      0.4589      1.0548      15.583    2728.685      89.879  
        17.9        0.63      0.2769      0.4806      1.0977      16.226    2839.319      94.105  
        22.4        0.79      0.3446      0.5046      1.1572      17.098    2993.322      98.781  
        26.8        0.95      0.4098      0.5302      1.2274      18.131    3174.763     103.794  
        31.3        1.11      0.4744      0.5558      1.2968      19.150    3353.548     108.808  
        35.8        1.26      0.5295      0.5732      1.3686      20.236    3542.069     112.247  
        40.3        1.42      0.5824      0.5860      1.4319      21.148    3703.152     114.743  
        44.7        1.58      0.6290      0.5895      1.4818      21.899    3832.373     115.417  
        49.2        1.74      0.6695      0.5829      1.5135      22.368    3916.455     114.136  
        53.7        1.90      0.7070      0.5686      1.5257      22.543    3945.663     111.325  
        58.2        2.06      0.7392      0.5461      1.5184      22.435    3927.076     106.919  
        62.6        2.21      0.7680      0.5178      1.4928      22.060    3861.580     101.434  
        67.1        2.37      0.7898      0.4845      1.4550      21.497    3763.337      94.869  
        71.6        2.53      0.8097      0.4500      1.4063      20.772    3637.657      88.148  
        76.1        2.69      0.8278      0.4151      1.3467      19.914    3485.424      81.246  
