        34x10_6_2000_51_210                                 (34x10_6_2000_51_210.dat)

         PROP RPM =       1000

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3437      0.5153       1.883     118.689      14.624  
         4.5        0.14      0.0930      0.3507      0.5242       1.915     120.724      14.921  
         8.9        0.28      0.1855      0.3595      0.5387       1.967     123.999      15.296  
        13.4        0.42      0.2755      0.3701      0.5601       2.046     128.955      15.750  
        17.9        0.56      0.3626      0.3820      0.5854       2.139     134.797      16.254  
        22.4        0.69      0.4483      0.3926      0.6083       2.222     140.107      16.703  
        26.8        0.83      0.5273      0.3988      0.6305       2.304     145.152      16.969  
        31.3        0.97      0.5973      0.3988      0.6492       2.372     149.489      16.962  
        35.8        1.11      0.6577      0.3915      0.6613       2.417     152.233      16.649  
        40.3        1.25      0.7090      0.3765      0.6641       2.426     152.941      16.020  
        44.7        1.39      0.7545      0.3553      0.6543       2.391     150.640      15.118  
        49.2        1.53      0.7921      0.3281      0.6330       2.313     145.772      13.958  
        53.7        1.67      0.8249      0.2972      0.6008       2.195     138.337      12.646  
        58.2        1.81      0.8499      0.2628      0.5585       2.040     128.601      11.180  
        62.6        1.95      0.8689      0.2268      0.5077       1.855     116.918       9.649  
        67.1        2.08      0.8825      0.1898      0.4482       1.637     103.200       8.073  
        71.6        2.22      0.8886      0.1517      0.3795       1.387      87.383       6.454  
        76.1        2.36      0.8823      0.1126      0.3015       1.101      69.408       4.791  
        80.5        2.50      0.8478      0.0725      0.2138       0.781      49.219       3.084  
        85.0        2.64      0.7103      0.0313      0.1163       0.425      26.774       1.331  



         PROP RPM =       1200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3439      0.5137       3.243     170.377      21.069  
         4.5        0.12      0.0777      0.3496      0.5208       3.287     172.678      21.420  
         8.9        0.23      0.1554      0.3566      0.5315       3.355     176.218      21.847  
        13.4        0.35      0.2318      0.3649      0.5467       3.452     181.263      22.355  
        17.9        0.46      0.3057      0.3744      0.5673       3.581     188.078      22.931  
        22.4        0.58      0.3777      0.3842      0.5891       3.719     195.336      23.538  
        26.8        0.69      0.4500      0.3930      0.6070       3.831     201.266      24.100  
        31.3        0.81      0.5137      0.3980      0.6282       3.965     208.258      24.392  
        35.8        0.93      0.5756      0.4000      0.6435       4.062     213.391      24.504  
        40.3        1.04      0.6307      0.3969      0.6557       4.140     217.374      24.324  
        44.7        1.16      0.6789      0.3884      0.6626       4.184     219.676      23.807  
        49.2        1.27      0.7206      0.3749      0.6626       4.183     219.676      22.975  
        53.7        1.39      0.7565      0.3564      0.6546       4.132     217.020      21.836  
        58.2        1.51      0.7891      0.3342      0.6377       4.026     211.444      20.480  
        62.6        1.62      0.8158      0.3086      0.6133       3.872     203.390      18.911  
        67.1        1.74      0.8406      0.2813      0.5814       3.670     192.769      17.238  
        71.6        1.85      0.8588      0.2518      0.5432       3.429     180.113      15.429  
        76.1        1.97      0.8739      0.2215      0.4991       3.150     165.420      13.574  
        80.5        2.08      0.8852      0.1906      0.4487       2.832     148.781      11.677  
        85.0        2.20      0.8916      0.1589      0.3919       2.474     129.929       9.734  
        89.5        2.32      0.8909      0.1265      0.3288       2.076     108.953       7.749  
        94.0        2.43      0.8770      0.0933      0.2587       1.633      85.799       5.719  
        98.4        2.55      0.8323      0.0595      0.1820       1.149      60.353       3.644  
       102.9        2.66      0.6739      0.0249      0.0983       0.621      32.606       1.524  



         PROP RPM =       1400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3440      0.5125       5.137     231.270      28.686  
         4.5        0.10      0.0668      0.3488      0.5182       5.195     233.925      29.090  
         8.9        0.20      0.1337      0.3546      0.5266       5.280     237.643      29.562  
        13.4        0.30      0.1999      0.3613      0.5383       5.396     242.864      30.124  
        17.9        0.40      0.2647      0.3690      0.5535       5.549     249.768      30.776  
        22.4        0.50      0.3291      0.3779      0.5700       5.714     257.203      31.518  
        26.8        0.60      0.3917      0.3866      0.5879       5.892     265.257      32.238  
        31.3        0.69      0.4513      0.3938      0.6060       6.075     273.488      32.822  
        35.8        0.79      0.5070      0.3984      0.6239       6.255     281.542      33.227  
        40.3        0.89      0.5582      0.4004      0.6405       6.421     289.065      33.384  
        44.7        0.99      0.6089      0.3996      0.6512       6.527     293.845      33.317  
        49.2        1.09      0.6542      0.3949      0.6595       6.610     297.562      32.957  
        53.7        1.19      0.6912      0.3856      0.6646       6.662     299.952      32.170  
        58.2        1.29      0.7268      0.3734      0.6629       6.645     299.155      31.136  
        62.6        1.39      0.7580      0.3575      0.6553       6.570     295.703      29.810  
        67.1        1.49      0.7852      0.3385      0.6417       6.433     289.596      28.236  
        71.6        1.59      0.8107      0.3175      0.6221       6.236     280.746      26.483  
        76.1        1.69      0.8319      0.2944      0.5971       5.985     269.417      24.549  
        80.5        1.79      0.8502      0.2698      0.5668       5.682     255.787      22.503  
        85.0        1.89      0.8650      0.2442      0.5322       5.336     240.209      20.361  
        89.5        1.99      0.8775      0.2181      0.4933       4.944     222.596      18.183  
        94.0        2.08      0.8872      0.1914      0.4497       4.507     202.948      15.961  
        98.4        2.18      0.8936      0.1642      0.4012       4.023     181.086      13.695  
       102.9        2.28      0.8953      0.1365      0.3481       3.489     157.101      11.384  
       107.4        2.38      0.8895      0.1083      0.2899       2.907     130.903       9.031  
       111.8        2.48      0.8696      0.0795      0.2268       2.274     102.403       6.630  



         PROP RPM =       1600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3441      0.5115       7.655     301.545      37.476  
         4.5        0.09      0.0586      0.3483      0.5164       7.727     304.377      37.948  
         8.9        0.17      0.1172      0.3532      0.5232       7.830     308.448      38.465  
        13.4        0.26      0.1756      0.3589      0.5325       7.967     313.847      39.094  
        17.9        0.35      0.2331      0.3653      0.5443       8.145     320.840      39.791  
        22.4        0.43      0.2892      0.3723      0.5591       8.367     329.602      40.556  
        26.8        0.52      0.3451      0.3802      0.5740       8.589     338.364      41.410  
        31.3        0.61      0.3999      0.3880      0.5897       8.824     347.569      42.242  
        35.8        0.69      0.4524      0.3942      0.6054       9.059     356.862      42.939  
        40.3        0.78      0.5019      0.3988      0.6209       9.291     365.978      43.433  
        44.7        0.87      0.5480      0.4011      0.6354       9.508     374.564      43.680  
        49.2        0.96      0.5906      0.4008      0.6483       9.701     382.087      43.658  
        53.7        1.04      0.6333      0.3988      0.6561       9.818     386.689      43.433  
        58.2        1.13      0.6684      0.3926      0.6631       9.922     390.849      42.759  
        62.6        1.22      0.7031      0.3845      0.6649       9.949     391.911      41.882  
        67.1        1.30      0.7313      0.3725      0.6636       9.929     391.114      40.578  
        71.6        1.39      0.7590      0.3586      0.6565       9.823     386.955      39.072  
        76.1        1.48      0.7835      0.3422      0.6448       9.650     380.140      37.273  
        80.5        1.56      0.8054      0.3240      0.6288       9.410     370.669      35.295  
        85.0        1.65      0.8247      0.3042      0.6086       9.107     358.721      33.137  
        89.5        1.74      0.8430      0.2834      0.5840       8.738     344.206      30.866  
        94.0        1.82      0.8571      0.2612      0.5558       8.317     327.655      28.461  
        98.4        1.91      0.8695      0.2386      0.5243       7.846     309.068      25.988  
       102.9        2.00      0.8802      0.2156      0.4894       7.323     288.446      23.493  
       107.4        2.08      0.8888      0.1922      0.4509       6.747     265.788      20.941  
       111.8        2.17      0.8949      0.1684      0.4086       6.115     240.917      18.349  



         PROP RPM =       1800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3442      0.5108      10.881     381.025      47.457  
         4.5        0.08      0.0522      0.3479      0.5149      10.971     384.122      47.952  
         8.9        0.15      0.1044      0.3522      0.5207      11.094     388.459      48.559  
        13.4        0.23      0.1565      0.3570      0.5282      11.255     394.035      49.211  
        17.9        0.31      0.2081      0.3625      0.5378      11.459     401.204      49.975  
        22.4        0.39      0.2588      0.3685      0.5496      11.710     409.967      50.784  
        26.8        0.46      0.3080      0.3750      0.5639      12.013     420.587      51.706  
        31.3        0.54      0.3575      0.3820      0.5773      12.300     430.677      52.650  
        35.8        0.62      0.4062      0.3887      0.5913      12.596     441.033      53.617  
        40.3        0.69      0.4532      0.3946      0.6052      12.893     451.388      54.404  
        44.7        0.77      0.4979      0.3992      0.6188      13.185     461.655      55.011  
        49.2        0.85      0.5399      0.4015      0.6318      13.464     471.302      55.370  
        53.7        0.93      0.5791      0.4023      0.6436      13.719     480.153      55.460  
        58.2        1.00      0.6153      0.4008      0.6536      13.920     487.588      55.236  
        62.6        1.08      0.6485      0.3969      0.6614      14.094     493.429      54.719  
        67.1        1.16      0.6823      0.3918      0.6648      14.161     495.907      53.999  
        71.6        1.24      0.7098      0.3830      0.6664      14.201     497.146      52.785  
        76.1        1.31      0.7348      0.3722      0.6647      14.161     495.819      51.301  
        80.5        1.39      0.7597      0.3598      0.6580      14.014     490.862      49.593  
        85.0        1.47      0.7820      0.3455      0.6480      13.813     483.428      47.637  
        89.5        1.54      0.8005      0.3291      0.6347      13.517     473.515      45.366  
        94.0        1.62      0.8189      0.3120      0.6176      13.158     460.770      43.006  
        98.4        1.70      0.8362      0.2941      0.5972      12.726     445.547      40.533  
       102.9        1.78      0.8502      0.2747      0.5737      12.223     428.022      37.880  
       107.4        1.85      0.8623      0.2548      0.5476      11.666     408.462      35.138  
       111.8        1.93      0.8730      0.2346      0.5186      11.050     386.866      32.350  



         PROP RPM =       2000

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3442      0.5101      14.912     469.709      58.585  
         4.5        0.07      0.0470      0.3476      0.5137      15.019     473.161      59.147  
         8.9        0.14      0.0941      0.3513      0.5187      15.154     477.763      59.799  
        13.4        0.21      0.1412      0.3556      0.5250      15.341     483.605      60.519  
        17.9        0.28      0.1879      0.3603      0.5329      15.583     490.862      61.328  
        22.4        0.35      0.2340      0.3655      0.5427      15.864     499.802      62.205  
        26.8        0.42      0.2791      0.3711      0.5543      16.200     510.423      63.171  
        31.3        0.49      0.3231      0.3772      0.5678      16.602     522.991      64.205  
        35.8        0.56      0.3674      0.3835      0.5801      16.950     534.231      65.262  
        40.3        0.63      0.4113      0.3899      0.5926      17.313     545.737      66.341  
        44.7        0.69      0.4538      0.3953      0.6050      17.688     557.243      67.263  
        49.2        0.76      0.4946      0.3996      0.6175      18.050     568.660      68.005  
        53.7        0.83      0.5290      0.4011      0.6324      18.479     582.468      68.297  
        58.2        0.90      0.5653      0.4023      0.6430      18.788     592.292      68.499  
        62.6        0.97      0.5993      0.4019      0.6525      19.069     600.966      68.432  
        67.1        1.04      0.6347      0.4008      0.6580      19.230     606.011      68.207  
        71.6        1.11      0.6637      0.3965      0.6638      19.405     611.410      67.465  
        76.1        1.18      0.6904      0.3903      0.6674      19.512     614.684      66.409  
        80.5        1.25      0.7149      0.3820      0.6682      19.525     615.481      65.015  
        85.0        1.32      0.7398      0.3729      0.6653      19.445     612.649      63.464  
        89.5        1.39      0.7602      0.3611      0.6599      19.284     607.781      61.463  
        94.0        1.46      0.7807      0.3484      0.6512      19.029     599.727      59.305  
        98.4        1.53      0.7977      0.3338      0.6396      18.694     589.106      56.809  
       102.9        1.60      0.8148      0.3188      0.6251      18.265     575.741      54.246  
       107.4        1.67      0.8296      0.3025      0.6081      17.769     559.987      51.481  
       111.8        1.74      0.8442      0.2858      0.5880      17.178     541.577      48.649  



         PROP RPM =       2200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3443      0.5094      19.820     567.775      70.905  
         4.5        0.06      0.0428      0.3473      0.5127      19.941     571.404      71.534  
         8.9        0.13      0.0857      0.3507      0.5171      20.115     576.272      72.231  
        13.4        0.19      0.1285      0.3545      0.5226      20.330     582.291      72.995  
        17.9        0.25      0.1712      0.3586      0.5293      20.585     589.814      73.850  
