        62x20_2_400_21_80                                 (62x20_2_400_21_80.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2875      0.4870       0.287      90.455       5.411  
         4.5        0.38      0.2272      0.3084      0.5171       0.305      96.031       5.805  
         8.9        0.76      0.4469      0.3357      0.5724       0.337     106.297       6.317  
        13.4        1.14      0.6224      0.3429      0.6297       0.371     116.918       6.452  
        17.9        1.52      0.7490      0.3158      0.6427       0.379     119.308       5.944  
        22.4        1.90      0.8363      0.2558      0.5826       0.343     108.245       4.813  
        26.8        2.29      0.8831      0.1797      0.4653       0.274      86.401       3.383  
        31.3        2.67      0.8858      0.0969      0.2919       0.172      54.193       1.824  
        35.8        3.05      0.3770      0.0071      0.0576       0.034      10.692       0.134  



         PROP RPM =       240

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2877      0.4861       0.495     130.017       7.796  
         4.5        0.32      0.1902      0.3041      0.5077       0.517     135.770       8.241  
         8.9        0.64      0.3790      0.3283      0.5501       0.560     147.099       8.898  
        13.4        0.95      0.5432      0.3435      0.6024       0.613     161.084       9.309  
        17.9        1.27      0.6721      0.3386      0.6399       0.652     171.085       9.177  
        22.4        1.59      0.7675      0.3084      0.6378       0.649     170.554       8.356  
        26.8        1.90      0.8380      0.2562      0.5824       0.593     155.773       6.942  
        31.3        2.22      0.8793      0.1932      0.4883       0.497     130.549       5.236  
        35.8        2.54      0.8968      0.1257      0.3558       0.362      95.146       3.404  
        40.3        2.86      0.8368      0.0533      0.1820       0.185      48.670       1.445  



         PROP RPM =       280

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2878      0.4853       0.785     176.661      10.615  
         4.5        0.27      0.1634      0.3013      0.5020       0.812     182.679      11.115  
         8.9        0.54      0.3267      0.3216      0.5358       0.866     194.982      11.861  
        13.4        0.82      0.4755      0.3385      0.5812       0.940     211.533      12.486  
        17.9        1.09      0.6020      0.3443      0.6226       1.007     226.579      12.699  
        22.4        1.36      0.7026      0.3327      0.6441       1.042     234.456      12.270  
        26.8        1.63      0.7803      0.3025      0.6329       1.023     230.385      11.157  
        31.3        1.90      0.8392      0.2565      0.5823       0.942     211.887       9.462  
        35.8        2.18      0.8761      0.2027      0.5038       0.815     183.387       7.479  
        40.3        2.45      0.8975      0.1457      0.3976       0.643     144.710       5.375  
        44.7        2.72      0.8868      0.0852      0.2614       0.423      95.146       3.143  
        49.2        2.99      0.6748      0.0211      0.0938       0.152      34.128       0.780  



         PROP RPM =       320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2878      0.4847       1.170     230.385      13.866  
         4.5        0.24      0.1431      0.2993      0.4980       1.202     236.757      14.421  
         8.9        0.48      0.2859      0.3162      0.5266       1.271     250.388      15.233  
        13.4        0.71      0.4223      0.3331      0.5636       1.360     267.912      16.049  
        17.9        0.95      0.5453      0.3441      0.6011       1.451     285.791      16.580  
        22.4        1.19      0.6459      0.3430      0.6322       1.526     300.571      16.523  
        26.8        1.43      0.7272      0.3277      0.6440       1.554     306.147      15.791  
        31.3        1.67      0.7901      0.2979      0.6285       1.517     298.801      14.354  
        35.8        1.90      0.8402      0.2568      0.5821       1.405     276.763      12.371  
        40.3        2.14      0.8733      0.2099      0.5152       1.243     244.900      10.114  
        44.7        2.38      0.8956      0.1605      0.4269       1.030     202.948       7.733  
        49.2        2.62      0.8999      0.1086      0.3160       0.763     150.197       5.229  
        53.7        2.86      0.8489      0.0539      0.1813       0.438      86.215       2.597  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2879      0.4841       1.664     291.278      17.555  
         4.5        0.21      0.1273      0.2979      0.4952       1.702     298.005      18.162  
         8.9        0.42      0.2554      0.3125      0.5180       1.780     311.635      19.057  
        13.4        0.64      0.3811      0.3289      0.5480       1.883     329.779      20.053  
        17.9        0.85      0.4952      0.3411      0.5832       2.005     350.932      20.799  
        22.4        1.06      0.5924      0.3452      0.6167       2.120     371.112      21.051  
        26.8        1.27      0.6753      0.3396      0.6386       2.195     384.299      20.707  
        31.3        1.48      0.7414      0.3220      0.6435       2.211     387.220      19.635  
        35.8        1.69      0.7986      0.2946      0.6248       2.147     375.891      17.967  
        40.3        1.90      0.8411      0.2570      0.5823       2.001     350.313      15.674  
        44.7        2.12      0.8710      0.2155      0.5237       1.800     315.087      13.140  
        49.2        2.33      0.8929      0.1720      0.4484       1.541     269.771      10.485  
        53.7        2.54      0.9031      0.1264      0.3554       1.222     213.834       7.706  
        58.2        2.75      0.8878      0.0787      0.2440       0.839     146.834       4.800  
        62.6        2.96      0.7561      0.0289      0.1134       0.390      68.213       1.764  



         PROP RPM =       400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2879      0.4838       2.281     359.340      21.676  
         4.5        0.19      0.1146      0.2967      0.4931       2.325     366.332      22.337  
         8.9        0.38      0.2294      0.3091      0.5135       2.421     381.379      23.268  
        13.4        0.57      0.3435      0.3238      0.5388       2.540     400.231      24.369  
        17.9        0.76      0.4511      0.3368      0.5689       2.682     422.623      25.358  
        22.4        0.95      0.5467      0.3446      0.6004       2.831     445.989      25.943  
        26.8        1.14      0.6277      0.3444      0.6272       2.957     465.903      25.920  
        31.3        1.33      0.6976      0.3359      0.6420       3.027     476.878      25.291  
        35.8        1.52      0.7545      0.3176      0.6414       3.024     476.524      23.897  
        40.3        1.71      0.8049      0.2918      0.6216       2.930     461.743      21.966  
        44.7        1.90      0.8417      0.2573      0.5824       2.745     432.536      19.370  
        49.2        2.10      0.8691      0.2200      0.5304       2.501     393.947      16.559  
        53.7        2.29      0.8902      0.1810      0.4649       2.191     345.356      13.628  
        58.2        2.48      0.9030      0.1405      0.3853       1.817     286.233      10.575  
        62.6        2.67      0.9010      0.0983      0.2909       1.371     216.047       7.396  
        67.1        2.86      0.8572      0.0543      0.1811       0.853     134.443       4.087  
        71.6        3.05      0.4734      0.0086      0.0553       0.261      41.067       0.646  



         PROP RPM =       440

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2880      0.4834       3.033     434.483      26.235  
         4.5        0.17      0.1042      0.2958      0.4914       3.084     441.741      26.955  
         8.9        0.35      0.2089      0.3067      0.5084       3.190     456.876      27.921  
        13.4        0.52      0.3144      0.3205      0.5297       3.323     475.993      29.203  
        17.9        0.69      0.4126      0.3323      0.5579       3.501     501.483      30.282  
        22.4        0.87      0.5051      0.3420      0.5862       3.678     526.885      31.136  
        26.8        1.04      0.5862      0.3459      0.6132       3.847     551.047      31.518  
        31.3        1.21      0.6551      0.3426      0.6340       3.979     569.900      31.203  
        35.8        1.39      0.7154      0.3322      0.6434       4.038     578.308      30.259  
