        34x16_6_1200_51_90                                 (34x16_6_1200_51_90.dat)

         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3746      0.9296       0.734      77.055       5.737  
         4.5        0.23      0.0965      0.3903      0.9370       0.739      77.665       5.980  
         8.9        0.46      0.1980      0.4128      0.9658       0.762      80.055       6.326  
        13.4        0.69      0.3000      0.4418      1.0229       0.807      84.790       6.765  
        17.9        0.93      0.3952      0.4748      1.1129       0.878      92.225       7.273  
        22.4        1.16      0.4847      0.5085      1.2144       0.958     100.633       7.787  
        26.8        1.39      0.5674      0.5341      1.3077       1.032     108.422       8.181  
        31.3        1.62      0.6366      0.5422      1.3808       1.089     114.440       8.304  
        35.8        1.85      0.6929      0.5294      1.4149       1.117     117.272       8.107  
        40.3        2.08      0.7424      0.5008      1.4063       1.110     116.564       7.673  
        44.7        2.32      0.7817      0.4597      1.3625       1.075     112.936       7.043  
        49.2        2.55      0.8106      0.4124      1.2955       1.022     107.360       6.315  
        53.7        2.78      0.8346      0.3629      1.2085       0.954     100.190       5.560  
        58.2        3.01      0.8532      0.3116      1.0994       0.868      91.163       4.773  
        62.6        3.24      0.8651      0.2582      0.9679       0.764      80.223       3.957  
        67.1        3.47      0.8669      0.2029      0.8130       0.642      67.390       3.107  
        71.6        3.71      0.8496      0.1455      0.6345       0.501      52.591       2.229  
        76.1        3.94      0.7837      0.0860      0.4319       0.341      35.801       1.317  
        80.5        4.17      0.4944      0.0243      0.2048       0.162      16.976       0.372  



         PROP RPM =       720

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3748      0.9278       1.265     110.723       8.266  
         4.5        0.19      0.0802      0.3875      0.9324       1.271     111.342       8.549  
         8.9        0.39      0.1644      0.4050      0.9512       1.297     113.555       8.934  
        13.4        0.58      0.2502      0.4271      0.9882       1.348     117.980       9.422  
        17.9        0.77      0.3341      0.4531      1.0467       1.427     124.973       9.991  
        22.4        0.96      0.4140      0.4821      1.1236       1.533     134.089      10.633  
        26.8        1.16      0.4866      0.5093      1.2120       1.652     144.710      11.234  
        31.3        1.35      0.5545      0.5306      1.2931       1.763     154.357      11.708  
        35.8        1.54      0.6173      0.5430      1.3589       1.852     162.146      11.978  
        40.3        1.74      0.6668      0.5387      1.4027       1.914     167.456      11.881  
        44.7        1.93      0.7137      0.5232      1.4149       1.930     168.961      11.544  
        49.2        2.12      0.7510      0.4957      1.4015       1.911     167.279      10.935  
        53.7        2.32      0.7838      0.4612      1.3625       1.857     162.588      10.170  
        58.2        2.51      0.8082      0.4217      1.3089       1.785     156.216       9.298  
        62.6        2.70      0.8293      0.3807      1.2407       1.691     148.073       8.399  
        67.1        2.89      0.8470      0.3386      1.1572       1.578     138.160       7.468  
        71.6        3.09      0.8609      0.2951      1.0586       1.443     126.389       6.510  
        76.1        3.28      0.8698      0.2503      0.9440       1.287     112.670       5.521  
        80.5        3.47      0.8717      0.2041      0.8132       1.109      97.093       4.501  
        85.0        3.67      0.8614      0.1564      0.6658       0.908      79.471       3.451  
        89.5        3.86      0.8257      0.1073      0.5017       0.684      59.884       2.367  
        94.0        4.05      0.7175      0.0567      0.3205       0.437      38.262       1.252  
        98.4        4.25      0.1611      0.0046      0.1222       0.167      14.586       0.102  



         PROP RPM =       840

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3750      0.9264       2.006     150.463      11.258  
         4.5        0.17      0.0686      0.3857      0.9295       2.013     150.994      11.580  
         8.9        0.33      0.1404      0.4000      0.9424       2.041     153.118      12.005  
        13.4        0.50      0.2140      0.4174      0.9681       2.096     157.278      12.533  
        17.9        0.66      0.2875      0.4384      1.0085       2.185     163.827      13.156  
        22.4        0.83      0.3581      0.4612      1.0657       2.308     173.121      13.853  
        26.8        0.99      0.4257      0.4864      1.1343       2.455     184.273      14.608  
        31.3        1.16      0.4880      0.5101      1.2102       2.620     196.575      15.314  
        35.8        1.32      0.5482      0.5298      1.2785       2.769     207.816      15.907  
        40.3        1.49      0.6015      0.5414      1.3406       2.902     217.728      16.260  
        44.7        1.65      0.6479      0.5430      1.3869       3.003     225.251      16.305  
        49.2        1.82      0.6909      0.5356      1.4112       3.055     229.234      16.081  
        53.7        1.99      0.7272      0.5178      1.4136       3.062     229.677      15.550  
        58.2        2.15      0.7582      0.4926      1.3978       3.025     227.022      14.790  
        62.6        2.32      0.7854      0.4624      1.3625       2.952     221.446      13.877  
        67.1        2.48      0.8065      0.4283      1.3175       2.854     214.100      12.861  
        71.6        2.65      0.8252      0.3934      1.2627       2.733     205.072      11.816  
        76.1        2.81      0.8416      0.3579      1.1958       2.590     194.274      10.744  
        80.5        2.98      0.8554      0.3211      1.1179       2.421     181.617       9.642  
        85.0        3.14      0.8663      0.2835      1.0284       2.227     167.102       8.511  
        89.5        3.31      0.8735      0.2448      0.9272       2.008     150.640       7.349  
        94.0        3.47      0.8754      0.2051      0.8139       1.762     132.230       6.158  
        98.4        3.64      0.8690      0.1644      0.6883       1.490     111.873       4.935  
       102.9        3.80      0.8472      0.1226      0.5505       1.192      89.393       3.680  
       107.4        3.97      0.7909      0.0797      0.4000       0.866      64.991       2.392  
       111.8        4.14      0.6229      0.0357      0.2369       0.513      38.501       1.072  



         PROP RPM =       960

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3751      0.9251       2.990     196.310      14.709  
         4.5        0.14      0.0600      0.3843      0.9275       2.997     196.752      15.071  
         8.9        0.29      0.1224      0.3961      0.9368       3.028     198.788      15.534  
        13.4        0.43      0.1867      0.4108      0.9555       3.088     202.771      16.105  
        17.9        0.58      0.2515      0.4279      0.9849       3.184     208.966      16.775  
        22.4        0.72      0.3152      0.4469      1.0264       3.318     217.817      17.531  
        26.8        0.87      0.3759      0.4678      1.0810       3.495     229.411      18.349  
        31.3        1.01      0.4345      0.4899      1.1425       3.693     242.422      19.214  
        35.8        1.16      0.4892      0.5108      1.2087       3.906     256.495      20.026  
        40.3        1.30      0.5434      0.5290      1.2688       4.101     269.240      20.754  
        44.7        1.45      0.5881      0.5395      1.3272       4.290     281.631      21.150  
        49.2        1.59      0.6318      0.5442      1.3723       4.433     291.101      21.346  
        53.7        1.74      0.6700      0.5411      1.4027       4.533     297.562      21.211  
        58.2        1.88      0.7061      0.5310      1.4149       4.573     300.217      20.820  
        62.6        2.03      0.7370      0.5135      1.4124       4.563     299.598      20.138  
        67.1        2.17      0.7644      0.4911      1.3954       4.509     295.969      19.255  
        71.6        2.32      0.7866      0.4632      1.3637       4.409     289.508      18.169  
        76.1        2.46      0.8051      0.4337      1.3260       4.285     281.277      17.007  
        80.5        2.61      0.8219      0.4035      1.2785       4.133     271.364      15.818  
        85.0        2.75      0.8370      0.3723      1.2237       3.955     259.592      14.601  
        89.5        2.89      0.8502      0.3406      1.1597       3.748     246.051      13.356  
        94.0        3.04      0.8615      0.3081      1.0871       3.513     230.650      12.081  
        98.4        3.18      0.8704      0.2749      1.0056       3.251     213.391      10.780  
       102.9        3.33      0.8764      0.2408      0.9149       2.957     194.097       9.444  
       107.4        3.47      0.8784      0.2061      0.8149       2.634     172.944       8.082  
       111.8        3.62      0.8743      0.1705      0.7056       2.281     149.755       6.686  



         PROP RPM =       1080

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3752      0.9242       4.254     248.175      18.623  
         4.5        0.13      0.0533      0.3833      0.9259       4.260     248.617      19.023  
         8.9        0.26      0.1085      0.3934      0.9329       4.294     250.565      19.527  
        13.4        0.39      0.1654      0.4058      0.9471       4.358     254.370      20.138  
        17.9        0.51      0.2231      0.4201      0.9692       4.460     260.300      20.851  
        22.4        0.64      0.2806      0.4364      1.0006       4.605     268.709      21.658  
        26.8        0.77      0.3365      0.4542      1.0419       4.795     279.772      22.548  
        31.3        0.90      0.3896      0.4732      1.0937       5.033     293.756      23.470  
        35.8        1.03      0.4414      0.4926      1.1489       5.288     308.537      24.459  
        40.3        1.16      0.4902      0.5112      1.2076       5.557     324.291      25.381  
        44.7        1.29      0.5353      0.5263      1.2651       5.823     339.780      26.123  
        49.2        1.42      0.5806      0.5387      1.3138       6.045     352.791      26.752  
        53.7        1.54      0.6175      0.5438      1.3601       6.257     365.182      26.977  
        58.2        1.67      0.6543      0.5442      1.3917       6.402     373.590      27.000  
        62.6        1.80      0.6870      0.5380      1.4112       6.493     378.900      26.707  
        67.1        1.93      0.7179      0.5267      1.4161       6.519     380.405      26.145  
        71.6        2.06      0.7430      0.5093      1.4112       6.492     378.900      25.269  
        76.1        2.19      0.7677      0.4891      1.3930       6.413     374.210      24.279  
        80.5        2.32      0.7875      0.4643      1.3662       6.285     366.775      23.043  
        85.0        2.44      0.8041      0.4380      1.3321       6.128     357.659      21.741  
        89.5        2.57      0.8193      0.4112      1.2919       5.943     346.861      20.408  
        94.0        2.70      0.8331      0.3838      1.2444       5.727     334.293      19.046  
        98.4        2.83      0.8456      0.3558      1.1909       5.481     319.866      17.656  
       102.9        2.96      0.8566      0.3272      1.1303       5.202     303.581      16.240  
       107.4        3.09      0.8661      0.2981      1.0627       4.891     285.437      14.792  
       111.8        3.22      0.8736      0.2683      0.9880       4.546     265.345      13.318  



         PROP RPM =       1200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3753      0.9233       5.829     306.147      22.998  
         4.5        0.12      0.0479      0.3825      0.9245       5.836     306.590      23.448  
         8.9        0.23      0.0975      0.3915      0.9301       5.872     308.360      23.987  
        13.4        0.35      0.1484      0.4019      0.9411       5.941     311.989      24.639  
        17.9        0.46      0.2003      0.4143      0.9583       6.049     317.742      25.381  
        22.4        0.58      0.2523      0.4283      0.9827       6.204     325.796      26.235  
        26.8        0.69      0.3037      0.4434      1.0149       6.406     336.505      27.179  
        31.3        0.81      0.3534      0.4601      1.0552       6.661     349.870      28.191  
        35.8        0.93      0.4005      0.4775      1.1041       6.971     366.067      29.248  
        40.3        1.04      0.4468      0.4949      1.1543       7.287     382.706      30.327  
        44.7        1.16      0.4910      0.5116      1.2068       7.618     400.142      31.361  
        49.2        1.27      0.5323      0.5259      1.2578       7.943     417.136      32.215  
        53.7        1.39      0.5745      0.5387      1.3028       8.224     431.916      33.002  
        58.2        1.51      0.6089      0.5442      1.3455       8.493     446.078      33.339  
        62.6        1.62      0.6403      0.5453      1.3808       8.718     457.938      33.429  
        67.1        1.74      0.6719      0.5430      1.4027       8.859     465.284      33.249  
        71.6        1.85      0.7002      0.5349      1.4161       8.937     469.355      32.777  
        76.1        1.97      0.7255      0.5225      1.4173       8.950     470.063      32.013  
        80.5        2.08      0.7494      0.5070      1.4100       8.899     467.319      31.046  
        85.0        2.20      0.7702      0.4876      1.3930       8.793     461.832      29.877  
        89.5        2.32      0.7882      0.4655      1.3674       8.633     453.424      28.528  
        94.0        2.43      0.8032      0.4418      1.3369       8.443     443.422      27.067  
        98.4        2.55      0.8170      0.4178      1.3016       8.220     431.739      25.583  
       102.9        2.66      0.8298      0.3930      1.2614       7.964     418.286      24.077  
       107.4        2.78      0.8416      0.3680      1.2154       7.672     402.974      22.548  
       111.8        2.89      0.8522      0.3426      1.1637       7.346     385.804      20.990  



         PROP RPM =       1320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3754      0.9227       7.752     370.138      27.831  
         4.5        0.11      0.0435      0.3819      0.9236       7.760     370.492      28.303  
         8.9        0.21      0.0884      0.3899      0.9279       7.797     372.262      28.888  
        13.4        0.32      0.1345      0.3992      0.9367       7.870     375.803      29.585  
        17.9        0.42      0.1816      0.4097      0.9505       7.986     381.290      30.394  
        22.4        0.53      0.2290      0.4221      0.9698       8.149     389.079      31.271  
        26.8        0.63      0.2762      0.4353      0.9954       8.364     399.346      32.260  
        31.3        0.74      0.3224      0.4496      1.0277       8.635     412.268      33.339  
        35.8        0.84      0.3670      0.4651      1.0668       8.963     427.934      34.463  
        40.3        0.95      0.4116      0.4818      1.1092       9.320     445.016      35.722  
        44.7        1.05      0.4513      0.4969      1.1587       9.736     464.841      36.824  
        49.2        1.16      0.4917      0.5120      1.2060      10.134     483.870      37.970  
        53.7        1.26      0.5297      0.5252      1.2529      10.524     502.545      38.937  
        58.2        1.37      0.5650      0.5356      1.2968      10.900     520.424      39.701  
        62.6        1.47      0.5975      0.5426      1.3382      11.242     536.798      40.218  
        67.1        1.58      0.6314      0.5473      1.3686      11.497     548.923      40.556  
        71.6        1.68      0.6583      0.5453      1.3954      11.725     559.810      40.443  
        76.1        1.79      0.6860      0.5411      1.4112      11.856     566.094      40.106  
        80.5        1.89      0.7110      0.5321      1.4185      11.920     569.103      39.454  
        85.0        2.00      0.7334      0.5197      1.4173      11.912     568.837      38.532  
        89.5        2.11      0.7537      0.5046      1.4088      11.840     565.297      37.408  
        94.0        2.21      0.7742      0.4876      1.3930      11.702     558.748      36.172  
        98.4        2.32      0.7887      0.4666      1.3698      11.510     549.543      34.598  
       102.9        2.42      0.8024      0.4449      1.3430      11.283     538.745      33.002  
       107.4        2.53      0.8151      0.4232      1.3114      11.019     526.088      31.361  
       111.8        2.63      0.8270      0.4008      1.2761      10.719     511.750      29.720  



         PROP RPM =       1440

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3755      0.9221      10.058     440.236      33.137  
         4.5        0.10      0.0399      0.3814      0.9227      10.066     440.590      33.654  
         8.9        0.19      0.0809      0.3884      0.9264      10.105     442.272      34.283  
        13.4        0.29      0.1230      0.3969      0.9334      10.182     445.635      35.003  
        17.9        0.39      0.1660      0.4062      0.9445      10.303     450.946      35.835  
        22.4        0.48      0.2094      0.4170      0.9603      10.475     458.469      36.779  
        26.8        0.58      0.2530      0.4287      0.9810      10.701     468.381      37.813  
        31.3        0.68      0.2960      0.4415      1.0072      10.987     480.861      38.937  
        35.8        0.77      0.3379      0.4550      1.0391      11.334     496.084      40.128  
        40.3        0.87      0.3783      0.4690      1.0769      11.746     514.140      41.387  
        44.7        0.96      0.4189      0.4845      1.1163      12.176     532.992      42.759  
        49.2        1.06      0.4551      0.4984      1.1623      12.679     554.942      43.973  
        53.7        1.16      0.4923      0.5124      1.2056      13.151     575.564      45.232  
        58.2        1.25      0.5276      0.5248      1.2481      13.611     595.832      46.311  
        62.6        1.35      0.5607      0.5349      1.2895      14.067     615.481      47.210  
        67.1        1.45      0.5913      0.5422      1.3272      14.470     633.536      47.839  
        71.6        1.54      0.6196      0.5461      1.3601      14.845     649.556      48.177  
        76.1        1.64      0.6495      0.5484      1.3844      15.100     661.151      48.379  
        80.5        1.74      0.6731      0.5445      1.4051      15.328     670.975      48.042  
        85.0        1.83      0.6979      0.5391      1.4161      15.449     676.286      47.570  
        89.5        1.93      0.7198      0.5298      1.4210      15.502     678.410      46.760  
        94.0        2.03      0.7381      0.5166      1.4185      15.475     677.348      45.591  
        98.4        2.12      0.7568      0.5023      1.4088      15.368     672.922      44.332  
       102.9        2.22      0.7758      0.4872      1.3930      15.207     665.311      42.983  
       107.4        2.32      0.7891      0.4678      1.3723      14.966     655.309      41.252  
       111.8        2.41      0.8016      0.4480      1.3479      14.698     643.538      39.521  



         PROP RPM =       1560

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3755      0.9215      12.781     516.353      38.892  
         4.5        0.09      0.0368      0.3810      0.9221      12.788     516.618      39.454  
         8.9        0.18      0.0746      0.3873      0.9250      12.828     518.300      40.106  
        13.4        0.27      0.1133      0.3949      0.9309      12.910     521.574      40.870  
        17.9        0.36      0.1528      0.4031      0.9400      13.037     526.708      41.747  
        22.4        0.45      0.1929      0.4128      0.9530      13.217     533.966      42.736  
        26.8        0.53      0.2331      0.4232      0.9702      13.450     543.613      43.815  
        31.3        0.62      0.2732      0.4345      0.9917      13.759     555.738      44.984  
        35.8        0.71      0.3126      0.4465      1.0180      14.121     570.431      46.243  
        40.3        0.80      0.3510      0.4593      1.0493      14.550     587.955      47.570  
        44.7        0.89      0.3878      0.4728      1.0856      15.060     608.312      48.941  
        49.2        0.98      0.4251      0.4868      1.1224      15.569     628.934      50.425  
        53.7        1.07      0.4582      0.4996      1.1655      16.159     653.097      51.751  
        58.2        1.16      0.4928      0.5128      1.2052      16.709     675.312      53.100  
        62.6        1.25      0.5258      0.5248      1.2444      17.259     697.173      54.336  
        67.1        1.34      0.5569      0.5345      1.2821      17.782     718.592      55.348  
        71.6        1.43      0.5859      0.5418      1.3187      18.278     738.595      56.112  
        76.1        1.51      0.6129      0.5465      1.3503      18.721     756.562      56.584  
        80.5        1.60      0.6380      0.5480      1.3771      19.110     771.962      56.764  
        85.0        1.69      0.6610      0.5469      1.4003      19.418     784.353      56.607  
        89.5        1.78      0.6854      0.5434      1.4124      19.592     791.699      56.292  
        94.0        1.87      0.7050      0.5360      1.4222      19.726     796.833      55.505  
        98.4        1.96      0.7252      0.5267      1.4234      19.740     797.541      54.539  
       102.9        2.05      0.7437      0.5151      1.4197      19.686     795.240      53.347  
