        90x77_4_200_41_130                                 (90x77_4_200_41_130.dat)

         PROP RPM =       100

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2418      1.1846       0.562     354.472       5.051  
         4.5        0.52      0.1260      0.2806      1.1694       0.555     349.958       5.861  
         8.9        1.05      0.2910      0.3587      1.2943       0.614     387.220       7.493  
        13.4        1.57      0.4489      0.4550      1.5963       0.758     477.586       9.503  
        17.9        2.10      0.5596      0.5504      2.0651       0.981     617.959      11.497  
        22.4        2.62      0.6665      0.6166      2.4291       1.153     726.823      12.886  
        26.8        3.15      0.7260      0.5810      2.5205       1.197     754.172      12.135  
        31.3        3.67      0.7640      0.5310      2.5546       1.213     764.439      11.097  
        35.8        4.20      0.7952      0.4783      2.5253       1.199     755.677       9.991  
        40.3        4.72      0.8200      0.4213      2.4279       1.153     726.646       8.806  
        44.7        5.25      0.8379      0.3606      2.2599       1.073     676.108       7.533  
        49.2        5.77      0.8469      0.2957      2.0164       0.957     603.267       6.178  
        53.7        6.30      0.8412      0.2264      1.6949       0.805     507.325       4.730  
        58.2        6.82      0.8037      0.1526      1.2955       0.615     387.840       3.188  
        62.6        7.35      0.6690      0.0743      0.8164       0.388     244.281       1.553  



         PROP RPM =       120

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2419      1.1836       0.971     510.068       7.277  
         4.5        0.44      0.1020      0.2713      1.1631       0.954     501.129       8.163  
         8.9        0.87      0.2341      0.3297      1.2322       1.011     530.868       9.919  
        13.4        1.31      0.3754      0.4066      1.4210       1.166     612.206      12.227  
        17.9        1.75      0.4932      0.4887      1.7339       1.423     747.003      14.698  
        22.4        2.19      0.5832      0.5705      2.1393       1.755     922.248      17.162  
        26.8        2.62      0.6685      0.6182      2.4279       1.991    1046.158      18.601  
        31.3        3.06      0.7206      0.5903      2.5083       2.057    1080.676      17.755  
        35.8        3.50      0.7537      0.5492      2.5497       2.092    1098.378      16.519  
        40.3        3.94      0.7820      0.5062      2.5485       2.091    1098.378      15.226  
        44.7        4.37      0.8060      0.4608      2.5010       2.052    1078.021      13.864  
        49.2        4.81      0.8257      0.4128      2.4060       1.974    1036.422      12.418  
        53.7        5.25      0.8408      0.3620      2.2599       1.855     973.582      10.890  
        58.2        5.69      0.8503      0.3084      2.0626       1.692     888.615       9.276  
        62.6        6.12      0.8512      0.2517      1.8118       1.486     780.459       7.574  
        67.1        6.56      0.8370      0.1921      1.5062       1.235     648.848       5.778  
        71.6        7.00      0.7905      0.1293      1.1450       0.939     493.429       3.891  
        76.1        7.44      0.6476      0.0634      0.7280       0.597     313.670       1.907  



         PROP RPM =       140

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2420      1.1830       1.541     693.810       9.910  
         4.5        0.37      0.0857      0.2654      1.1608       1.513     680.799      10.867  
         8.9        0.75      0.1942      0.3108      1.1998       1.564     703.723      12.724  
        13.4        1.12      0.3169      0.3728      1.3235       1.723     776.033      15.265  
        17.9        1.50      0.4313      0.4426      1.5378       2.005     901.891      18.117  
        22.4        1.87      0.5208      0.5120      1.8435       2.402    1081.561      20.966  
        26.8        2.25      0.5932      0.5787      2.1954       2.860    1287.784      23.695  
        31.3        2.62      0.6701      0.6194      2.4267       3.162    1423.200      25.358  
        35.8        3.00      0.7168      0.5969      2.4985       3.255    1465.684      24.437  
        40.3        3.37      0.7460      0.5620      2.5424       3.312    1491.351      23.020  
        44.7        3.75      0.7716      0.5259      2.5546       3.328    1498.431      21.528  
        49.2        4.12      0.7940      0.4880      2.5351       3.302    1486.925      19.979  
