        41x17_4_1000_46_120                                 (41x17_4_1000_46_120.dat)

         PROP RPM =       500

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3651      0.7989       0.930     117.272       8.212  
         4.5        0.23      0.1081      0.3801      0.8100       0.943     118.866       8.549  
         8.9        0.46      0.2197      0.4015      0.8425       0.981     123.645       9.031  
        13.4        0.69      0.3282      0.4283      0.9026       1.051     132.496       9.638  
        17.9        0.92      0.4319      0.4573      0.9762       1.137     143.294      10.285  
        22.4        1.15      0.5243      0.4794      1.0535       1.227     154.623      10.782  
        26.8        1.38      0.6061      0.4887      1.1150       1.298     163.650      10.993  
        31.3        1.61      0.6760      0.4814      1.1487       1.338     168.607      10.827  
        35.8        1.84      0.7320      0.4554      1.1474       1.336     168.430      10.247  
        40.3        2.07      0.7790      0.4170      1.1103       1.293     162.942       9.381  
        44.7        2.30      0.8125      0.3701      1.0496       1.222     154.091       8.325  
        49.2        2.54      0.8405      0.3211      0.9685       1.128     142.143       7.223  
        53.7        2.77      0.8625      0.2701      0.8661       1.008     127.097       6.077  
        58.2        3.00      0.8768      0.2169      0.7413       0.863     108.776       4.881  
        62.6        3.23      0.8784      0.1615      0.5933       0.691      87.091       3.633  
        67.1        3.46      0.8515      0.1039      0.4218       0.491      61.911       2.338  
        71.6        3.69      0.7162      0.0439      0.2260       0.263      33.164       0.987  



         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3653      0.7974       1.605     168.518      11.829  
         4.5        0.19      0.0900      0.3774      0.8053       1.620     170.200      12.223  
         8.9        0.38      0.1829      0.3942      0.8272       1.664     174.891      12.762  
        13.4        0.58      0.2756      0.4147      0.8671       1.745     183.299      13.435  
        17.9        0.77      0.3654      0.4391      0.9230       1.857     195.070      14.221  
        22.4        0.96      0.4521      0.4635      0.9849       1.982     208.170      15.019  
        26.8        1.15      0.5259      0.4802      1.0519       2.116     222.331      15.550  
        31.3        1.34      0.5972      0.4903      1.1035       2.221     233.217      15.878  
        35.8        1.54      0.6542      0.4860      1.1418       2.297     241.271      15.746  
        40.3        1.73      0.7072      0.4713      1.1521       2.319     243.484      15.269  
        44.7        1.92      0.7496      0.4446      1.1392       2.292     240.829      14.404  
        49.2        2.11      0.7866      0.4101      1.1018       2.217     232.863      13.288  
        53.7        2.30      0.8141      0.3709      1.0499       2.112     221.888      12.014  
        58.2        2.50      0.8379      0.3302      0.9838       1.979     207.993      10.696  
        62.6        2.69      0.8578      0.2881      0.9030       1.817     190.911       9.332  
        67.1        2.88      0.8732      0.2446      0.8068       1.624     170.554       7.922  
        71.6        3.07      0.8824      0.1995      0.6948       1.397     146.834       6.463  
        76.1        3.26      0.8814      0.1529      0.5664       1.140     119.751       4.953  
        80.5        3.46      0.8590      0.1047      0.4215       0.848      89.127       3.392  
        85.0        3.65      0.7718      0.0549      0.2597       0.522      54.883       1.779  
        89.5        3.84      0.1641      0.0034      0.0807       0.162      17.055       0.112  



         PROP RPM =       700

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3654      0.7963       2.544     229.146      16.108  
         4.5        0.16      0.0771      0.3756      0.8023       2.564     230.827      16.557  
         8.9        0.33      0.1566      0.3891      0.8181       2.614     235.341      17.151  
        13.4        0.49      0.2367      0.4058      0.8464       2.703     243.484      17.886  
        17.9        0.66      0.3148      0.4252      0.8891       2.840     255.787      18.740  
        22.4        0.82      0.3901      0.4461      0.9413       3.008     270.833      19.669  
        26.8        0.99      0.4638      0.4666      0.9936       3.174     285.879      20.570  
        31.3        1.15      0.5271      0.4806      1.0509       3.358     302.341      21.193  
        35.8        1.32      0.5867      0.4891      1.0979       3.508     315.883      21.566  
        40.3        1.48      0.6421      0.4903      1.1314       3.615     325.442      21.620  
        44.7        1.65      0.6865      0.4798      1.1508       3.677     331.018      21.159  
        49.2        1.81      0.7270      0.4616      1.1499       3.674     330.841      20.354  
        53.7        1.98      0.7637      0.4372      1.1310       3.614     325.353      19.277  
        58.2        2.14      0.7919      0.4054      1.0959       3.501     315.264      17.879  
        62.6        2.30      0.8153      0.3717      1.0506       3.357     302.253      16.386  
        67.1        2.47      0.8360      0.3368      0.9949       3.180     286.233      14.851  
        71.6        2.63      0.8540      0.3010      0.9284       2.966     267.116      13.270  
        76.1        2.80      0.8689      0.2641      0.8506       2.718     244.723      11.645  
        80.5        2.96      0.8802      0.2262      0.7614       2.433     219.056       9.970  
        85.0        3.13      0.8862      0.1871      0.6602       2.109     189.937       8.248  
        89.5        3.29      0.8838      0.1469      0.5471       1.747     157.366       6.474  
