        83x16_6_1200_51_1990                                 (83x16_6_1200_51_1990.dat)

         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3079      0.2990      20.451    2148.961     167.483  
         4.5        0.09      0.0968      0.3110      0.3048      20.853    2189.675     169.191  
         8.9        0.19      0.1939      0.3138      0.3072      21.014    2207.376     170.720  
        13.4        0.28      0.2862      0.3148      0.3130      21.416    2249.860     171.237  
        17.9        0.38      0.3732      0.3141      0.3193      21.845    2294.998     170.832  
        22.4        0.47      0.4538      0.3114      0.3255      22.261    2339.252     169.371  
        26.8        0.57      0.5310      0.3068      0.3289      22.502    2363.149     166.898  
        31.3        0.66      0.5962      0.2989      0.3329      22.771    2392.357     162.604  
        35.8        0.76      0.6571      0.2886      0.3334      22.811    2395.897     157.007  
        40.3        0.85      0.7096      0.2752      0.3312      22.650    2379.966     149.723  
        44.7        0.95      0.7546      0.2586      0.3252      22.248    2336.597     140.708  
        49.2        1.04      0.7927      0.2392      0.3149      21.537    2263.136     130.119  
        53.7        1.14      0.8268      0.2176      0.2997      20.504    2153.387     118.384  
        58.2        1.23      0.8547      0.1937      0.2796      19.123    2008.234     105.368  
        62.6        1.33      0.8764      0.1686      0.2555      17.473    1835.645      91.722  
        67.1        1.42      0.8939      0.1428      0.2275      15.556    1633.848      77.694  
        71.6        1.52      0.9064      0.1165      0.1951      13.342    1401.958      63.351  
        76.1        1.61      0.9117      0.0895      0.1583      10.826    1137.321      48.671  
        80.5        1.71      0.9034      0.0619      0.1169       7.999     840.201      33.654  
        85.0        1.80      0.8552      0.0337      0.0709       4.852     509.714      18.308  
        89.5        1.90      0.4565      0.0049      0.0202       1.380     144.887       2.639  



         PROP RPM =       720

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3080      0.2982      35.255    3085.370     241.220  
         4.5        0.08      0.0812      0.3107      0.3026      35.778    3131.394     243.468  
         8.9        0.16      0.1614      0.3130      0.3067      36.261    3173.878     245.267  
        13.4        0.24      0.2398      0.3146      0.3111      36.784    3219.901     246.391  
        17.9        0.32      0.3155      0.3151      0.3158      37.347    3268.580     246.840  
        22.4        0.40      0.3874      0.3144      0.3207      37.924    3319.030     246.166  
        26.8        0.47      0.4547      0.3121      0.3256      38.487    3369.479     244.592  
        31.3        0.55      0.5169      0.3083      0.3300      39.010    3414.618     241.445  
        35.8        0.63      0.5776      0.3030      0.3318      39.225    3433.204     237.398  
        40.3        0.71      0.6287      0.2951      0.3340      39.480    3456.216     231.104  
        44.7        0.79      0.6774      0.2858      0.3335      39.426    3450.906     223.842  
        49.2        0.87      0.7177      0.2736      0.3314      39.185    3429.664     214.288  
        53.7        0.95      0.7555      0.2597      0.3261      38.541    3373.904     203.407  
        58.2        1.03      0.7883      0.2437      0.3177      37.562    3288.052     190.908  
        62.6        1.11      0.8170      0.2260      0.3061      36.194    3168.567     177.037  
        67.1        1.19      0.8433      0.2069      0.2910      34.397    3011.024     162.110  
        71.6        1.26      0.8635      0.1863      0.2729      32.252    2823.388     145.901  
        76.1        1.34      0.8809      0.1651      0.2519      29.784    2606.545     129.355  
        80.5        1.42      0.8954      0.1436      0.2282      26.968    2360.494     112.449  
        85.0        1.50      0.9066      0.1215      0.2014      23.803    2083.466      95.184  
        89.5        1.58      0.9135      0.0991      0.1714      20.276    1774.575      77.604  
        94.0        1.66      0.9136      0.0762      0.1384      16.360    1432.936      59.687  
        98.4        1.74      0.9000      0.0529      0.1022      12.080    1057.664      41.410  
       102.9        1.82      0.8461      0.0291      0.0626       7.402     648.052      22.818  
       107.4        1.90      0.4799      0.0050      0.0197       2.329     203.833       3.903  



         PROP RPM =       840

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3080      0.2975      55.853    4190.828     328.446  
         4.5        0.07      0.0699      0.3106      0.3011      56.524    4241.277     331.144  
