        55x19_4_1000_51_380                                 (55x19_4_1000_51_380.dat)

         PROP RPM =       500

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3526      0.6495       3.285     414.038      25.696  
         4.5        0.17      0.0945      0.3623      0.6587       3.332     420.056      26.393  
         8.9        0.34      0.1901      0.3751      0.6781       3.430     432.359      27.314  
        13.4        0.52      0.2838      0.3911      0.7101       3.591     452.716      28.483  
        17.9        0.69      0.3771      0.4089      0.7452       3.770     475.108      29.787  
        22.4        0.86      0.4615      0.4232      0.7874       3.983     502.103      30.821  
        26.8        1.03      0.5408      0.4325      0.8244       4.171     525.646      31.496  
        31.3        1.20      0.6098      0.4341      0.8561       4.330     545.826      31.631  
        35.8        1.37      0.6685      0.4267      0.8770       4.436     559.190      31.069  
        40.3        1.55      0.7208      0.4104      0.8807       4.455     561.580      29.900  
        44.7        1.72      0.7641      0.3859      0.8677       4.389     553.260      28.101  
        49.2        1.89      0.8045      0.3560      0.8361       4.230     533.169      25.920  
        53.7        2.06      0.8316      0.3182      0.7886       3.990     502.899      23.178  
        58.2        2.23      0.8547      0.2792      0.7296       3.690     465.195      20.336  
        62.6        2.41      0.8734      0.2390      0.6581       3.330     419.614      17.409  
        67.1        2.58      0.8867      0.1975      0.5741       2.905     366.067      14.390  
        71.6        2.75      0.8921      0.1548      0.4771       2.414     304.200      11.279  
        76.1        2.92      0.8825      0.1108      0.3666       1.855     233.748       8.068  
        80.5        3.09      0.8335      0.0654      0.2425       1.227     154.623       4.761  
        85.0        3.26      0.5798      0.0186      0.1045       0.528      66.611       1.352  



         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3528      0.6484       5.667     595.301      37.004  
         4.5        0.14      0.0788      0.3606      0.6554       5.729     601.851      37.813  
         8.9        0.29      0.1586      0.3706      0.6692       5.850     614.419      38.869  
        13.4        0.43      0.2379      0.3829      0.6911       6.041     634.598      40.151  
        17.9        0.57      0.3165      0.3977      0.7194       6.287     660.443      41.702  
        22.4        0.72      0.3921      0.4116      0.7515       6.570     690.004      43.186  
        26.8        0.86      0.4626      0.4236      0.7865       6.874     722.132      44.422  
