        48x22_4_800_46_150                                 (48x22_4_800_46_150.dat)

         PROP RPM =       400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3554      0.8434       1.106     174.271       9.611  
         4.5        0.25      0.1073      0.3716      0.8521       1.117     176.041      10.049  
         8.9        0.49      0.2197      0.3953      0.8854       1.161     182.945      10.690  
        13.4        0.74      0.3302      0.4256      0.9510       1.247     196.487      11.503  
        17.9        0.98      0.4356      0.4593      1.0381       1.361     214.454      12.425  
        22.4        1.23      0.5287      0.4864      1.1319       1.485     233.837      13.156  
        26.8        1.48      0.6103      0.5000      1.2098       1.586     249.945      13.525  
        31.3        1.72      0.6793      0.4946      1.2541       1.645     259.150      13.378  
        35.8        1.97      0.7338      0.4690      1.2578       1.649     259.858      12.679  
        40.3        2.21      0.7799      0.4298      1.2213       1.601     252.158      11.627  
        44.7        2.46      0.8126      0.3826      1.1587       1.519     239.413      10.348  
        49.2        2.71      0.8399      0.3334      1.0743       1.408     221.977       9.015  
        53.7        2.95      0.8615      0.2820      0.9663       1.267     199.673       7.626  
        58.2        3.20      0.8759      0.2284      0.8339       1.093     172.324       6.176  
        62.6        3.44      0.8785      0.1725      0.6763       0.887     139.753       4.665  
        67.1        3.69      0.8558      0.1142      0.4926       0.646     101.784       3.089  
        71.6        3.94      0.7462      0.0536      0.2825       0.370      58.371       1.448  



         PROP RPM =       480

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3555      0.8421       1.908     250.565      13.846  
         4.5        0.21      0.0891      0.3686      0.8478       1.920     252.246      14.354  
         8.9        0.41      0.1825      0.3869      0.8695       1.970     258.707      15.067  
        13.4        0.62      0.2765      0.4101      0.9121       2.067     271.364      15.968  
        17.9        0.82      0.3661      0.4368      0.9790       2.218     291.278      17.016  
        22.4        1.03      0.4522      0.4647      1.0536       2.387     313.405      18.097  
        26.8        1.23      0.5302      0.4872      1.1304       2.561     336.328      18.974  
        31.3        1.44      0.5973      0.4992      1.1993       2.717     356.774      19.437  
        35.8        1.64      0.6574      0.4988      1.2444       2.820     370.227      19.423  
        40.3        1.85      0.7096      0.4849      1.2614       2.856     375.095      18.879  
        44.7        2.05      0.7525      0.4585      1.2493       2.831     371.731      17.857  
        49.2        2.26      0.7873      0.4232      1.2121       2.746     360.579      16.474  
        53.7        2.46      0.8141      0.3835      1.1590       2.626     344.825      14.934  
