        48x5_2_4000_51_810                                 (48x5_2_4000_51_810.dat)

         PROP RPM =       2000

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.1031      0.0451       7.397     233.129      69.713  
         4.5        0.05      0.1098      0.1017      0.0456       7.471     235.430      68.792  
         8.9        0.10      0.2136      0.1002      0.0461       7.563     238.351      67.712  
        13.4        0.15      0.3104      0.0983      0.0468       7.667     241.537      66.476  
        17.9        0.20      0.3954      0.0961      0.0478       7.838     247.024      64.947  
        22.4        0.25      0.4759      0.0936      0.0484       7.932     249.945      63.284  
        26.8        0.30      0.5481      0.0908      0.0489       8.015     252.600      61.373  
        31.3        0.34      0.6122      0.0876      0.0493       8.077     254.547      59.215  
        35.8        0.39      0.6685      0.0839      0.0494       8.104     255.344      56.764  
        40.3        0.44      0.7206      0.0800      0.0491       8.054     253.751      54.044  
        44.7        0.49      0.7624      0.0754      0.0487       7.976     251.361      50.987  
        49.2        0.54      0.8002      0.0705      0.0477       7.811     246.139      47.637  
        53.7        0.59      0.8330      0.0650      0.0461       7.557     238.174      43.973  
        58.2        0.64      0.8589      0.0588      0.0438       7.185     226.402      39.791  
        62.6        0.69      0.8784      0.0524      0.0411       6.737     212.329      35.430  
        67.1        0.74      0.8940      0.0459      0.0379       6.204     195.513      31.001  
        71.6        0.79      0.9056      0.0391      0.0340       5.581     175.864      26.483  
        76.1        0.84      0.9123      0.0324      0.0297       4.864     153.295      21.881  
        80.5        0.89      0.9123      0.0255      0.0247       4.051     127.628      17.209  
        85.0        0.94      0.9006      0.0184      0.0191       3.138      98.863      12.466  
        89.5        0.98      0.8607      0.0113      0.0129       2.121      66.859       7.652  
        94.0        1.03      0.6942      0.0041      0.0061       1.001      31.526       2.772  



         PROP RPM =       2400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
