        41x11_5_1800_51_330                                 (41x11_5_1800_51_330.dat)

         PROP RPM =       900

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3270      0.4463       3.031     212.241      23.830  
         4.5        0.13      0.0937      0.3329      0.4548       3.088     216.312      24.257  
         8.9        0.26      0.1863      0.3403      0.4678       3.177     222.508      24.796  
        13.4        0.38      0.2774      0.3495      0.4839       3.287     230.119      25.471  
        17.9        0.51      0.3651      0.3581      0.5023       3.412     238.882      26.100  
        22.4        0.64      0.4510      0.3652      0.5183       3.520     246.493      26.617  
        26.8        0.77      0.5255      0.3673      0.5370       3.646     255.344      26.775  
        31.3        0.90      0.5955      0.3652      0.5496       3.732     261.363      26.617  
        35.8        1.02      0.6564      0.3575      0.5578       3.788     265.257      26.055  
        40.3        1.15      0.7112      0.3443      0.5578       3.788     265.257      25.089  
        44.7        1.28      0.7546      0.3244      0.5505       3.737     261.805      23.650  
        49.2        1.41      0.7929      0.3000      0.5329       3.619     253.397      21.865  
        53.7        1.54      0.8255      0.2721      0.5064       3.440     240.829      19.828  
        58.2        1.66      0.8520      0.2413      0.4713       3.201     224.101      17.582  
        62.6        1.79      0.8719      0.2088      0.4292       2.915     204.098      15.217  
        67.1        1.92      0.8869      0.1755      0.3799       2.580     180.644      12.787  
        71.6        2.05      0.8956      0.1413      0.3232       2.194     153.649      10.296  
        76.1        2.18      0.8940      0.1062      0.2585       1.755     122.937       7.738  
        80.5        2.30      0.8703      0.0702      0.1859       1.263      88.437       5.119  
        85.0        2.43      0.7714      0.0334      0.1053       0.715      50.051       2.432  



         PROP RPM =       1080

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3272      0.4450       5.222     304.731      34.328  
         4.5        0.11      0.0784      0.3320      0.4519       5.302     309.422      34.845  
         8.9        0.21      0.1562      0.3379      0.4616       5.416     316.149      35.452  
        13.4        0.32      0.2323      0.3448      0.4750       5.575     325.353      36.194  
        17.9        0.43      0.3074      0.3526      0.4896       5.745     335.266      37.004  
        22.4        0.53      0.3799      0.3597      0.5051       5.927     345.887      37.745  
        26.8        0.64      0.4524      0.3658      0.5175       6.073     354.384      38.375  
        31.3        0.75      0.5159      0.3680      0.5327       6.250     364.828      38.622  
        35.8        0.85      0.5776      0.3680      0.5439       6.382     372.439      38.622  
        40.3        0.96      0.6288      0.3629      0.5543       6.504     379.520      38.083  
        44.7        1.07      0.6774      0.3546      0.5585       6.555     382.529      37.206  
        49.2        1.17      0.7197      0.3420      0.5578       6.546     381.998      35.902  
        53.7        1.28      0.7562      0.3254      0.5508       6.465     377.219      34.148  
        58.2        1.39      0.7894      0.3056      0.5370       6.300     367.660      32.058  
        62.6        1.49      0.8166      0.2826      0.5169       6.065     354.030      29.652  
        67.1        1.60      0.8420      0.2580      0.4905       5.756     335.886      27.089  
        71.6        1.71      0.8608      0.2313      0.4588       5.384     314.201      24.279  
        76.1        1.81      0.8766      0.2041      0.4223       4.955     289.154      21.415  
        80.5        1.92      0.8891      0.1762      0.3805       4.466     260.566      18.491  
        85.0        2.03      0.8975      0.1477      0.3336       3.914     228.438      15.498  
        89.5        2.13      0.8998      0.1186      0.2813       3.300     192.592      12.445  
        94.0        2.24      0.8915      0.0889      0.2233       2.620     152.941       9.325  
        98.4        2.35      0.8598      0.0585      0.1598       1.875     109.395       6.142  
       102.9        2.45      0.7474      0.0276      0.0905       1.062      61.982       2.893  



         PROP RPM =       1260

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
