        83x13_4_1200_41_1410                                 (83x13_4_1200_41_1410.dat)

         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2272      0.1703      11.657    1224.058     123.622  
         4.5        0.09      0.1244      0.2270      0.1731      11.847    1244.415     123.465  
         8.9        0.19      0.2427      0.2256      0.1764      12.069    1267.427     122.768  
        13.4        0.28      0.3526      0.2231      0.1801      12.317    1293.979     121.352  
        17.9        0.38      0.4565      0.2191      0.1822      12.461    1309.025     119.216  
        22.4        0.47      0.5451      0.2129      0.1853      12.677    1331.152     115.822  
        26.8        0.57      0.6256      0.2047      0.1863      12.742    1338.233     111.370  
        31.3        0.66      0.6939      0.1940      0.1857      12.703    1334.692     105.548  
        35.8        0.76      0.7507      0.1807      0.1826      12.494    1312.566      98.286  
        40.3        0.85      0.7992      0.1649      0.1762      12.050    1265.657      89.699  
        44.7        0.95      0.8404      0.1469      0.1658      11.345    1191.310      79.920  
        49.2        1.04      0.8694      0.1265      0.1520      10.393    1091.297      68.837  
        53.7        1.14      0.8923      0.1056      0.1348       9.220     968.272      57.461  
        58.2        1.23      0.9085      0.0841      0.1142       7.813     820.730      45.771  
        62.6        1.33      0.9156      0.0621      0.0901       6.163     647.432      33.789  
        67.1        1.42      0.9039      0.0396      0.0623       4.260     447.494      21.516  
        71.6        1.52      0.8171      0.0165      0.0306       2.095     220.118       8.970  



         PROP RPM =       720

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2275      0.1701      20.102    1759.528     178.251  
         4.5        0.08      0.1045      0.2276      0.1720      20.343    1780.770     178.274  
         8.9        0.16      0.2055      0.2269      0.1745      20.638    1806.437     177.734  
        13.4        0.24      0.3014      0.2253      0.1773      20.960    1834.760     176.475  
        17.9        0.32      0.3907      0.2226      0.1802      21.309    1864.852     174.407  
        22.4        0.40      0.4725      0.2187      0.1830      21.631    1894.060     171.372  
        26.8        0.47      0.5462      0.2136      0.1854      21.926    1918.842     167.280  
        31.3        0.55      0.6154      0.2070      0.1862      22.006    1926.807     162.177  
        35.8        0.63      0.6725      0.1985      0.1867      22.073    1932.118     155.478  
        40.3        0.71      0.7248      0.1884      0.1850      21.859    1913.531     147.542  
        44.7        0.79      0.7692      0.1763      0.1813      21.429    1875.473     138.145  
        49.2        0.87      0.8070      0.1626      0.1752      20.719    1813.518     127.399  
        53.7        0.95      0.8415      0.1475      0.1663      19.659    1720.585     115.552  
        58.2        1.03      0.8662      0.1305      0.1549      18.305    1602.870     102.243  
        62.6        1.11      0.8867      0.1131      0.1412      16.696    1461.258      88.642  
        67.1        1.19      0.9031      0.0954      0.1253      14.805    1295.749      74.704  
        71.6        1.26      0.9144      0.0772      0.1068      12.626    1105.458      60.474  
        76.1        1.34      0.9186      0.0587      0.0858      10.147     888.615      45.973  
        80.5        1.42      0.9089      0.0398      0.0623       7.361     644.334      31.159  
        85.0        1.50      0.8554      0.0205      0.0360       4.258     372.616      16.065  
        89.5        1.58      0.1992      0.0009      0.0070       0.829      72.594       0.692  



         PROP RPM =       840

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2275      0.1719      32.265    2421.564     242.569  
         4.5        0.07      0.0890      0.2276      0.1734      32.547    2441.921     242.794  
         8.9        0.14      0.1759      0.2273      0.1751      32.868    2465.818     242.344  
        13.4        0.20      0.2598      0.2263      0.1772      33.244    2495.025     241.220  
        17.9        0.27      0.3395      0.2247      0.1794      33.673    2526.003     239.646  
        22.4        0.34      0.4144      0.2222      0.1817      34.102    2558.751     236.949  
        26.8        0.41      0.4836      0.2187      0.1839      34.518    2590.613     233.352  
        31.3        0.47      0.5469      0.2143      0.1858      34.893    2618.051     228.406  
        35.8        0.54      0.6041      0.2086      0.1873      35.148    2637.522     222.471  
        40.3        0.61      0.6586      0.2020      0.1870      35.108    2633.982     215.345  
        44.7        0.68      0.7036      0.1937      0.1865      35.014    2626.901     206.510  
        49.2        0.75      0.7458      0.1843      0.1841      34.571    2594.154     196.461  
        53.7        0.81      0.7821      0.1734      0.1803      33.847    2540.164     184.928  
        58.2        0.88      0.8135      0.1613      0.1747      32.801    2460.507     172.046  
        62.6        0.95      0.8422      0.1482      0.1669      31.340    2350.758     157.996  
        67.1        1.02      0.8637      0.1336      0.1572      29.516    2214.457     142.461  
        71.6        1.08      0.8822      0.1187      0.1459      27.397    2055.143     126.590  
        76.1        1.15      0.8977      0.1036      0.1328      24.943    1871.933     110.404  
        80.5        1.22      0.9100      0.0881      0.1181      22.167    1663.055      93.925  
        85.0        1.29      0.9184      0.0723      0.1014      19.029    1428.510      77.132  
        89.5        1.36      0.9210      0.0563      0.0828      15.556    1166.528      60.024  
        94.0        1.42      0.9129      0.0400      0.0624      11.706     878.260      42.646  
        98.4        1.49      0.8760      0.0234      0.0399       7.484     561.580      24.976  
       102.9        1.56      0.6682      0.0066      0.0154       2.883     216.312       7.021  



         PROP RPM =       960

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2277      0.1717      48.129    3159.716     317.205  
         4.5        0.06      0.0782      0.2280      0.1729      48.438    3180.073     317.430  
         8.9        0.12      0.1551      0.2280      0.1742      48.827    3205.740     317.430  
        13.4        0.18      0.2301      0.2275      0.1759      49.282    3235.833     316.756  
