        76x19_5_1000_51_1220                                 (76x19_5_1000_51_1220.dat)

         PROP RPM =       500

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3369      0.4430      11.289    1423.200      89.452  
         4.5        0.12      0.0943      0.3428      0.4521      11.521    1452.407      91.048  
         8.9        0.25      0.1870      0.3502      0.4655      11.864    1495.776      93.003  
        13.4        0.37      0.2781      0.3589      0.4813      12.266    1546.225      95.297  
        17.9        0.50      0.3690      0.3675      0.4952      12.619    1590.479      97.590  
        22.4        0.62      0.4511      0.3722      0.5129      13.070    1647.124      98.826  
        26.8        0.75      0.5297      0.3742      0.5270      13.424    1693.148      99.366  
        31.3        0.87      0.5955      0.3704      0.5414      13.799    1739.172      98.354  
        35.8        0.99      0.6564      0.3620      0.5484      13.973    1761.298      96.128  
        40.3        1.12      0.7115      0.3484      0.5478      13.960    1759.528      92.509  
        44.7        1.24      0.7552      0.3284      0.5407      13.786    1737.401      87.226  
        49.2        1.37      0.7940      0.3042      0.5239      13.353    1683.412      80.796  
        53.7        1.49      0.8266      0.2763      0.4986      12.708    1601.985      73.378  
        58.2        1.62      0.8536      0.2455      0.4649      11.847    1493.121      65.195  
        62.6        1.74      0.8746      0.2132      0.4242      10.811    1363.015      56.607  
        67.1        1.86      0.8913      0.1800      0.3766       9.598    1209.897      47.794  
        71.6        1.99      0.9028      0.1460      0.3217       8.196    1032.882      38.757  
        76.1        2.11      0.9064      0.1111      0.2591       6.603     832.413      29.517  
        80.5        2.24      0.8937      0.0754      0.1889       4.813     606.719      20.033  
        85.0        2.36      0.8294      0.0389      0.1107       2.822     355.711      10.325  
        89.5        2.49      0.1474      0.0015      0.0245       0.625      78.816       0.386  



         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3370      0.4421      19.472    2044.522     128.861  
         4.5        0.10      0.0788      0.3418      0.4493      19.780    2078.155     130.726  
         8.9        0.21      0.1568      0.3477      0.4595      20.236    2125.949     132.975  
        13.4        0.31      0.2329      0.3546      0.4733      20.839    2188.789     135.582  
        17.9        0.41      0.3104      0.3625      0.4840      21.309    2238.354     138.640  
        22.4        0.52      0.3835      0.3686      0.4980      21.926    2302.964     140.955  
        26.8        0.62      0.4521      0.3727      0.5124      22.569    2370.230     142.506  
        31.3        0.73      0.5154      0.3741      0.5265      23.186    2435.725     143.068  
        35.8        0.83      0.5770      0.3731      0.5360      23.602    2479.094     142.686  
        40.3        0.93      0.6282      0.3676      0.5457      24.031    2524.233     140.596  
        44.7        1.04      0.6770      0.3589      0.5491      24.179    2540.164     137.246  
        49.2        1.14      0.7195      0.3461      0.5482      24.138    2535.739     132.345  
        53.7        1.24      0.7562      0.3293      0.5415      23.843    2504.761     125.938  
        58.2        1.35      0.7896      0.3096      0.5281      23.253    2442.806     118.407  
        62.6        1.45      0.8171      0.2867      0.5090      22.408    2354.298     109.639  
        67.1        1.55      0.8427      0.2622      0.4835      21.295    2236.584     100.265  
        71.6        1.66      0.8621      0.2356      0.4530      19.954    2095.857      90.103  
        76.1        1.76      0.8789      0.2084      0.4176      18.399    1932.118      79.695  
        80.5        1.86      0.8928      0.1807      0.3773      16.615    1745.367      69.084  
        85.0        1.97      0.9032      0.1523      0.3319      14.617    1535.604      58.248  
        89.5        2.07      0.9089      0.1234      0.2813      12.387    1301.060      47.187  
        94.0        2.18      0.9067      0.0939      0.2253       9.920    1041.733      35.902  
        98.4        2.28      0.8874      0.0638      0.1638       7.211     757.447      24.392  
       102.9        2.38      0.8142      0.0330      0.0967       4.258     447.228      12.632  
       107.4        2.49      0.1762      0.0017      0.0240       1.055     110.811       0.649  



         PROP RPM =       700

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3370      0.4414      30.857    2779.134     175.441  
         4.5        0.09      0.0677      0.3412      0.4474      31.286    2817.192     177.577  
         8.9        0.18      0.1349      0.3460      0.4555      31.849    2867.642     180.117  
        13.4        0.27      0.2010      0.3516      0.4661      32.600    2934.907     183.017  
        17.9        0.36      0.2667      0.3581      0.4769      33.351    3003.058     186.412  
        22.4        0.44      0.3313      0.3643      0.4883      34.142    3073.864     189.649  
        26.8        0.53      0.3937      0.3695      0.5002      34.974    3149.095     192.347  
        31.3        0.62      0.4528      0.3732      0.5123      35.819    3225.212     194.235  
        35.8        0.71      0.5080      0.3748      0.5241      36.650    3299.558     195.067  
        40.3        0.80      0.5590      0.3741      0.5349      37.401    3367.709     194.730  
        44.7        0.89      0.6094      0.3716      0.5416      37.870    3410.192     193.448  
        49.2        0.98      0.6511      0.3653      0.5480      38.326    3450.021     190.143  
        53.7        1.07      0.6918      0.3569      0.5498      38.447    3461.527     185.760  
        58.2        1.15      0.7250      0.3447      0.5489      38.380    3456.216     179.420  
        62.6        1.24      0.7569      0.3303      0.5426      37.937    3415.503     171.911  
        67.1        1.33      0.7849      0.3133      0.5317      37.186    3347.352     163.076  
        71.6        1.42      0.8098      0.2943      0.5164      36.100    3250.879     153.185  
        76.1        1.51      0.8330      0.2739      0.4964      34.719    3126.083     142.596  
        80.5        1.60      0.8521      0.2518      0.4723      33.029    2973.851     131.041  
        85.0        1.69      0.8680      0.2287      0.4447      31.098    2799.491     119.059  
        89.5        1.78      0.8819      0.2053      0.4134      28.912    2603.004     106.852  
        94.0        1.86      0.8939      0.1814      0.3784      26.458    2382.621      94.420  
        98.4        1.95      0.9033      0.1571      0.3397      23.749    2139.225      81.763  
       102.9        2.04      0.9097      0.1323      0.2971      20.772    1870.163      68.881  
       107.4        2.13      0.9113      0.1071      0.2506      17.514    1577.203      55.753  
       111.8        2.22      0.9048      0.0815      0.1999      13.987    1258.576      42.421  



         PROP RPM =       800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3371      0.4408      46.010    3624.380     229.080  
         4.5        0.08      0.0594      0.3407      0.4460      46.547    3666.864     231.553  
         8.9        0.16      0.1184      0.3448      0.4527      47.258    3722.624     234.476  
        13.4        0.23      0.1766      0.3495      0.4612      48.143    3793.430     237.623  
        17.9        0.31      0.2337      0.3548      0.4718      49.256    3880.167     241.220  
        22.4        0.39      0.2907      0.3605      0.4818      50.288    3962.479     245.042  
        26.8        0.47      0.3468      0.3658      0.4918      51.334    4043.906     248.639  
        31.3        0.54      0.4013      0.3704      0.5020      52.394    4127.988     251.786  
        35.8        0.62      0.4533      0.3737      0.5124      53.480    4213.840     254.034  
        40.3        0.70      0.5024      0.3754      0.5226      54.553    4297.922     255.158  
        44.7        0.78      0.5482      0.3754      0.5321      55.545    4375.809     255.158  
        49.2        0.85      0.5906      0.3734      0.5404      56.417    4443.960     253.809  
        53.7        0.93      0.6294      0.3693      0.5471      57.101    4498.834     251.112  
        58.2        1.01      0.6682      0.3637      0.5498      57.382    4520.961     247.290  
        62.6        1.09      0.7001      0.3549      0.5515      57.557    4534.237     241.220  
        67.1        1.17      0.7315      0.3446      0.5490      57.315    4514.766     234.251  
        71.6        1.24      0.7573      0.3313      0.5439      56.779    4473.167     225.259  
        76.1        1.32      0.7824      0.3167      0.5348      55.813    4397.051     215.322  
        80.5        1.40      0.8050      0.3005      0.5221      54.499    4293.497     204.284  
        85.0        1.48      0.8254      0.2829      0.5060      52.823    4161.621     192.324  
        89.5        1.55      0.8438      0.2641      0.4864      50.771    3999.652     179.555  
