        90x30_6_200_16_110                                 (90x30_6_200_16_110.dat)

         PROP RPM =       100

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3806      0.6676       0.317     199.761       7.949  
         4.5        0.52      0.2985      0.4209      0.7403       0.351     221.534       8.795  
         8.9        1.05      0.5645      0.4566      0.8494       0.403     254.193       9.541  
        13.4        1.57      0.7409      0.4108      0.8736       0.415     261.451       8.585  
        17.9        2.10      0.8448      0.2942      0.7312       0.347     218.790       6.146  
        22.4        2.62      0.8749      0.1526      0.4578       0.217     137.010       3.188  



         PROP RPM =       120

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3808      0.6657       0.546     286.853      11.454  
         4.5        0.44      0.2515      0.4128      0.7179       0.589     309.334      12.414  
         8.9        0.87      0.4866      0.4523      0.8130       0.667     350.313      13.603  
        13.4        1.31      0.6654      0.4457      0.8795       0.721     378.989      13.414  
        17.9        1.75      0.7863      0.3787      0.8427       0.691     363.146      11.391  
        22.4        2.19      0.8578      0.2722      0.6939       0.569     298.978       8.188  
        26.8        2.62      0.8799      0.1532      0.4571       0.375     196.929       4.609  
        31.3        3.06      0.5971      0.0246      0.1261       0.103      54.344       0.740  



         PROP RPM =       140

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3810      0.6642       0.865     389.610      15.597  
         4.5        0.37      0.2169      0.4073      0.7040       0.917     412.887      16.672  
         8.9        0.75      0.4260      0.4446      0.7828       1.020     459.088      18.207  
        13.4        1.12      0.5999      0.4573      0.8577       1.117     503.076      18.729  
        17.9        1.50      0.7256      0.4244      0.8775       1.143     514.671      17.382  
        22.4        1.87      0.8155      0.3518      0.8087       1.054     474.311      14.406  
        26.8        2.25      0.8666      0.2562      0.6651       0.866     390.052      10.490  
        31.3        2.62      0.8837      0.1537      0.4565       0.595     267.735       6.292  
        35.8        3.00      0.7421      0.0441      0.1785       0.233     104.616       1.808  



         PROP RPM =       160

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3811      0.6630       1.289     507.944      20.381  
         4.5        0.33      0.1904      0.4035      0.6948       1.352     532.284      21.568  
         8.9        0.66      0.3763      0.4364      0.7606       1.479     582.645      23.335  
        13.4        0.98      0.5399      0.4570      0.8332       1.620     638.316      24.437  
        17.9        1.31      0.6688      0.4469      0.8772       1.706     671.949      23.897  
        22.4        1.64      0.7648      0.4015      0.8616       1.676     660.089      21.483  
