        27x14_3_1400_51_40                                 (27x14_3_1400_51_40.dat)

         PROP RPM =       700

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2658      0.7345       0.291      26.172       2.204  
         4.5        0.25      0.0948      0.2777      0.7325       0.290      26.101       2.302  
         8.9        0.50      0.1978      0.2967      0.7498       0.297      26.712       2.459  
        13.4        0.75      0.3043      0.3219      0.7934       0.314      28.269       2.668  
        17.9        1.00      0.4055      0.3517      0.8672       0.343      30.898       2.916  
        22.4        1.25      0.4961      0.3831      0.9652       0.382      34.385       3.177  
        26.8        1.50      0.5806      0.4112      1.0619       0.420      37.837       3.408  
        31.3        1.75      0.6511      0.4252      1.1430       0.452      40.722       3.527  
        35.8        2.00      0.7108      0.4221      1.1878       0.470      42.315       3.500  
        40.3        2.25      0.7608      0.4031      1.1916       0.472      42.457       3.341  
        44.7        2.50      0.7993      0.3716      1.1621       0.460      41.404       3.080  
        49.2        2.75      0.8263      0.3346      1.1135       0.441      39.669       2.774  
        53.7        3.00      0.8483      0.2960      1.0465       0.414      37.288       2.455  
        58.2        3.25      0.8651      0.2556      0.9602       0.380      34.217       2.120  
        62.6        3.50      0.8754      0.2136      0.8537       0.338      30.420       1.771  
        67.1        3.75      0.8761      0.1696      0.7261       0.287      25.871       1.407  
        71.6        4.00      0.8590      0.1239      0.5769       0.228      20.551       1.027  
        76.1        4.25      0.7993      0.0763      0.4055       0.161      14.444       0.632  
        80.5        4.50      0.5686      0.0267      0.2115       0.084       7.537       0.222  



         PROP RPM =       840

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2659      0.7332       0.501      37.616       3.174  
         4.5        0.21      0.0786      0.2755      0.7303       0.499      37.474       3.289  
         8.9        0.42      0.1632      0.2898      0.7399       0.506      37.961       3.460  
        13.4        0.62      0.2519      0.3089      0.7664       0.524      39.324       3.689  
        17.9        0.83      0.3403      0.3319      0.8128       0.556      41.705       3.963  
        22.4        1.04      0.4228      0.3575      0.8807       0.602      45.192       4.269  
        26.8        1.25      0.4980      0.3838      0.9633       0.659      49.423       4.584  
        31.3        1.46      0.5674      0.4073      1.0469       0.716      53.715       4.865  
        35.8        1.67      0.6316      0.4236      1.1176       0.764      57.344       5.058  
        40.3        1.87      0.6849      0.4271      1.1694       0.800      59.999       5.101  
        44.7        2.08      0.7316      0.4190      1.1924       0.815      61.176       5.000  
        49.2        2.29      0.7704      0.3996      1.1886       0.813      60.990       4.773  
        53.7        2.50      0.8014      0.3726      1.1622       0.795      59.627       4.449  
        58.2        2.71      0.8242      0.3418      1.1232       0.768      57.627       4.083  
        62.6        2.92      0.8437      0.3100      1.0715       0.733      54.972       3.700  
        67.1        3.12      0.8598      0.2770      1.0065       0.688      51.635       3.307  
        71.6        3.33      0.8722      0.2427      0.9276       0.634      47.590       2.898  
        76.1        3.54      0.8798      0.2073      0.8343       0.571      42.811       2.475  
        80.5        3.75      0.8807      0.1706      0.7264       0.497      37.270       2.037  
        85.0        3.96      0.8702      0.1327      0.6034       0.413      30.960       1.584  
        89.5        4.17      0.8371      0.0934      0.4650       0.318      23.853       1.116  
        94.0        4.37      0.7437      0.0529      0.3109       0.213      15.949       0.631  
        98.4        4.58      0.3561      0.0109      0.1409       0.096       7.228       0.131  



         PROP RPM =       980

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2660      0.7323       0.795      51.140       4.323  
         4.5        0.18      0.0671      0.2739      0.7291       0.792      50.918       4.451  
         8.9        0.36      0.1388      0.2854      0.7345       0.798      51.290       4.638  
        13.4        0.54      0.2142      0.3005      0.7515       0.816      52.485       4.883  
        17.9        0.71      0.2909      0.3187      0.7824       0.850      54.636       5.180  
        22.4        0.89      0.3657      0.3394      0.8286       0.900      57.866       5.515  
        26.8        1.07      0.4351      0.3618      0.8908       0.967      62.212       5.879  
        31.3        1.25      0.4995      0.3844      0.9618       1.044      67.168       6.247  
        35.8        1.43      0.5609      0.4054      1.0325       1.121      72.107       6.589  
        40.3        1.61      0.6153      0.4205      1.0982       1.192      76.692       6.834  
        44.7        1.79      0.6662      0.4287      1.1492       1.248      80.259       6.969  
        49.2        1.96      0.7091      0.4267      1.1822       1.284      82.560       6.938  
        53.7        2.14      0.7452      0.4151      1.1940       1.296      83.383       6.749  
        58.2        2.32      0.7785      0.3980      1.1864       1.288      82.852       6.466  
        62.6        2.50      0.8030      0.3735      1.1628       1.263      81.206       6.070  
        67.1        2.68      0.8227      0.3472      1.1303       1.227      78.940       5.643  
        71.6        2.86      0.8400      0.3201      1.0885       1.182      76.019       5.202  
