        76x14_2_1400_51_1440                                 (76x14_2_1400_51_1440.dat)

         PROP RPM =       700

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2212      0.2008      14.040    1263.887     115.147  
         4.5        0.09      0.0972      0.2228      0.2035      14.228    1281.588     115.979  
         8.9        0.18      0.1925      0.2241      0.2068      14.456    1301.945     116.653  
        13.4        0.27      0.2843      0.2248      0.2106      14.724    1326.727     117.013  
        17.9        0.36      0.3711      0.2246      0.2150      15.033    1354.164     116.923  
        22.4        0.44      0.4555      0.2236      0.2180      15.247    1371.866     116.384  
        26.8        0.53      0.5288      0.2206      0.2223      15.542    1400.188     114.855  
        31.3        0.62      0.5982      0.2165      0.2250      15.730    1417.004     112.697  
        35.8        0.71      0.6556      0.2098      0.2275      15.904    1432.051     109.212  
        40.3        0.80      0.7086      0.2014      0.2272      15.878    1430.281     104.828  
        44.7        0.89      0.7540      0.1907      0.2245      15.703    1414.349      99.253  
        49.2        0.98      0.7925      0.1778      0.2192      15.328    1379.831      92.531  
        53.7        1.07      0.8279      0.1632      0.2102      14.698    1323.187      84.978  
        58.2        1.15      0.8565      0.1465      0.1975      13.813    1243.530      76.278  
        62.6        1.24      0.8783      0.1289      0.1824      12.756    1148.827      67.083  
        67.1        1.33      0.8966      0.1108      0.1646      11.509    1036.422      57.664  
        71.6        1.42      0.9110      0.0923      0.1439      10.063     906.316      48.019  
        76.1        1.51      0.9204      0.0734      0.1203       8.414     757.447      38.173  
        80.5        1.60      0.9219      0.0540      0.0937       6.551     589.725      28.124  
        85.0        1.69      0.9051      0.0343      0.0639       4.468     402.355      17.843  
        89.5        1.78      0.8106      0.0141      0.0309       2.163     194.716       7.347  



         PROP RPM =       840

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2213      0.2004      24.219    1817.058     165.887  
         4.5        0.07      0.0814      0.2228      0.2025      24.460    1835.645     167.011  
         8.9        0.15      0.1619      0.2241      0.2048      24.755    1856.887     168.000  
        13.4        0.22      0.2406      0.2251      0.2077      25.104    1883.439     168.742  
        17.9        0.30      0.3165      0.2256      0.2110      25.493    1912.646     169.079  
        22.4        0.37      0.3886      0.2253      0.2145      25.922    1945.394     168.899  
        26.8        0.44      0.4561      0.2242      0.2182      26.378    1979.027     168.022  
        31.3        0.52      0.5184      0.2220      0.2218      26.807    2010.889     166.381  
        35.8        0.59      0.5752      0.2186      0.2250      27.182    2039.212     163.841  
        40.3        0.67      0.6265      0.2139      0.2275      27.477    2061.339     160.334  
        44.7        0.74      0.6758      0.2081      0.2279      27.545    2066.649     155.995  
        49.2        0.81      0.7162      0.2004      0.2278      27.531    2064.879     150.217  
        53.7        0.89      0.7545      0.1914      0.2253      27.223    2042.752     143.473  
        58.2        0.96      0.7877      0.1809      0.2209      26.686    2002.924     135.582  
        62.6        1.04      0.8170      0.1690      0.2143      25.895    1942.739     126.657  
        67.1        1.11      0.8448      0.1559      0.2049      24.755    1857.772     116.878  
        71.6        1.18      0.8647      0.1413      0.1935      23.387    1754.218     105.952  
        76.1        1.26      0.8823      0.1265      0.1803      21.792    1634.733      94.779  
        80.5        1.33      0.8975      0.1113      0.1652      19.968    1497.546      83.427  
        85.0        1.41      0.9100      0.0958      0.1481      17.889    1342.658      71.849  
        89.5        1.48      0.9195      0.0801      0.1289      15.583    1169.184      60.046  
        94.0        1.55      0.9246      0.0641      0.1077      13.015     976.237      48.042  
        98.4        1.63      0.9223      0.0477      0.0843      10.186     764.262      35.790  
       102.9        1.70      0.9032      0.0311      0.0587       7.090     532.018      23.335  
       107.4        1.78      0.8202      0.0142      0.0308       3.720     279.153      10.656  



         PROP RPM =       980

