        27x9_5_2200_51_100                                 (27x9_5_2200_51_100.dat)

         PROP RPM =       1100

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3579      0.5997       0.921      52.759       7.329  
         4.5        0.16      0.0955      0.3664      0.6103       0.937      53.697       7.502  
         8.9        0.32      0.1909      0.3774      0.6291       0.966      55.353       7.727  
        13.4        0.48      0.2852      0.3911      0.6542       1.005      57.556       8.005  
        17.9        0.64      0.3756      0.4046      0.6856       1.053      60.327       8.289  
        22.4        0.80      0.4632      0.4166      0.7152       1.098      62.929       8.529  
        26.8        0.95      0.5381      0.4209      0.7468       1.147      65.708       8.621  
        31.3        1.11      0.6075      0.4194      0.7689       1.181      67.655       8.588  
        35.8        1.27      0.6701      0.4104      0.7796       1.197      68.593       8.406  
        40.3        1.43      0.7196      0.3918      0.7794       1.197      68.576       8.021  
        44.7        1.59      0.7634      0.3662      0.7631       1.172      67.142       7.497  
        49.2        1.75      0.8017      0.3349      0.7311       1.123      64.318       6.859  
        53.7        1.91      0.8316      0.2981      0.6842       1.051      60.203       6.104  
        58.2        2.07      0.8540      0.2590      0.6272       0.963      55.184       5.303  
        62.6        2.23      0.8708      0.2187      0.5592       0.859      49.201       4.478  
        67.1        2.39      0.8804      0.1770      0.4799       0.737      42.218       3.626  
        71.6        2.55      0.8782      0.1341      0.3888       0.597      34.208       2.747  
        76.1        2.70      0.8515      0.0900      0.2857       0.439      25.127       1.842  
        80.5        2.86      0.7474      0.0444      0.1702       0.261      14.975       0.910  



         PROP RPM =       1320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3581      0.5978       1.586      75.754      10.559  
         4.5        0.13      0.0798      0.3650      0.6062       1.609      76.807      10.762  
