        48x14_5_1400_51_400                                 (48x14_5_1400_51_400.dat)

         PROP RPM =       700

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3294      0.4998       3.512     316.237      27.292  
         4.5        0.14      0.0931      0.3363      0.5077       3.568     321.282      27.854  
         8.9        0.28      0.1862      0.3450      0.5213       3.662     329.779      28.573  
        13.4        0.42      0.2770      0.3557      0.5417       3.807     342.789      29.450  
        17.9        0.56      0.3650      0.3679      0.5668       3.983     358.632      30.462  
        22.4        0.70      0.4516      0.3789      0.5899       4.145     373.236      31.383  
        26.8        0.84      0.5312      0.3859      0.6128       4.307     387.751      31.968  
        31.3        0.98      0.6016      0.3868      0.6328       4.447     400.408      32.035  
        35.8        1.12      0.6621      0.3805      0.6464       4.543     408.993      31.518  
        40.3        1.27      0.7132      0.3669      0.6509       4.574     411.825      30.394  
        44.7        1.41      0.7586      0.3469      0.6430       4.518     406.869      28.731  
        49.2        1.55      0.7962      0.3210      0.6235       4.381     394.478      26.595  
        53.7        1.69      0.8277      0.2909      0.5930       4.168     375.183      24.100  
        58.2        1.83      0.8537      0.2580      0.5524       3.882     349.516      21.366  
        62.6        1.97      0.8731      0.2233      0.5035       3.538     318.538      18.493  
        67.1        2.11      0.8877      0.1877      0.4459       3.133     282.073      15.543  
        71.6        2.25      0.8961      0.1511      0.3793       2.666     240.032      12.513  
        76.1        2.39      0.8941      0.1136      0.3036       2.134     192.061       9.406  
        80.5        2.53      0.8699      0.0751      0.2184       1.534     138.160       6.216  
        85.0        2.67      0.7695      0.0356      0.1236       0.868      78.179       2.947  



         PROP RPM =       840

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3295      0.4987       6.056     454.309      39.297  
         4.5        0.12      0.0778      0.3351      0.5048       6.131     459.973      39.971  
         8.9        0.23      0.1557      0.3421      0.5148       6.250     469.001      40.803  
        13.4        0.35      0.2327      0.3504      0.5292       6.426     482.189      41.792  
        17.9        0.47      0.3073      0.3599      0.5490       6.666     500.156      42.916  
        22.4        0.59      0.3831      0.3710      0.5673       6.889     516.884      44.242  
        26.8        0.70      0.4529      0.3794      0.5888       7.150     536.532      45.254  
        31.3        0.82      0.5171      0.3849      0.6105       7.414     556.269      45.906  
        35.8        0.94      0.5793      0.3874      0.6269       7.613     571.139      46.198  
        40.3        1.05      0.6346      0.3854      0.6403       7.777     583.441      45.951  
        44.7        1.17      0.6828      0.3780      0.6487       7.877     591.053      45.097  
        49.2        1.29      0.7244      0.3654      0.6501       7.895     592.292      43.568  
